"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.43827267035121,0.774596669241483,1.01418510567422,0.707106781186547,0.474341649025257,1.25628852958435,0.364399348580512,1.44913767461894,0.948683298050514,0.948683298050514
2.18934708808521,0.774596669241483,-0.253546276418555,0.707106781186547,-1.89736659610103,-1.02787243329629,-0.850265146687862,-0.621059003408118,0.948683298050514,0.948683298050514
0.683544987503102,-1.16189500386223,-0.253546276418555,-0.707106781186547,-1.89736659610103,-1.02787243329629,-0.850265146687862,1.44913767461894,0.948683298050514,0.948683298050514
0.411630920003156,0.774596669241483,1.01418510567422,-0.707106781186547,0.474341649025257,0.114208048144032,0.364399348580512,-0.621059003408118,0.948683298050514,0.948683298050514
0.421285313048744,-1.16189500386223,-0.253546276418555,-2.12132034355964,0.474341649025257,0.114208048144032,0.364399348580512,-0.621059003408118,0.948683298050514,0.948683298050514
-0.0682072098953741,-1.16189500386223,-0.253546276418555,0.707106781186547,0.474341649025257,-1.02787243329629,-0.850265146687862,-0.621059003408118,-0.948683298050514,-0.948683298050514
-0.277368602238289,0.774596669241483,-1.52127765851133,0.707106781186547,0.474341649025257,1.25628852958435,1.57906384384889,-0.621059003408118,-0.948683298050514,-0.948683298050514
-0.666448013352702,0.774596669241483,1.01418510567422,0.707106781186547,0.474341649025257,-1.02787243329629,-0.850265146687862,-0.621059003408118,-0.948683298050514,-0.948683298050514
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.556754149925801,-1.16189500386223,-1.52127765851133,-0.707106781186547,0.474341649025257,0.114208048144032,-0.850265146687862,-0.621059003408118,-0.948683298050514,-0.948683298050514
-0.698757662876834,0.774596669241483,1.01418510567422,0.707106781186547,0.474341649025257,1.25628852958435,1.57906384384889,1.44913767461894,-0.948683298050514,-0.948683298050514
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
