"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA
-1.58687382818783,0.776646479041062,0.166343534755829,-0.103362278824341,-3.30945978045686,-2.35339362165821,-0.278752045199139
-1.12793090149717,0.776646479041062,1.24757651066872,1.24034734589208,1.47087101353638,1.47087101353638,-0.278752045199139
0.361875856155063,NA,1.24757651066872,1.24034734589208,-0.122572584461365,-1.07863874326001,-0.278752045199139
0.0166746269681214,0.776646479041062,0.166343534755829,-1.44707190354077,-0.122572584461365,-1.07863874326001,1.95126431639397
0.62338911585734,0.776646479041062,0.166343534755829,-0.103362278824341,1.47087101353638,1.47087101353638,-0.278752045199139
0.425253978106459,-1.28445379226022,-0.914889441157059,-0.103362278824341,-0.122572584461365,0.196116135138184,-0.278752045199139
-1.6683234831073,NA,1.24757651066872,1.24034734589208,-1.71601618245911,0.196116135138184,NA
0.548270390921212,NA,-0.914889441157059,-0.103362278824341,1.47087101353638,0.196116135138184,NA
-0.120825503352115,-1.28445379226022,0.166343534755829,-0.103362278824341,-0.122572584461365,1.47087101353638,-0.278752045199139
0.190711548393492,0.776646479041062,0.166343534755829,-0.103362278824341,-0.122572584461365,0.196116135138184,-0.278752045199139
0.376725280493606,0.776646479041062,0.166343534755829,-0.103362278824341,-0.122572584461365,-1.07863874326001,-0.278752045199139
0.332371158294802,-0.597420368493124,1.24757651066872,1.24034734589208,-0.122572584461365,0.196116135138184,-0.278752045199139
-0.83538227346198,0.776646479041062,1.24757651066872,-0.103362278824341,-0.122572584461365,0.196116135138184,-0.278752045199139
0.83739629825857,0.776646479041062,-0.914889441157059,-0.103362278824341,-0.122572584461365,1.47087101353638,-0.278752045199139
0.110998599550278,-1.28445379226022,1.24757651066872,1.24034734589208,-0.122572584461365,0.196116135138184,-0.278752045199139
0.554882835673046,-1.28445379226022,-0.914889441157059,-0.103362278824341,1.47087101353638,-1.07863874326001,-0.278752045199139
NA,NA,NA,NA,NA,NA,NA
1.59689506655303,0.776646479041062,-0.914889441157059,-1.44707190354077,1.47087101353638,1.47087101353638,-0.278752045199139
-0.954642623741831,0.776646479041062,-1.99612241706995,-0.103362278824341,-0.122572584461365,-1.07863874326001,-0.278752045199139
-0.651062094110145,0.776646479041062,1.24757651066872,1.24034734589208,-0.122572584461365,0.196116135138184,-0.278752045199139
1.53988560437765,-1.28445379226022,-0.914889441157059,-2.79078152825719,-0.122572584461365,0.196116135138184,-0.278752045199139
1.14178693176743,0.776646479041062,-0.914889441157059,1.24034734589208,-0.122572584461365,0.196116135138184,-0.278752045199139
-0.472443930019273,-1.28445379226022,-0.914889441157059,-0.103362278824341,-0.122572584461365,-1.07863874326001,-0.278752045199139
1.22422466867269,-1.28445379226022,-0.914889441157059,-0.103362278824341,-0.122572584461365,0.196116135138184,-0.278752045199139
0.80371917873475,-1.28445379226022,-0.914889441157059,-1.44707190354077,-0.122572584461365,0.196116135138184,-0.278752045199139
-1.89426218868435,0.776646479041062,1.24757651066872,-0.103362278824341,-0.122572584461365,0.196116135138184,4.18128067798708
-1.37331431261554,0.776646479041062,0.166343534755829,-0.103362278824341,-0.122572584461365,-1.07863874326001,-0.278752045199139
