"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0484157754286563,0.673465573050457,0.550502477878397,-0.550239286502511,0.166343534755829,-0.653720450460613,0.279991040430057,-1.75991052837163,-1.14507153103586,-0.103362278824341
-0.260039501651409,-1.07754491688073,0.550502477878397,0.650282793139331,1.24757651066872,1.47087101353638,1.31995776202741,0.713477241231741,0.839719122759632,1.24034734589208
-0.563719552069359,-1.07754491688073,0.550502477878397,-0.550239286502511,1.24757651066872,1.47087101353638,1.31995776202741,0.713477241231741,0.839719122759632,1.24034734589208
-0.275521347254424,-2.82855540681192,-1.0398380137703,-0.550239286502511,0.166343534755829,0.408575281537883,-0.759975681167298,0.713477241231741,0.839719122759632,-1.44707190354077
-0.12302859486994,0.673465573050457,0.550502477878397,-0.550239286502511,0.166343534755829,-0.653720450460613,-0.759975681167298,0.713477241231741,0.839719122759632,-0.103362278824341
-0.339863675730043,0.673465573050457,0.550502477878397,0.650282793139331,-0.914889441157059,-0.653720450460613,-0.759975681167298,-0.523216643569943,-1.14507153103586,-0.103362278824341
-1.41505002887514,-1.07754491688073,-1.0398380137703,NA,1.24757651066872,-1.71601618245911,-1.79994240276465,0.713477241231741,-0.152676204138115,1.24034734589208
1.72017093181006,0.673465573050457,0.550502477878397,NA,-0.914889441157059,0.408575281537883,0.279991040430057,0.713477241231741,0.839719122759632,-0.103362278824341
-0.85335354741508,0.673465573050457,0.550502477878397,0.650282793139331,0.166343534755829,1.47087101353638,1.31995776202741,0.713477241231741,0.839719122759632,-0.103362278824341
0.389390846098329,0.673465573050457,0.550502477878397,0.650282793139331,0.166343534755829,0.408575281537883,0.279991040430057,-0.523216643569943,0.839719122759632,-0.103362278824341
1.03691198803435,0.673465573050457,0.550502477878397,0.650282793139331,0.166343534755829,-0.653720450460613,-0.759975681167298,0.713477241231741,-0.152676204138115,-0.103362278824341
-1.15941954708595,-1.07754491688073,-2.63017850541901,0.650282793139331,1.24757651066872,0.408575281537883,0.279991040430057,-0.523216643569943,0.839719122759632,1.24034734589208
-0.80196567861252,-1.07754491688073,-1.0398380137703,-1.75076136614435,1.24757651066872,1.47087101353638,1.31995776202741,0.713477241231741,0.839719122759632,-0.103362278824341
0.539590120158656,-1.07754491688073,0.550502477878397,-0.550239286502511,-0.914889441157059,0.408575281537883,1.31995776202741,0.713477241231741,-1.14507153103586,-0.103362278824341
-0.523607536504748,-1.07754491688073,-2.63017850541901,1.85080487278117,1.24757651066872,0.408575281537883,0.279991040430057,-0.523216643569943,0.839719122759632,1.24034734589208
-1.40751239264882,0.673465573050457,0.550502477878397,1.85080487278117,-0.914889441157059,0.408575281537883,1.31995776202741,0.713477241231741,0.839719122759632,-0.103362278824341
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.042031389899,0.673465573050457,0.550502477878397,-0.550239286502511,-0.914889441157059,-1.71601618245911,-0.759975681167298,-1.75991052837163,-2.13746685793361,-1.44707190354077
1.44783442085294,0.673465573050457,0.550502477878397,-1.75076136614435,-1.99612241706995,-1.71601618245911,-1.79994240276465,-2.99660441317331,-2.13746685793361,-0.103362278824341
-1.15998650946794,0.673465573050457,0.550502477878397,0.650282793139331,1.24757651066872,-0.653720450460613,-0.759975681167298,0.713477241231741,0.839719122759632,1.24034734589208
0.934699884654945,0.673465573050457,0.550502477878397,-0.550239286502511,-0.914889441157059,-0.653720450460613,-0.759975681167298,-0.523216643569943,-0.152676204138115,-2.79078152825719
0.557887864975189,0.673465573050457,0.550502477878397,-0.550239286502511,-0.914889441157059,0.408575281537883,0.279991040430057,0.713477241231741,-0.152676204138115,1.24034734589208
0.0936772658388456,-1.07754491688073,0.550502477878397,0.650282793139331,-0.914889441157059,-0.653720450460613,-0.759975681167298,-0.523216643569943,-1.14507153103586,-0.103362278824341
1.84485004307759,0.673465573050457,0.550502477878397,-0.550239286502511,-0.914889441157059,-0.653720450460613,-0.759975681167298,-0.523216643569943,-1.14507153103586,-0.103362278824341
1.19870121755423,0.673465573050457,-1.0398380137703,-1.75076136614435,-0.914889441157059,0.408575281537883,-0.759975681167298,-0.523216643569943,-0.152676204138115,-1.44707190354077
-0.510550601505028,0.673465573050457,-1.0398380137703,0.650282793139331,1.24757651066872,-0.653720450460613,0.279991040430057,0.713477241231741,-0.152676204138115,-0.103362278824341
-1.46054323469239,0.673465573050457,0.550502477878397,0.650282793139331,0.166343534755829,1.47087101353638,1.31995776202741,0.713477241231741,0.839719122759632,-0.103362278824341
