"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.28261823918227,1.09815997695581,0.921764801698541,0.591312395989083,1.07046186021009,1.59202707124193,1.32796469874096,1.75411603861406,NA,0.48807110086925,0.32479917717646,-0.594574487851546,0.693670235826803,-0.192153784566104,2.9529273983253
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.28793343930289,1.09815997695581,0.921764801698541,-1.71480594836834,1.07046186021009,0.442229742011646,1.32796469874096,-0.526234811584218,1.39746146663321,0.48807110086925,1.38039650299995,0.693670235826803,-1.8828192115299,1.05684581511358,-0.385164443259822
-1.4420238780408,-2.07430217869431,-1.74111129209724,0.591312395989083,1.07046186021009,-1.85736491644891,-1.90894925444014,1.75411603861406,-2.1960108761379,-2.68439105478088,-1.78639547447053,-1.8828192115299,-0.594574487851546,-2.69015298392546,1.28388147753274
0.304489314726856,-0.48807110086925,-0.409673245199351,-0.177393718796725,-0.0892051550175081,0.442229742011646,-0.829977936713103,-0.526234811584218,0.199637352376172,0.48807110086925,0.32479917717646,-0.594574487851546,0.693670235826803,-0.192153784566104,-0.385164443259822
0.788417917104752,1.09815997695581,-0.409673245199351,0.591312395989083,-1.24887217024511,0.442229742011646,0.248993381013931,-0.526234811584218,1.39746146663321,0.48807110086925,1.38039650299995,0.693670235826803,0.693670235826803,1.05684581511358,-0.385164443259822
0.168425853202099,1.09815997695581,0.921764801698541,-1.71480594836834,1.07046186021009,1.59202707124193,1.32796469874096,-0.526234811584218,0.199637352376172,0.48807110086925,-0.730798148647035,0.693670235826803,0.693670235826803,-0.192153784566104,-0.385164443259822
-0.278368617447538,-0.48807110086925,-1.74111129209724,0.591312395989083,-0.0892051550175081,-0.707567587218634,-0.829977936713103,1.75411603861406,-0.998186761880863,-1.09815997695581,-1.78639547447053,-1.8828192115299,0.693670235826803,-0.192153784566104,-0.385164443259822
1.86474892884643,-0.48807110086925,0.921764801698541,0.591312395989083,-1.24887217024511,0.442229742011646,0.248993381013931,-0.526234811584218,0.199637352376172,0.48807110086925,0.32479917717646,0.693670235826803,-1.8828192115299,1.05684581511358,-0.385164443259822
0.0354648572122064,1.09815997695581,0.921764801698541,-1.71480594836834,-0.0892051550175081,0.442229742011646,0.248993381013931,-0.526234811584218,0.199637352376172,0.48807110086925,0.32479917717646,0.693670235826803,-0.594574487851546,-0.192153784566104,-0.385164443259822
-0.908266422563973,-0.48807110086925,-0.409673245199351,0.591312395989083,-1.24887217024511,-0.707567587218634,0.248993381013931,-0.526234811584218,0.199637352376172,-1.09815997695581,-0.730798148647035,0.693670235826803,0.693670235826803,1.05684581511358,-0.385164443259822
-0.0891941800022144,-0.48807110086925,-0.409673245199351,0.591312395989083,-0.0892051550175081,-0.707567587218634,-0.829977936713103,-0.526234811584218,0.199637352376172,0.48807110086925,0.32479917717646,-0.594574487851546,0.693670235826803,-0.192153784566104,-0.385164443259822
-1.05644732859982,-0.48807110086925,-0.409673245199351,0.591312395989083,1.07046186021009,-0.707567587218634,-0.829977936713103,-0.526234811584218,0.199637352376172,0.48807110086925,0.32479917717646,0.693670235826803,0.693670235826803,-0.192153784566104,-0.385164443259822
0.607438355441394,-0.48807110086925,0.921764801698541,0.591312395989083,-1.24887217024511,-0.707567587218634,0.248993381013931,-0.526234811584218,-0.998186761880863,0.48807110086925,0.32479917717646,0.693670235826803,-0.594574487851546,-0.192153784566104,-0.385164443259822
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
