"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.430473878647612,0.521749194749951,-1.44871854585396,0.450593276460665,-0.620592567740813,0.719057240072681,0.955317527813328,-1.44768833894508,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.416527319232335,0.521749194749951,-0.301816363719575,0.450593276460665,-0.620592567740813,0.719057240072681,-0.112390297389803,-0.596106963095032,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21417190551115,0.521749194749951,0.845085818414811,-0.550725115674145,1.86177770322244,-0.972842148333627,-1.18009812259293,0.255474412755014,-0.223606797749979
-0.563217018418094,0.521749194749951,-0.301816363719575,0.450593276460665,1.86177770322244,-1.81879184253678,-1.18009812259293,-1.44768833894508,-0.223606797749979
-0.019147445239826,0.521749194749951,0.845085818414811,1.45191166859547,-0.620592567740813,0.719057240072681,-1.18009812259293,1.10705578860506,-0.223606797749979
0.0272183320670303,0.521749194749951,-0.301816363719575,0.450593276460665,-0.620592567740813,0.719057240072681,-0.112390297389803,-1.44768833894508,-0.223606797749979
1.48236853877914,0.521749194749951,-1.44871854585396,-0.550725115674145,-0.620592567740813,0.719057240072681,0.955317527813328,0.255474412755014,-0.223606797749979
-0.0175574515092613,-0.968962790249909,0.845085818414811,-0.550725115674145,-0.620592567740813,0.719057240072681,-1.18009812259293,0.255474412755014,-0.223606797749979
0.740556222403229,0.521749194749951,0.845085818414811,-0.550725115674145,-0.620592567740813,0.719057240072681,2.02302535301646,1.10705578860506,-0.223606797749979
2.03873072546828,0.521749194749951,-0.301816363719575,0.450593276460665,-0.620592567740813,-0.126892454130473,-0.112390297389803,1.10705578860506,-0.223606797749979
-0.262422503021796,-0.968962790249909,-1.44871854585396,-0.550725115674145,0.206864189246938,0.719057240072681,0.955317527813328,0.255474412755014,-0.223606797749979
-1.03421990065125,-2.45967477524977,0.845085818414811,-1.55204350780895,1.86177770322244,-1.81879184253678,-1.18009812259293,0.255474412755014,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.32811690763189,-0.968962790249909,NA,-1.55204350780895,0.206864189246938,0.719057240072681,NA,-1.44768833894508,4.2485291572496
0.929541536285448,0.521749194749951,-1.44871854585396,-0.550725115674145,0.206864189246938,0.719057240072681,-0.112390297389803,1.10705578860506,-0.223606797749979
-1.15493811704333,-2.45967477524977,0.845085818414811,-1.55204350780895,-0.620592567740813,-1.81879184253678,-1.18009812259293,-0.596106963095032,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.855228059460427,0.521749194749951,0.845085818414811,1.45191166859547,1.86177770322244,-0.126892454130473,0.955317527813328,1.10705578860506,-0.223606797749979
1.38453192022957,0.521749194749951,0.845085818414811,0.450593276460665,-0.620592567740813,0.719057240072681,0.955317527813328,0.255474412755014,-0.223606797749979
-0.768039585301157,0.521749194749951,0.845085818414811,-0.550725115674145,-0.620592567740813,-0.972842148333627,-0.112390297389803,1.10705578860506,-0.223606797749979
-1.0053891174547,0.521749194749951,-1.44871854585396,1.45191166859547,-0.620592567740813,0.719057240072681,-0.112390297389803,-1.44768833894508,-0.223606797749979
0.772499538130231,0.521749194749951,0.845085818414811,1.45191166859547,-0.620592567740813,-0.972842148333627,0.955317527813328,0.255474412755014,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
