"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.903840570096608,-0.976348453432999,-0.684653196881458,-0.814345071045955,0,-0.827116449855534,0.787322709681569,1.56511877319057,1.1440615418736,1.17417054578466,1.17502417770096,0.913907693767414,-0.652791209833867,3.03108891324554
0.930177339999565,0.443794751560454,0.684653196881458,0.542896714030637,0,1.37852741642589,0.787322709681569,-1.21731460137044,-1.00946606635906,-0.704502327470793,-0.913907693767414,-0.130558241966773,-0.652791209833867,-0.433012701892219
-0.378324808590866,0.443794751560454,0.684653196881458,0.542896714030637,0,-0.827116449855534,-1.5030706275739,0.173902085910063,1.1440615418736,1.17417054578466,1.17502417770096,0.913907693767414,1.43614066163451,-0.433012701892219
0.790530597858763,0.443794751560454,0.684653196881458,0.542896714030637,0,1.37852741642589,0.787322709681569,-1.21731460137044,0.0672977377572707,-0.704502327470793,-0.913907693767414,0.913907693767414,-0.652791209833867,-0.433012701892219
0.0576936325449472,0.443794751560454,0.684653196881458,0.542896714030637,1.36930639376292,-0.827116449855534,0.787322709681569,-1.21731460137044,-1.00946606635906,-1.64383876409852,-0.913907693767414,-1.17502417770096,-0.652791209833867,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.969388351319069,0.443794751560454,0.684653196881458,0.542896714030637,0,-0.827116449855534,0.787322709681569,0.173902085910063,1.1440615418736,-1.64383876409852,-0.913907693767414,0.913907693767414,1.43614066163451,1.29903810567666
-1.46816696982097,-2.39649165842645,-2.05395959064437,-2.17158685612255,-1.36930639376292,-0.827116449855534,0.787322709681569,0.173902085910063,1.1440615418736,1.17417054578466,1.17502417770096,0.913907693767414,-0.652791209833867,-0.433012701892219
2.24536422849873,0.443794751560454,0.684653196881458,0.542896714030637,1.36930639376292,0.643312794332082,-0.357873958946168,0.173902085910063,-1.00946606635906,0.234834109156931,0.130558241966773,-1.17502417770096,-0.652791209833867,-0.433012701892219
-0.893408252416768,0.443794751560454,0.684653196881458,NA,0,-0.827116449855534,0.787322709681569,0.173902085910063,1.1440615418736,0.234834109156931,-0.913907693767414,-1.17502417770096,1.43614066163451,1.29903810567666
-0.616802721520141,0.443794751560454,-0.684653196881458,-0.814345071045955,0,0.643312794332082,-1.5030706275739,1.56511877319057,-1.00946606635906,0.234834109156931,1.17502417770096,-1.17502417770096,-0.652791209833867,-0.433012701892219
0.00508336930203575,0.443794751560454,0.684653196881458,0.542896714030637,0,-0.827116449855534,0.787322709681569,0.173902085910063,-1.00946606635906,0.234834109156931,0.130558241966773,0.913907693767414,1.43614066163451,-0.433012701892219
-0.87800989296518,-2.39649165842645,-2.05395959064437,-2.17158685612255,-1.36930639376292,-0.827116449855534,0.787322709681569,1.56511877319057,1.1440615418736,1.17417054578466,1.17502417770096,0.913907693767414,1.43614066163451,-0.433012701892219
0.693198444966872,0.443794751560454,-0.684653196881458,0.542896714030637,1.36930639376292,-0.827116449855534,-0.357873958946168,0.173902085910063,-1.00946606635906,-0.704502327470793,-0.913907693767414,-0.130558241966773,-0.652791209833867,-0.433012701892219
-0.0738782175358988,0.443794751560454,0.684653196881458,0.542896714030637,-1.36930639376292,0.643312794332082,-1.5030706275739,-1.21731460137044,-1.00946606635906,1.17417054578466,1.17502417770096,-1.17502417770096,-0.652791209833867,-0.433012701892219
0.0558844661808671,0.443794751560454,0.684653196881458,0.542896714030637,-1.36930639376292,1.37852741642589,-0.357873958946168,0.173902085910063,0.0672977377572707,-0.704502327470793,-0.913907693767414,0.913907693767414,-0.652791209833867,-0.433012701892219
1.40388770491372,0.443794751560454,-0.684653196881458,0.542896714030637,1.36930639376292,1.37852741642589,-1.5030706275739,-1.21731460137044,0.0672977377572707,-0.704502327470793,-0.913907693767414,-1.17502417770096,-0.652791209833867,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
