"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.893368744247536,-0.814345071045955,-0.827116449855534,1.06066017177982,0.787322709681569,1.1440615418736,0.684653196881458,-0.465130254709532,-0.605679639815436,3.03108891324554
-0.0964055504833009,0.542896714030637,1.37852741642589,1.06066017177982,0.787322709681569,-1.00946606635906,0.684653196881458,-0.465130254709532,1.00946606635906,-0.433012701892219
0.422584786425988,0.542896714030637,-0.827116449855534,-1.06066017177982,-1.5030706275739,1.1440615418736,0.684653196881458,2.01556443707464,1.00946606635906,-0.433012701892219
-0.802286805466245,0.542896714030637,1.37852741642589,1.06066017177982,0.787322709681569,0.0672977377572707,0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
-0.617960774151455,0.542896714030637,-0.827116449855534,0.353553390593274,0.787322709681569,-1.00946606635906,0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.94722480896363,0.542896714030637,-0.827116449855534,0.353553390593274,0.787322709681569,1.1440615418736,0.684653196881458,-0.465130254709532,-2.22082534598993,1.29903810567666
-0.732564670075437,-2.17158685612255,-0.827116449855534,1.06066017177982,0.787322709681569,1.1440615418736,0.684653196881458,-0.465130254709532,1.00946606635906,-0.433012701892219
2.07622677539035,0.542896714030637,0.643312794332082,0.353553390593274,-0.357873958946168,-1.00946606635906,-0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
-0.962891654922546,NA,-0.827116449855534,-1.06066017177982,0.787322709681569,1.1440615418736,-0.684653196881458,-0.465130254709532,1.00946606635906,1.29903810567666
-0.180813191958819,-0.814345071045955,0.643312794332082,1.06066017177982,-1.5030706275739,-1.00946606635906,-2.05395959064437,-0.465130254709532,-0.605679639815436,-0.433012701892219
0.63743772827413,0.542896714030637,-0.827116449855534,-1.06066017177982,0.787322709681569,-1.00946606635906,0.684653196881458,-0.465130254709532,1.00946606635906,-0.433012701892219
0.0657579816438948,-2.17158685612255,-0.827116449855534,-1.06066017177982,0.787322709681569,1.1440615418736,0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
0.299469478146044,0.542896714030637,-0.827116449855534,-1.06066017177982,-0.357873958946168,-1.00946606635906,-0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
1.3957752074635,0.542896714030637,0.643312794332082,-1.06066017177982,-1.5030706275739,-1.00946606635906,-2.05395959064437,2.01556443707464,1.00946606635906,-0.433012701892219
0.823456720795567,0.542896714030637,1.37852741642589,1.06066017177982,-0.357873958946168,0.0672977377572707,0.684653196881458,2.01556443707464,1.00946606635906,-0.433012701892219
0.512807522129507,0.542896714030637,1.37852741642589,-1.06066017177982,-1.5030706275739,0.0672977377572707,-0.684653196881458,-0.465130254709532,-0.605679639815436,-0.433012701892219
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
