"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q22a_num",100,41,41
"TX_RESP_Q22d_num",100,41,41
"TX_RESP_Q22h_num",100,41,41
"TX_RESP_Q23f_num",100,41,41
"TX_RESP_Q19_num",100,41,41
"TX_RESP_Q10a_num",100,40,40
"TX_RESP_Q10b_num",100,40,40
"TX_RESP_Q10c_num",100,40,40
"TX_RESP_Q10d_num",100,40,40
"TX_RESP_Q10e_num",100,40,40
"TX_RESP_Q10f_num",100,40,40
"TX_RESP_Q21a_num",100,40,40
"TX_RESP_Q21b_num",100,40,40
"TX_RESP_Q21c_num",100,40,40
"TX_RESP_Q21d_num",100,40,40
"TX_RESP_Q21e_num",100,40,40
"TX_RESP_Q22b_num",100,40,40
"TX_RESP_Q22c_num",100,40,40
"TX_RESP_Q22e_num",100,40,40
"TX_RESP_Q22f_num",100,40,40
"TX_RESP_Q22g_num",100,40,40
"TX_RESP_Q23a_num",100,40,40
"TX_RESP_Q23b_num",100,40,40
"TX_RESP_Q23c_num",100,40,40
"TX_RESP_Q23d_num",100,40,40
"TX_RESP_Q23e_num",100,40,40
"TX_RESP_Q23g_num",100,40,40
"TX_RESP_Q23h_num",100,40,40
"TX_RESP_Q23i_num",100,40,40
"TX_RESP_Q20_num",100,40,40
"TX_RESP_Q01",100,0,0
"TX_RESP_Q02",100,0,0
"TX_RESP_Q03",100,0,0
"TX_RESP_Q04",100,0,0
"TX_RESP_Q05a",100,0,0
"TX_RESP_Q05b",100,0,0
"TX_RESP_Q05c",100,0,0
"TX_RESP_Q06",100,0,0
"TX_RESP_Q07a",100,0,0
"TX_RESP_Q07b",100,0,0
"TX_RESP_Q07c",100,0,0
"TX_RESP_Q07d",100,0,0
"TX_RESP_Q07e",100,0,0
"TX_RESP_Q08",100,0,0
"TX_RESP_Q09",100,0,0
"TX_RESP_Q10a",100,0,0
"TX_RESP_Q10b",100,0,0
"TX_RESP_Q10c",100,0,0
"TX_RESP_Q10d",100,0,0
"TX_RESP_Q10e",100,0,0
"TX_RESP_Q10f",100,0,0
"TX_RESP_Q11a",100,0,0
"TX_RESP_Q11b",100,0,0
"TX_RESP_Q11c",100,0,0
"TX_RESP_Q12a",100,0,0
"TX_RESP_Q12b",100,0,0
"TX_RESP_Q12c",100,0,0
"TX_RESP_Q12d",100,0,0
"TX_RESP_Q12e",100,0,0
"TX_RESP_Q12f",100,0,0
"TX_RESP_Q12g",100,0,0
"TX_RESP_Q13a",100,0,0
"TX_RESP_Q13b",100,0,0
"TX_RESP_Q13c",100,0,0
"TX_RESP_Q13d",100,0,0
"TX_RESP_Q13e",100,0,0
"TX_RESP_Q13f",100,0,0
"TX_RESP_Q13g",100,0,0
"TX_RESP_Q13h",100,0,0
"TX_RESP_Q13i",100,0,0
"TX_RESP_Q14",100,0,0
"TX_RESP_Q15a",100,0,0
"TX_RESP_Q15b",100,0,0
"TX_RESP_Q16",100,0,0
"TX_RESP_Q17",100,0,0
"TX_RESP_Q18",100,0,0
"TX_RESP_Q19",100,0,0
"TX_RESP_Q20",100,0,0
"TX_RESP_Q21a",100,0,0
"TX_RESP_Q21b",100,0,0
"TX_RESP_Q21c",100,0,0
"TX_RESP_Q21d",100,0,0
"TX_RESP_Q21e",100,0,0
"TX_RESP_Q22a",100,0,0
"TX_RESP_Q22b",100,0,0
"TX_RESP_Q22c",100,0,0
"TX_RESP_Q22d",100,0,0
"TX_RESP_Q22e",100,0,0
"TX_RESP_Q22f",100,0,0
"TX_RESP_Q22g",100,0,0
"TX_RESP_Q22h",100,0,0
"TX_RESP_Q23a",100,0,0
"TX_RESP_Q23b",100,0,0
"TX_RESP_Q23c",100,0,0
"TX_RESP_Q23d",100,0,0
"TX_RESP_Q23e",100,0,0
"TX_RESP_Q23f",100,0,0
"TX_RESP_Q23g",100,0,0
"TX_RESP_Q23h",100,0,0
"TX_RESP_Q23i",100,0,0
"TX_RESP_Q24",100,0,0
"TX_RESP_Q25",100,0,0
