"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.525045148978417,0.599796713529655,0.992096799187656,1.54937670752409,0.900468622707792,-0.2494720163061,-0.251676191006802
1.00270868275099,0.599796713529655,0.155900925586632,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.131542934306787,-0.599796713529655,-1.51649082161542,0.238365647311398,2.27163675274011,-0.2494720163061,-0.251676191006802
0.568023203053872,-0.599796713529655,0.992096799187656,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.75914510641584,NA,NA,NA,NA,NA,NA
NA,-1.79939014058897,-1.51649082161542,0.238365647311398,0.900468622707792,-0.2494720163061,-0.251676191006802
NA,NA,NA,NA,NA,NA,NA
0.551608124543884,0.599796713529655,0.992096799187656,NA,NA,-0.2494720163061,-0.251676191006802
0.625877602424744,0.599796713529655,0.155900925586632,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-0.462788169730108,0.599796713529655,-0.680294948014393,1.54937670752409,2.27163675274011,-0.2494720163061,-0.251676191006802
0.113799591353021,1.79939014058897,0.992096799187656,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.513337465464376,-0.599796713529655,0.992096799187656,-2.38365647311398,-1.84186763735685,-0.2494720163061,-0.251676191006802
-0.202083281441484,-0.599796713529655,0.992096799187656,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.338564130283021,-0.599796713529655,-1.51649082161542,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.56025719031888,-1.79939014058897,-1.51649082161542,0.238365647311398,0.900468622707792,2.7441921793671,2.71810286287347
0.903811345017178,1.79939014058897,0.992096799187656,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.59514288251346,-0.599796713529655,-0.680294948014393,0.238365647311398,-0.470699507324527,2.7441921793671,-0.251676191006802
-1.19600136967702,-0.599796713529655,-0.680294948014393,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.85151101477086,0.599796713529655,0.155900925586632,-2.38365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.14208967837253,-0.599796713529655,-1.51649082161542,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-0.0848790232396964,0.599796713529655,0.992096799187656,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.86819736602747,-0.599796713529655,-0.680294948014393,0.238365647311398,0.900468622707792,-0.2494720163061,-0.251676191006802
0.411498318897765,-0.599796713529655,0.992096799187656,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.90080417189853,-0.599796713529655,-0.680294948014393,1.54937670752409,-0.470699507324527,-0.2494720163061,-0.251676191006802
1.57547182069671,0.599796713529655,0.992096799187656,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
NA,NA,NA,NA,NA,NA,NA
1.46126902926004,0.599796713529655,0.155900925586632,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.276399885680698,-0.599796713529655,0.992096799187656,0.238365647311398,-1.84186763735685,-0.2494720163061,-0.251676191006802
0.998208254726179,-0.599796713529655,0.155900925586632,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.227942746080418,NA,NA,-1.07264541290129,-0.470699507324527,NA,NA
0.513986401998065,0.599796713529655,0.155900925586632,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.26720609108159,NA,NA,0.238365647311398,-0.470699507324527,NA,NA
-0.666026849056915,0.599796713529655,-0.680294948014393,0.238365647311398,0.900468622707792,-0.2494720163061,-0.251676191006802
0.3784319707968,-0.599796713529655,0.992096799187656,0.238365647311398,2.27163675274011,-0.2494720163061,-0.251676191006802
-0.730112159727077,0.599796713529655,0.992096799187656,1.54937670752409,0.900468622707792,-0.2494720163061,NA
1.39520535034586,-0.599796713529655,-0.680294948014393,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
-1.7141933743856,-1.79939014058897,-1.51649082161542,1.54937670752409,2.27163675274011,-0.2494720163061,-0.251676191006802
-0.780683303944686,0.599796713529655,-1.51649082161542,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
NA,NA,NA,NA,NA,NA,NA
0.877623698705668,0.599796713529655,0.992096799187656,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
0.182314020673196,-0.599796713529655,0.155900925586632,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
1.301359178219,NA,NA,0.238365647311398,-0.470699507324527,NA,NA
-0.0986399073952334,-0.599796713529655,-1.51649082161542,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
1.58901990154835,NA,NA,-1.07264541290129,-0.470699507324527,NA,NA
0.340991492911925,1.79939014058897,0.155900925586632,-1.07264541290129,-1.84186763735685,-0.2494720163061,-0.251676191006802
0.306029801053316,0.599796713529655,-1.51649082161542,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-0.0348515917818913,0.599796713529655,0.155900925586632,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-0.836531278228244,-1.79939014058897,-1.51649082161542,1.54937670752409,0.900468622707792,-0.2494720163061,-0.251676191006802
0.288554229046521,NA,NA,0.238365647311398,-0.470699507324527,NA,NA
-0.26453749627829,0.599796713529655,0.155900925586632,0.238365647311398,0.900468622707792,-0.2494720163061,-0.251676191006802
-0.303694429015997,-0.599796713529655,-0.680294948014393,1.54937670752409,-0.470699507324527,-0.2494720163061,2.71810286287347
-0.809953085751547,-1.79939014058897,-1.51649082161542,-1.07264541290129,-0.470699507324527,-0.2494720163061,-0.251676191006802
-2.20577212617488,-0.599796713529655,0.992096799187656,0.238365647311398,-0.470699507324527,-0.2494720163061,-0.251676191006802
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
