"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.603143250640349,0.609449400220044,0.640512615220349,0.938937119507904,-0.159363814577919,0.611775290321498,-0.880270894265305,1.3220813740704,-1.2719356603248,1.47196014438797,-2.28035085019828,-2.769151993838,-0.50395263067897
0.827369510864759,0.609449400220044,0.640512615220349,0.170715839910528,-0.876500980178555,0.611775290321498,-0.880270894265305,-0.991561030552797,-1.2719356603248,0,0,0.865359998074374,-0.50395263067897
0.719091086949174,0.609449400220044,0.640512615220349,NA,NA,NA,1.36041865477365,0.165260171758799,0.0978412046403697,0,0,0.865359998074374,NA
0.186064739901237,-1.52362350055011,0.640512615220349,0.938937119507904,1.27491051662335,0.611775290321498,0.240073880254174,-0.991561030552797,-1.2719356603248,0,0,-0.34614399922975,-0.50395263067897
-0.116375643200139,0.609449400220044,0.640512615220349,-1.36572671928422,-0.159363814577919,0.611775290321498,0.240073880254174,1.3220813740704,1.46761806960554,-1.47196014438797,1.14017542509914,-0.34614399922975,1.76383420737639
0.0202738880745757,0.609449400220044,NA,NA,NA,NA,1.36041865477365,0.165260171758799,0.0978412046403697,0,0,-0.34614399922975,NA
-2.66087081861656,-1.52362350055011,-1.44115338424578,-0.597505439686848,-0.876500980178555,-2.14121351612524,1.36041865477365,1.3220813740704,1.46761806960554,1.47196014438797,1.14017542509914,-0.34614399922975,1.76383420737639
0.392654604389705,0.609449400220044,-1.44115338424578,NA,NA,NA,0.240073880254174,-0.991561030552797,0.0978412046403697,-1.47196014438797,1.14017542509914,0.865359998074374,NA
0.429857807311207,0.609449400220044,0.640512615220349,-0.597505439686848,-0.876500980178555,0.611775290321498,-0.880270894265305,0.165260171758799,0.0978412046403697,0,-1.14017542509914,0.865359998074374,-0.50395263067897
-1.42835170542659,-1.52362350055011,-1.44115338424578,-1.36572671928422,1.27491051662335,-0.764719112901872,-0.880270894265305,0.165260171758799,0.0978412046403697,0,0,-0.34614399922975,-0.50395263067897
-0.113244525768501,-1.52362350055011,0.640512615220349,0.938937119507904,1.27491051662335,0.611775290321498,1.36041865477365,1.3220813740704,1.46761806960554,1.47196014438797,1.14017542509914,0.865359998074374,-0.50395263067897
0.723006774337309,0.609449400220044,-1.44115338424578,NA,NA,NA,-0.880270894265305,-0.991561030552797,0.0978412046403697,0,0,-0.34614399922975,NA
1.00278243198103,0.609449400220044,0.640512615220349,0.938937119507904,-0.876500980178555,-0.764719112901872,-0.880270894265305,-0.991561030552797,0.0978412046403697,-1.47196014438797,-1.14017542509914,0.865359998074374,-0.50395263067897
0.620885099843158,0.609449400220044,0.640512615220349,NA,NA,NA,-0.880270894265305,-0.991561030552797,-1.2719356603248,0,0,-0.34614399922975,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
