"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.90914118860903,0.729234492969466,0,0.921132372943676,1.2285583052324,0.179398740368981,1.03279555898864,-0.0754390940465826,0.30175637618633,-0.112305888592775
0.745403997152173,-0.833410849107961,0,-0.460566186471839,NA,-1.16609181239838,-0.258198889747161,1.05614731665215,0.30175637618633,1.57228244029884
0.409309299399734,0.729234492969466,1.18321595661992,-0.460566186471839,1.2285583052324,-1.16609181239838,1.03279555898864,1.05614731665215,-0.829830034512407,-0.112305888592775
0.83053444852087,0.729234492969466,-1.18321595661992,-1.84226474588735,-0.223374237314982,0.852144016752659,1.03279555898864,-0.0754390940465826,0.30175637618633,-1.79689421748439
-0.460222588377497,0.729234492969466,0,0.921132372943676,-0.223374237314982,-1.16609181239838,-0.258198889747161,-0.0754390940465826,0.30175637618633,-0.112305888592775
0.809659986636578,-0.833410849107961,-1.18321595661992,-0.460566186471839,-0.223374237314982,0.852144016752659,-0.258198889747161,-0.0754390940465826,-0.829830034512407,-1.79689421748439
-1.05785913526854,-2.39605619118539,-1.18321595661992,-0.460566186471839,1.2285583052324,-1.16609181239838,-1.54919333848297,1.05614731665215,1.43334278688507,1.57228244029884
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.780949326117728,-0.833410849107961,-1.18321595661992,-0.460566186471839,-1.67530677986236,0.852144016752659,-0.258198889747161,-1.20702550474532,-0.829830034512407,-0.112305888592775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.238298169702957,0.729234492969466,1.18321595661992,2.30283093235919,-0.223374237314982,-1.16609181239838,1.03279555898864,1.05614731665215,1.43334278688507,1.57228244029884
1.14486877466924,-0.833410849107961,-1.18321595661992,-0.460566186471839,-1.67530677986236,0.852144016752659,-1.54919333848297,-2.33861191544406,-1.96141644521114,-0.112305888592775
-1.09124105539814,0.729234492969466,0,0.921132372943676,1.2285583052324,0.852144016752659,-0.258198889747161,-0.0754390940465826,-0.829830034512407,-0.112305888592775
-1.64769134338734,0.729234492969466,1.18321595661992,-0.460566186471839,NA,-1.16609181239838,1.03279555898864,-0.0754390940465826,1.43334278688507,-0.112305888592775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.943296200516599,-0.833410849107961,0,-0.460566186471839,-0.223374237314982,0.852144016752659,-1.54919333848297,-1.20702550474532,-0.829830034512407,-0.112305888592775
0.404050580755199,0.729234492969466,1.18321595661992,0.921132372943676,-0.223374237314982,0.852144016752659,-0.258198889747161,-0.0754390940465826,0.30175637618633,-0.112305888592775
-0.140215472430526,0.729234492969466,1.18321595661992,-0.460566186471839,-0.223374237314982,0.852144016752659,1.03279555898864,1.05614731665215,0.30175637618633,-0.112305888592775
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
