"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
-2.42269014626063,-0.696226737813161,1.18288860019131,0.941260867966602,0.252586917725908
-0.808161988243756,-0.696226737813161,-0.9947017774336,-2.32546802674102,-0.893769093491674
-1.87929171415512,-1.8355068542347,1.18288860019131,0.941260867966602,-0.893769093491674
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.37417512504523,-0.696226737813161,-0.268838318225297,-1.23655839517181,0.252586917725908
NA,NA,NA,NA,NA
-1.36063302882126,-1.8355068542347,-0.9947017774336,0.941260867966602,-0.893769093491674
0.405921169758543,-0.696226737813161,1.18288860019131,-0.147648763602604,-0.893769093491674
0.364938443554843,-0.696226737813161,-0.9947017774336,0.941260867966602,1.39894292894349
-2.33554915370159,-0.696226737813161,1.18288860019131,-0.147648763602604,0.252586917725908
NA,NA,NA,NA,NA
-0.205884650593503,0.443053378608375,0.457025140983006,-0.147648763602604,0.252586917725908
-0.658823123348258,NA,NA,NA,NA
-2.07081977620647,1.58233349502991,1.18288860019131,0.941260867966602,1.39894292894349
NA,NA,NA,NA,NA
1.11527159126404,1.58233349502991,-0.9947017774336,-1.23655839517181,-2.04012510470926
0.384915099911317,-0.696226737813161,-0.268838318225297,-0.147648763602604,-0.893769093491674
-0.262613338639945,0.443053378608375,1.18288860019131,0.941260867966602,0.252586917725908
0.459120674160815,0.443053378608375,1.18288860019131,0.941260867966602,1.39894292894349
1.00938554724812,1.58233349502991,-0.9947017774336,-1.23655839517181,-2.04012510470926
0.577562825403295,NA,NA,0.941260867966602,1.39894292894349
0.775950485034912,0.443053378608375,-0.9947017774336,-0.147648763602604,1.39894292894349
1.66082480313554,0.443053378608375,-0.9947017774336,-1.23655839517181,-2.04012510470926
0.934972058017593,-0.696226737813161,-0.9947017774336,0.941260867966602,1.39894292894349
0.607329589775813,1.58233349502991,-0.9947017774336,-0.147648763602604,0.252586917725908
1.12038885881478,-0.696226737813161,0.457025140983006,-0.147648763602604,0.252586917725908
-1.16745404799475,0.443053378608375,1.18288860019131,-0.147648763602604,1.39894292894349
1.03905065600155,0.443053378608375,-0.9947017774336,0.941260867966602,-0.893769093491674
1.03473655493947,1.58233349502991,-0.9947017774336,-0.147648763602604,0.252586917725908
1.1694559440968,1.58233349502991,-0.9947017774336,-2.32546802674102,-0.893769093491674
0.0524809856061485,0.443053378608375,-0.268838318225297,-0.147648763602604,-0.893769093491674
0.0155735672262905,0.443053378608375,1.18288860019131,-1.23655839517181,0.252586917725908
-1.46023873809006,-0.696226737813161,1.18288860019131,-2.32546802674102,1.39894292894349
1.02682701366386,0.443053378608375,-0.9947017774336,-1.23655839517181,-0.893769093491674
-0.139188755594455,0.443053378608375,-0.268838318225297,-0.147648763602604,0.252586917725908
1.27689235036055,-0.696226737813161,-0.268838318225297,-0.147648763602604,-0.893769093491674
1.26039691162479,1.58233349502991,-0.9947017774336,-1.23655839517181,-0.893769093491674
-0.0151894719835092,0.443053378608375,1.18288860019131,0.941260867966602,0.252586917725908
1.22887639081595,NA,NA,-0.147648763602604,-0.893769093491674
1.53346997164106,0.443053378608375,1.18288860019131,-0.147648763602604,0.252586917725908
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0741289105254198,0.443053378608375,1.18288860019131,-1.23655839517181,-0.893769093491674
-0.613144703865653,0.443053378608375,-0.9947017774336,0.941260867966602,0.252586917725908
-0.124437886546914,-0.696226737813161,-0.268838318225297,-0.147648763602604,0.252586917725908
-0.578098421113402,-0.696226737813161,-0.9947017774336,0.941260867966602,0.252586917725908
-0.506466919767872,-0.696226737813161,-0.9947017774336,0.941260867966602,1.39894292894349
0.603884953246909,0.443053378608375,-0.9947017774336,-0.147648763602604,-0.893769093491674
-0.0169534935221329,0.443053378608375,-0.9947017774336,-1.23655839517181,-2.04012510470926
-0.840591934903195,-1.8355068542347,-0.9947017774336,0.941260867966602,1.39894292894349
-0.824800246695685,-0.696226737813161,-0.9947017774336,0.941260867966602,0.252586917725908
0.0269369110413332,0.443053378608375,0.457025140983006,0.941260867966602,1.39894292894349
0.35800572526611,0.443053378608375,0.457025140983006,-0.147648763602604,0.252586917725908
-0.339815700632162,-1.8355068542347,-0.9947017774336,-0.147648763602604,-0.893769093491674
1.64392145619344,1.58233349502991,-0.9947017774336,-0.147648763602604,-0.893769093491674
0.1302443198856,NA,NA,0.941260867966602,0.252586917725908
-0.447036187208851,-0.696226737813161,-0.9947017774336,-0.147648763602604,0.252586917725908
-0.328189590935948,0.443053378608375,1.18288860019131,0.941260867966602,0.252586917725908
0.282330893445705,-0.696226737813161,1.18288860019131,0.941260867966602,0.252586917725908
0.023668212144491,-0.696226737813161,1.18288860019131,0.941260867966602,-0.893769093491674
NA,NA,NA,NA,NA
0.0911238698764291,-0.696226737813161,1.18288860019131,-0.147648763602604,0.252586917725908
0.596169619411692,-0.696226737813161,1.18288860019131,-2.32546802674102,0.252586917725908
-1.15550575924954,NA,NA,0.941260867966602,0.252586917725908
-1.4870864184336,-1.8355068542347,1.18288860019131,0.941260867966602,1.39894292894349
NA,NA,NA,NA,NA
0.789137242818827,NA,NA,0.941260867966602,1.39894292894349
-0.102795463307722,1.58233349502991,1.18288860019131,0.941260867966602,-0.893769093491674
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
