"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23c_num"
0.0316872655008595,-1.50293829860436,-1.11269728052837,1.51448037083707,1.25410668803683,0.66321159825515,-1.56511877319057,-0.601425472045537
-1.13804573025227,0.626224291085149,1.48359637403783,-0.979957887012223,-0.852792547865045,0.66321159825515,-0.173902085910063,-0.601425472045537
0.93135437708457,0.626224291085149,NA,NA,NA,NA,-0.173902085910063,-0.601425472045537
-1.79895433150737,0.626224291085149,-1.11269728052837,-0.979957887012223,-0.852792547865045,0.66321159825515,-0.173902085910063,0.773261321201405
-0.882348930334823,0.626224291085149,1.48359637403783,0.267261241912425,-0.852792547865045,-0.884282131006867,2.60853128865095,0.773261321201405
-0.166815108602516,-1.50293829860436,1.48359637403783,0.267261241912425,1.25410668803683,0.66321159825515,1.21731460137044,-0.601425472045537
-0.590055010438065,0.626224291085149,0.185449546754729,0.267261241912425,-0.852792547865045,0.66321159825515,-0.173902085910063,0.773261321201405
1.87790795353129,-1.50293829860436,0.185449546754729,1.51448037083707,1.25410668803683,-0.884282131006867,-0.173902085910063,-0.601425472045537
0.325365242995617,-1.50293829860436,-1.11269728052837,-2.22717701593687,-0.852792547865045,0.66321159825515,-0.173902085910063,-1.97611226529248
0.534931879291717,-1.50293829860436,-1.11269728052837,0.267261241912425,-0.852792547865045,-0.884282131006867,-0.173902085910063,0.773261321201405
0.0825974710971919,0.626224291085149,NA,NA,NA,NA,-0.173902085910063,-0.601425472045537
0.456041874885039,0.626224291085149,0.185449546754729,0.267261241912425,1.25410668803683,0.66321159825515,-0.173902085910063,0.773261321201405
1.03793824502857,0.626224291085149,-1.11269728052837,0.267261241912425,1.25410668803683,0.66321159825515,NA,NA
-0.457776719807713,0.626224291085149,0.185449546754729,-0.979957887012223,-0.15049280256442,-2.43177586026888,1.21731460137044,2.14794811444835
-0.492011780508788,0.626224291085149,0.185449546754729,0.267261241912425,-0.15049280256442,0.66321159825515,-0.173902085910063,0.773261321201405
-1.24568213936238,0.626224291085149,NA,NA,NA,NA,-0.173902085910063,-0.601425472045537
1.49386544139907,0.626224291085149,0.185449546754729,0.267261241912425,-0.852792547865045,-0.884282131006867,-1.56511877319057,-0.601425472045537
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
