"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.577463508702349,-0.698302111500584,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
0.958584291956114,-0.698302111500584,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
0.844705620846943,-0.698302111500584,0.740764819279721,1.17293981735043,-0.484905655922501,-0.395806191530811
-0.923217926518853,-0.698302111500584,-0.576150414995338,-0.27067841938856,-2.0366037548745,-0.395806191530811
0.229145332988471,0.791409059700662,0.740764819279721,1.17293981735043,1.0667924430295,-0.395806191530811
-1.00221697872169,0.791409059700662,-0.576150414995338,-0.27067841938856,1.0667924430295,1.41359354118147
0.59181306643256,0.791409059700662,-0.576150414995338,-0.27067841938856,1.0667924430295,-0.395806191530811
-0.993891970669055,0.791409059700662,0.740764819279721,1.17293981735043,1.0667924430295,-0.395806191530811
-1.25721608236051,0.791409059700662,0.740764819279721,-1.71429665612755,-0.484905655922501,1.41359354118147
-0.559716832661716,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
-0.508278566050208,-0.698302111500584,0.740764819279721,1.17293981735043,1.0667924430295,3.22299327389375
-1.35612125312787,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
1.03270975063691,0.791409059700662,0.740764819279721,1.17293981735043,1.0667924430295,-0.395806191530811
0.835160811493083,-0.698302111500584,-0.576150414995338,1.17293981735043,1.0667924430295,-0.395806191530811
-0.442438757119045,0.791409059700662,-0.576150414995338,-0.27067841938856,-0.484905655922501,-0.395806191530811
NA,NA,NA,NA,NA,NA
-1.08415734348273,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
1.64824756625628,0.791409059700662,-0.576150414995338,1.17293981735043,1.0667924430295,-0.395806191530811
-1.16677646679389,0.791409059700662,-0.576150414995338,-0.27067841938856,-0.484905655922501,-0.395806191530811
NA,NA,NA,NA,NA,NA
-1.11861254061095,0.791409059700662,0.740764819279721,-1.71429665612755,-2.0366037548745,-0.395806191530811
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.316744824841999,-2.18801328270183,-3.20998088354546,-3.15791489286653,-2.0366037548745,-0.395806191530811
2.3101575487352,-0.698302111500584,0.740764819279721,1.17293981735043,1.0667924430295,-0.395806191530811
NA,NA,NA,NA,NA,NA
1.67262395139077,-0.698302111500584,-1.8930656492704,-0.27067841938856,-0.484905655922501,-0.395806191530811
-0.00527172488477668,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
-0.224240304477023,0.791409059700662,0.740764819279721,1.17293981735043,1.0667924430295,-0.395806191530811
0.409012752193564,-2.18801328270183,-0.576150414995338,-0.27067841938856,1.0667924430295,-0.395806191530811
-0.141595877577669,-0.698302111500584,-0.576150414995338,-0.27067841938856,1.0667924430295,-0.395806191530811
1.30233103776256,-2.18801328270183,-1.8930656492704,1.17293981735043,1.0667924430295,-0.395806191530811
-0.0646499615814561,-0.698302111500584,-0.576150414995338,-0.27067841938856,-0.484905655922501,-0.395806191530811
-0.531818784930223,-0.698302111500584,0.740764819279721,-0.27067841938856,-0.484905655922501,-0.395806191530811
0.427607726564417,0.791409059700662,-0.576150414995338,-0.27067841938856,-0.484905655922501,-0.395806191530811
-0.141271241723949,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,3.22299327389375
-1.63481517750962,0.791409059700662,0.740764819279721,-0.27067841938856,-0.484905655922501,1.41359354118147
