"PROFICIENCIA_LP_SAEB","TX_RESP_Q22f_num"
1.64655146361508,-1.83657721673113
0.0972875193140182,-0.550973165019339
-0.542593083748506,-0.550973165019339
0.396154699562028,2.02023493840425
NA,NA
NA,NA
0.530065106262998,0.734630886692453
0.511290036725402,-0.550973165019339
NA,NA
0.0757694415559641,-0.550973165019339
0.707069532910813,-0.550973165019339
-0.16483372842024,0.734630886692453
0.67192315012668,0.734630886692453
1.76850319437726,-1.83657721673113
-0.806555252206609,2.02023493840425
0.696656984062519,-0.550973165019339
-0.600562320576924,-0.550973165019339
2.14853394060653,-0.550973165019339
-0.92877282419681,0.734630886692453
-1.39088931291602,-0.550973165019339
0.353146345623422,-0.550973165019339
0.306660836070624,2.02023493840425
NA,NA
NA,NA
-1.38600281720304,-0.550973165019339
0.141054490880151,2.02023493840425
-0.014864549082572,-0.550973165019339
0.0421836620649902,-0.550973165019339
-1.62394307253755,0.734630886692453
-1.11447458167171,0.734630886692453
0.286319611000353,0.734630886692453
-1.15851962958276,-0.550973165019339
1.29272058483338,-0.550973165019339
-0.109520743546101,NA
-1.56849772227335,0.734630886692453
-1.27757260675857,-0.550973165019339
NA,-0.550973165019339
NA,NA
NA,NA
-0.298503874574886,-0.550973165019339
1.18684206253064,-0.550973165019339
-1.05824170175459,0.734630886692453
NA,NA
1.18561515892737,-0.550973165019339
