"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-1.01504589169246,2.11554354139178,0.583874208121143,1.04446593573419,1,0.801783725737273,-0.948683298050514,-1.35240686518678,-1.09369659814952,-1.31243591777942,-1.04446593573419,-0.539359889970594,-0.301511344577763,-0.16854996561581,-1.04446593573419,0.301511344577763
-0.0913301464165688,-0.793328828021918,0.583874208121143,-0.870388279778489,0,0.801783725737273,-0.948683298050514,-1.35240686518678,-1.09369659814952,-0.109369659814952,-1.04446593573419,-0.539359889970594,-0.301511344577763,-0.16854996561581,-1.04446593573419,0.301511344577763
1.418732951205,-0.793328828021918,-1.55699788832305,-0.870388279778489,-1,-1.60356745147455,-0.948683298050514,0.936281675898539,0.109369659814952,-0.109369659814952,-1.04446593573419,-0.539359889970594,-1.95982373975546,-0.16854996561581,0.870388279778489,0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.449781383037418,-0.793328828021918,0.583874208121143,1.04446593573419,1,0.801783725737273,0.948683298050514,0.936281675898539,0.109369659814952,1.09369659814952,0.870388279778489,0.943879807448539,1.35680105059994,-0.16854996561581,0.870388279778489,0.301511344577763
1.65760886102256,-0.793328828021918,-1.55699788832305,-0.870388279778489,-1,-1.60356745147455,-0.948683298050514,0.936281675898539,1.31243591777942,1.09369659814952,0.870388279778489,0.943879807448539,-0.301511344577763,1.68549965615811,0.870388279778489,0.301511344577763
0.498504342401518,-0.793328828021918,0.583874208121143,-0.870388279778489,-1,0,0.948683298050514,0.936281675898539,1.31243591777942,1.09369659814952,0.870388279778489,0.943879807448539,-0.301511344577763,-0.16854996561581,0.870388279778489,0.301511344577763
-0.546952457845634,0.661107356684931,0.583874208121143,1.04446593573419,-1,NA,NA,-0.20806259464412,0.109369659814952,1.09369659814952,-1.04446593573419,0.943879807448539,-0.301511344577763,-0.16854996561581,0.870388279778489,0.301511344577763
-1.44858794154864,0.661107356684931,0.583874208121143,1.04446593573419,1,0.801783725737273,0.948683298050514,-0.20806259464412,0.109369659814952,-0.109369659814952,-1.04446593573419,-0.539359889970594,1.35680105059994,-0.16854996561581,-1.04446593573419,-3.01511344577764
0.424612070102497,0.661107356684931,0.583874208121143,1.04446593573419,1,0.801783725737273,-0.948683298050514,0.936281675898539,-1.09369659814952,-1.31243591777942,0.870388279778489,-0.539359889970594,-0.301511344577763,1.68549965615811,0.870388279778489,0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.309957612766207,0.661107356684931,-1.55699788832305,-0.870388279778489,-1,0,0.948683298050514,-1.35240686518678,1.31243591777942,-0.109369659814952,0.870388279778489,0.943879807448539,1.35680105059994,-0.16854996561581,-1.04446593573419,0.301511344577763
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.03736555749949,-0.793328828021918,0.583874208121143,-0.870388279778489,1,-0.801783725737273,0.948683298050514,-0.20806259464412,-1.09369659814952,-1.31243591777942,0.870388279778489,-2.02259958738973,-0.301511344577763,-2.02259958738973,-1.04446593573419,0.301511344577763
