"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.79101332225404,NA,NA,0.893176304296314,NA,NA,-0.272352389700961,-0.340168025708305
0.727533170027938,0.472400258153727,0.901387818865997,-1.43684883734624,1.38406725953277,-0.437615758410411,-0.272352389700961,-0.340168025708305
-0.362302491414123,0.472400258153727,0.901387818865997,0.893176304296314,-0.785551687842922,-0.437615758410411,-0.272352389700961,-0.340168025708305
0.285958626936355,0.472400258153727,NA,-0.271836266524965,-0.785551687842922,-0.437615758410411,NA,NA
0.441804931342344,0.472400258153727,0.901387818865997,0.893176304296314,1.38406725953277,1.67752707390658,-0.272352389700961,-0.340168025708305
0.955464311539701,0.472400258153727,0,0.893176304296314,1.38406725953277,1.67752707390658,-0.272352389700961,-0.340168025708305
-1.26797715458547,-1.484686525626,-0.901387818865997,-1.43684883734624,-0.785551687842922,-1.4951871745689,3.54058106611249,2.8347335475692
0.0394610029955871,0.472400258153727,0,-1.43684883734624,-0.785551687842922,0.619955657748083,-0.272352389700961,-0.340168025708305
-0.216051489347747,0.472400258153727,0.901387818865997,-0.271836266524965,-1.87036116153077,0.619955657748083,-0.272352389700961,-0.340168025708305
-0.824743310789584,0.472400258153727,0.901387818865997,0.893176304296314,0.299257785844923,-0.437615758410411,-0.272352389700961,-0.340168025708305
0.924131458939063,0.472400258153727,0.901387818865997,-0.271836266524965,-0.785551687842922,-0.437615758410411,-0.272352389700961,-0.340168025708305
2.09939604940164,0.472400258153727,-0.901387818865997,-0.271836266524965,0.299257785844923,0.619955657748083,-0.272352389700961,-0.340168025708305
1.42970872110694,0.472400258153727,-0.901387818865997,0.893176304296314,0.299257785844923,-0.437615758410411,-0.272352389700961,-0.340168025708305
0.00401060018088791,-3.44177330940573,-0.901387818865997,0.893176304296314,1.38406725953277,-1.4951871745689,-0.272352389700961,-0.340168025708305
-0.921101819396614,0.472400258153727,0,-0.271836266524965,-0.785551687842922,-0.437615758410411,-0.272352389700961,-0.340168025708305
-0.718885110787825,0.472400258153727,NA,0.893176304296314,0.299257785844923,0.619955657748083,NA,NA
-1.72623215464899,-1.484686525626,-0.901387818865997,0.893176304296314,-0.785551687842922,0.619955657748083,-0.272352389700961,2.8347335475692
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.2183509448157,0.472400258153727,-0.901387818865997,0.893176304296314,-1.87036116153077,-1.4951871745689,-0.272352389700961,-0.340168025708305
0.669375546533706,0.472400258153727,0.901387818865997,-2.60186140816752,0.299257785844923,0.619955657748083,-0.272352389700961,-0.340168025708305
1.15677558718822,0.472400258153727,-0.901387818865997,-1.43684883734624,-0.785551687842922,-1.4951871745689,-0.272352389700961,-0.340168025708305
0.572791705922155,0.472400258153727,1.80277563773199,0.893176304296314,0.299257785844923,1.67752707390658,-0.272352389700961,-0.340168025708305
-0.85630833696504,0.472400258153727,-0.901387818865997,0.893176304296314,1.38406725953277,-1.4951871745689,-0.272352389700961,-0.340168025708305
1.59454804975891,0.472400258153727,1.80277563773199,-0.271836266524965,1.38406725953277,0.619955657748083,-0.272352389700961,-0.340168025708305
0.439626673096935,0.472400258153727,-0.901387818865997,-0.271836266524965,-0.785551687842922,0.619955657748083,-0.272352389700961,-0.340168025708305
-0.211415006026762,-1.484686525626,-0.901387818865997,0.893176304296314,-0.785551687842922,0.619955657748083,-0.272352389700961,-0.340168025708305
0.851026421531313,0.472400258153727,1.80277563773199,-0.271836266524965,0.299257785844923,0.619955657748083,-0.272352389700961,-0.340168025708305
-0.23360734967319,-1.484686525626,-0.901387818865997,-0.271836266524965,1.38406725953277,-1.4951871745689,-0.272352389700961,-0.340168025708305
-0.998959426912758,-1.484686525626,-0.901387818865997,0.893176304296314,-0.785551687842922,0.619955657748083,-0.272352389700961,-0.340168025708305
0.173071251007795,0.472400258153727,0,-1.43684883734624,0.299257785844923,0.619955657748083,-0.272352389700961,-0.340168025708305
-1.01773618989163,0.472400258153727,-0.901387818865997,-0.271836266524965,0.299257785844923,-0.437615758410411,3.54058106611249,2.8347335475692
