"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22g_num"
-1.49357541078735,NA,1.82919524643208,NA,NA
-0.673184134632922,0.472400258153727,0.762164686013366,0.919901759160287,0.659153061603062
-0.311933782900788,0.472400258153727,-0.304865874405346,0.919901759160287,0.659153061603062
-0.12937031599108,0.472400258153727,NA,NA,0.659153061603062
0.525502865020339,0.472400258153727,1.82919524643208,-1.20901374061066,-0.933800170604338
-0.247905892734088,0.472400258153727,0.762164686013366,0.210263259236637,0.659153061603062
1.15159101490529,-1.484686525626,0.762164686013366,-1.20901374061066,-0.933800170604338
-0.614385546466367,0.472400258153727,-1.37189643482406,-1.20901374061066,0.659153061603062
-0.466897771870294,0.472400258153727,-0.304865874405346,0.919901759160287,0.659153061603062
1.27481148575298,0.472400258153727,-0.304865874405346,-1.20901374061066,0.659153061603062
1.67216787840944,0.472400258153727,1.82919524643208,0.919901759160287,0.659153061603062
2.02023034869574,0.472400258153727,0.762164686013366,-1.20901374061066,-0.933800170604338
1.43385623685877,0.472400258153727,-0.304865874405346,0.919901759160287,0.659153061603062
-1.49617930235266,-3.44177330940573,-0.304865874405346,0.919901759160287,0.659153061603062
0.307075699097571,0.472400258153727,-0.304865874405346,0.210263259236637,0.659153061603062
-0.686634641637438,0.472400258153727,NA,NA,-0.933800170604338
-1.58146824735051,-1.484686525626,-0.304865874405346,0.919901759160287,-2.52675340281174
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.556312835493771,0.472400258153727,-1.37189643482406,0.919901759160287,0.659153061603062
0.25927776073536,0.472400258153727,-1.37189643482406,-1.20901374061066,0.659153061603062
1.18013487433091,0.472400258153727,-0.304865874405346,-1.20901374061066,0.659153061603062
1.20271399784393,0.472400258153727,0.762164686013366,0.210263259236637,0.659153061603062
-0.279965801082556,0.472400258153727,-0.304865874405346,-0.499375240687013,0.659153061603062
-0.0724628528867761,0.472400258153727,-0.304865874405346,-1.20901374061066,0.659153061603062
-0.493101578840838,0.472400258153727,-0.304865874405346,0.919901759160287,0.659153061603062
-0.60586344568823,-1.484686525626,-1.37189643482406,0.919901759160287,-0.933800170604338
0.0990832562141543,0.472400258153727,0.762164686013366,-1.20901374061066,-0.933800170604338
-0.653895404465343,-1.484686525626,-1.37189643482406,0.919901759160287,-0.933800170604338
-1.14434051967625,-1.484686525626,-1.37189643482406,0.919901759160287,-0.933800170604338
-0.893355585879874,0.472400258153727,0.762164686013366,0.919901759160287,-2.52675340281174
1.27438765287265,0.472400258153727,0.762164686013366,-1.20901374061066,0.659153061603062
