"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num"
NA,NA
NA,NA
-0.128867008099409,-0.269327802954862
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
-0.129287844107254,0.973723595298347
NA,NA
NA,NA
NA,NA
-0.12874265699364,-1.51237920120807
NA,NA
NA,NA
NA,NA
NA,NA
-0.129118828909069,0.973723595298347
-0.128636676468795,0.973723595298347
-0.1300252550222,0.973723595298347
NA,NA
-0.130324389833869,0.973723595298347
NA,NA
-0.128306730311222,0.973723595298347
NA,NA
-0.128864941793073,0.973723595298347
NA,NA
NA,NA
NA,NA
-0.127528449129809,-0.269327802954862
-0.129559210758348,0.973723595298347
7.61686476747831,-1.51237920120807
-0.127428135005461,-1.51237920120807
NA,NA
NA,NA
NA,NA
-0.12974435154868,0.973723595298347
-0.129343903688973,0.973723595298347
-0.130084733690774,0.973723595298347
NA,NA
NA,NA
NA,NA
-0.128389593899005,-0.269327802954862
-0.127883685266969,-1.51237920120807
NA,NA
-0.130143357286647,0.973723595298347
NA,NA
-0.128682042504222,-0.269327802954862
-0.129422056893745,0.973723595298347
NA,NA
-0.128241477322773,-0.269327802954862
-0.129398436436704,-0.269327802954862
-0.130000653036437,0.973723595298347
NA,NA
-0.127926529032013,-0.269327802954862
-0.129941684862435,-0.269327802954862
-0.129601831772314,0.973723595298347
NA,NA
-0.129206697597951,-0.269327802954862
NA,NA
-0.130047963551149,-0.269327802954862
-0.129143437848668,-1.51237920120807
NA,NA
-0.127597379929317,0.973723595298347
-0.129946136521242,0.973723595298347
-0.128964457700111,0.973723595298347
-0.12908734231458,-0.269327802954862
-0.130586269543334,-0.269327802954862
-0.128772963677891,-1.51237920120807
-0.12829486959993,-1.51237920120807
NA,NA
-0.128666334598888,-0.269327802954862
NA,NA
-0.128773622673182,0.973723595298347
-0.130666593465766,-1.51237920120807
-0.128870174274221,-1.51237920120807
-0.130225163953674,0.973723595298347
-0.130285265665171,-1.51237920120807
NA,NA
NA,NA
-0.129244833284091,0.973723595298347
-0.128934012977032,0.973723595298347
-0.129527943448398,-0.269327802954862
-0.127904974881308,-1.51237920120807
NA,NA
-0.129698260404629,0.973723595298347
-0.129154956285939,-1.51237920120807
NA,NA
-0.128845936607177,-0.269327802954862
NA,NA
-0.127369316473853,0.973723595298347
NA,NA
-0.129603922448212,0.973723595298347
-0.129651062417509,-0.269327802954862
-0.127772800585811,-1.51237920120807
NA,NA
NA,NA
-0.128902051861097,0.973723595298347
-0.128780116289521,-0.269327802954862
NA,NA
-0.128834654849413,-0.269327802954862
-0.129666226200767,0.973723595298347
-0.129630334340972,-1.51237920120807
-0.128714227533667,-0.269327802954862
NA,NA
NA,NA
