"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num"
NA,NA,NA,NA,NA,NA
0.490194952437273,0.306499947928461,0.515026202624604,-2.17471791569803,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.859770548406271,0.306499947928461,-0.978549784986749,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.01468273592342,0.306499947928461,-0.978549784986749,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
0.959410752168635,-1.1749164670591,0.515026202624604,1.53509499931626,1.7570185934042,0.326427374300566
1.26471576344204,0.306499947928461,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.126720570545373,0.306499947928461,0.515026202624604,-0.319811458190887,-2.01731764427889,-1.02591460494464
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.742002296531752,0.306499947928461,-0.978549784986749,-0.319811458190887,-2.01731764427889,0.326427374300566
-0.257125413036242,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
1.12559829012118,0.306499947928461,0.515026202624604,-2.17471791569803,-2.01731764427889,-1.02591460494464
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.55875099268323,0.306499947928461,-0.978549784986749,1.53509499931626,1.7570185934042,0.326427374300566
NA,NA,NA,NA,NA,NA
-1.14719984551321,0.306499947928461,-2.4721257725981,1.53509499931626,1.7570185934042,1.67876935354577
-0.706852830053571,1.78791636291602,-2.4721257725981,-0.319811458190887,-0.130149525437348,0.326427374300566
-0.444963128279617,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,-1.02591460494464
NA,NA,NA,NA,NA,NA
-0.218986993280794,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,-1.02591460494464
1.54649058411481,-1.1749164670591,0.515026202624604,1.53509499931626,-0.130149525437348,-1.02591460494464
-1.13620862029829,0.306499947928461,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
-0.584084790444308,0.306499947928461,-2.4721257725981,1.53509499931626,-0.130149525437348,0.326427374300566
-0.986116777469415,1.78791636291602,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
-0.753468767399637,0.306499947928461,0.515026202624604,-0.319811458190887,-0.130149525437348,-2.37825658418984
0.972650684199094,1.78791636291602,0.515026202624604,-0.319811458190887,-0.130149525437348,1.67876935354577
-0.544530416059864,1.78791636291602,0.515026202624604,1.53509499931626,1.7570185934042,0.326427374300566
NA,NA,NA,NA,NA,NA
1.17599248935314,0.306499947928461,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
-1.17653968659407,0.306499947928461,0.515026202624604,1.53509499931626,1.7570185934042,1.67876935354577
-0.979503797041051,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
-0.376164252906511,0.306499947928461,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
0.47534417166669,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,-1.02591460494464
0.119224396224224,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
1.78119100224675,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,-2.37825658418984
1.72987713858951,-1.1749164670591,0.515026202624604,-0.319811458190887,-0.130149525437348,0.326427374300566
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
