"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
0.326607955259313,0.468292905790847,0.581675050747111,-0.484200124706252,0.468292905790847,-0.142735820420942,-1.12774538843621,0.164784319463349,-0.393284115206677,0.51946248164932,-0.693687975619296,-0.314870142843594
1.29250937684027,0.468292905790847,0.581675050747111,-0.484200124706252,0.468292905790847,-1.49872611441989,0.402766210155791,-0.878849703804527,-0.393284115206677,0.51946248164932,-0.693687975619296,-0.314870142843594
1.6928589656513,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,-0.142735820420942,0.402766210155791,1.20841834273122,-1.32733388882254,-1.81811868577262,-0.693687975619296,-0.314870142843594
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.013156777902644,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,-0.142735820420942,0.402766210155791,1.20841834273122,-1.32733388882254,-1.81811868577262,-0.693687975619296,-0.314870142843594
0.306249457977408,2.24780594779607,0.581675050747111,0.83005735663929,0.468292905790847,1.21325447357801,0.402766210155791,-0.878849703804527,-1.32733388882254,NA,-0.693687975619296,-0.314870142843594
0.896799160645793,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,-0.142735820420942,-1.12774538843621,-0.878849703804527,-0.393284115206677,-1.81811868577262,0.953820966476532,-0.314870142843594
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.836916592598629,-1.31122013621437,-1.62869014209191,-1.79845760605179,-1.31122013621437,-1.49872611441989,-1.12774538843621,-0.878849703804527,-0.393284115206677,0.51946248164932,-0.693687975619296,-0.314870142843594
1.13667197466931,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,1.21325447357801,0.402766210155791,0.164784319463349,0.540765658409181,0.51946248164932,0.953820966476532,-0.314870142843594
-0.184186874452584,-1.31122013621437,0.581675050747111,-1.79845760605179,-3.09073317821959,-0.142735820420942,1.9332778087478,2.2520523659991,-0.393284115206677,0.51946248164932,-0.693687975619296,-0.314870142843594
0.758512043026972,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,-1.49872611441989,0.402766210155791,1.20841834273122,-1.32733388882254,-1.81811868577262,-2.34119691771512,-0.314870142843594
0.881507089502339,-1.31122013621437,0.581675050747111,0.83005735663929,0.468292905790847,-1.49872611441989,1.9332778087478,1.20841834273122,0.540765658409181,0.51946248164932,-0.693687975619296,-0.314870142843594
-1.70738425447155,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,1.21325447357801,0.402766210155791,0.164784319463349,0.540765658409181,0.51946248164932,0.953820966476532,-0.314870142843594
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.135354868692307,0.468292905790847,0.581675050747111,0.83005735663929,0.468292905790847,-0.142735820420942,0.402766210155791,0.164784319463349,-0.393284115206677,0.51946248164932,0.953820966476532,-0.314870142843594
-0.294144694815126,-1.31122013621437,-1.62869014209191,-0.484200124706252,0.468292905790847,-0.142735820420942,-1.12774538843621,-0.878849703804527,1.47481543202504,0.51946248164932,0.953820966476532,-0.314870142843594
-1.5789538632945,0.468292905790847,-1.62869014209191,-0.484200124706252,0.468292905790847,1.21325447357801,-1.12774538843621,-0.878849703804527,-0.393284115206677,0.51946248164932,0.953820966476532,1.67930742849917
-0.496595031514044,0.468292905790847,-1.62869014209191,-0.484200124706252,-1.31122013621437,-0.142735820420942,-1.12774538843621,-0.878849703804527,1.47481543202504,0.51946248164932,0.953820966476532,-0.314870142843594
-1.80989558522522,-1.31122013621437,0.581675050747111,-1.79845760605179,0.468292905790847,1.21325447357801,-1.12774538843621,-0.878849703804527,1.47481543202504,0.51946248164932,0.953820966476532,3.67348499984193
-0.202794707966748,0.468292905790847,-1.62869014209191,-0.484200124706252,-1.31122013621437,1.21325447357801,0.402766210155791,-0.878849703804527,1.47481543202504,0.51946248164932,-0.693687975619296,-0.314870142843594
-0.0586463284446499,-1.31122013621437,0.581675050747111,0.83005735663929,0.468292905790847,-0.142735820420942,0.402766210155791,0.164784319463349,0.540765658409181,0.51946248164932,0.953820966476532,-0.314870142843594
