"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
0.338584719395838,-0.142735820420942,-1.12774538843621,0.164784319463349,0.385727138144588,-0.393284115206677,-0.189274552590391,-0.411606486969352,0.112390297389803,-0.547865249329263,-0.142735820420942,-0.845085818414811,0.402766210155791,0.468292905790847,-0.693687975619296,0.267393910692952,0.130066495428618
1.35996757220685,-1.49872611441989,0.402766210155791,-0.878849703804527,-0.661246522533581,-0.393284115206677,1.00946428048209,-0.411606486969352,0.112390297389803,-0.547865249329263,-0.142735820420942,-0.845085818414811,0.402766210155791,0.468292905790847,-0.693687975619296,-1.00272716509857,0.130066495428618
-0.0681257278637447,-0.142735820420942,0.402766210155791,1.20841834273122,-0.661246522533581,-1.32733388882254,-0.189274552590391,0.70561112051889,0.112390297389803,0.753314717827737,1.21325447357801,0.301816363719575,0.402766210155791,0.468292905790847,-0.693687975619296,0.267393910692952,0.130066495428618
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.7432422067277,-0.142735820420942,0.402766210155791,1.20841834273122,-0.661246522533581,-1.32733388882254,-1.38801338566287,-1.52882409445759,-0.955317527813328,-0.547865249329263,-1.49872611441989,-0.845085818414811,-1.12774538843621,0.468292905790847,-0.693687975619296,0.267393910692952,-1.10556521114325
-0.727889435371163,1.21325447357801,0.402766210155791,-0.878849703804527,-0.661246522533581,-1.32733388882254,-1.38801338566287,1.82282872800713,2.24780594779607,2.05449468498474,-0.142735820420942,1.44871854585396,1.9332778087478,-3.09073317821959,-0.693687975619296,1.53751498648447,1.36569820200049
-0.833818749995319,-0.142735820420942,-1.12774538843621,-0.878849703804527,-0.661246522533581,-0.393284115206677,-0.189274552590391,-0.411606486969352,-0.955317527813328,-0.547865249329263,1.21325447357801,0.301816363719575,-1.12774538843621,-1.31122013621437,0.953820966476532,0.267393910692952,0.130066495428618
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.723171574384726,-1.49872611441989,-1.12774538843621,-0.878849703804527,-1.70822018321175,-0.393284115206677,-0.189274552590391,-0.411606486969352,-0.955317527813328,-0.547865249329263,-1.49872611441989,-0.845085818414811,-1.12774538843621,0.468292905790847,-0.693687975619296,0.267393910692952,0.130066495428618
0.385800787828409,1.21325447357801,0.402766210155791,0.164784319463349,0.385727138144588,0.540765658409181,-0.189274552590391,-0.411606486969352,0.112390297389803,-0.547865249329263,-0.142735820420942,-0.845085818414811,0.402766210155791,0.468292905790847,0.953820966476532,0.267393910692952,0.130066495428618
