"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.7899221191015,0.50395263067897,1.41421356237309,-0.471404520791032,0,0.611775290321498,1.76383420737639,0.333333333333333,2.14121351612524,-0.50395263067897,-0.333333333333333,-0.333333333333333
-0.0154691592130616,0.50395263067897,0,0.942809041582063,-1.15470053837925,1.98826969354487,1.76383420737639,0.333333333333333,-0.611775290321498,1.76383420737639,-0.333333333333333,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3943006351127,0.50395263067897,-1.41421356237309,0.942809041582063,1.15470053837925,-0.764719112901872,-0.50395263067897,-2.66666666666667,-0.611775290321498,1.76383420737639,2.66666666666667,2.66666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.779691120667138,0.50395263067897,0,0.942809041582063,0,-0.764719112901872,-0.50395263067897,0.333333333333333,-0.611775290321498,-0.50395263067897,-0.333333333333333,-0.333333333333333
0.221056589200899,0.50395263067897,1.41421356237309,0.942809041582063,1.15470053837925,0.611775290321498,-0.50395263067897,0.333333333333333,-0.611775290321498,-0.50395263067897,-0.333333333333333,-0.333333333333333
-0.316602462361712,0.50395263067897,0,-1.88561808316413,-1.15470053837925,-0.764719112901872,-0.50395263067897,0.333333333333333,-0.611775290321498,-0.50395263067897,-0.333333333333333,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0309027599168,-1.76383420737639,0,-0.471404520791032,0,0.611775290321498,-0.50395263067897,0.333333333333333,-0.611775290321498,-0.50395263067897,-0.333333333333333,-0.333333333333333
-0.934442187701291,0.50395263067897,-1.41421356237309,-0.471404520791032,1.15470053837925,-0.764719112901872,-0.50395263067897,0.333333333333333,0.764719112901872,-0.50395263067897,-0.333333333333333,-0.333333333333333
0.398624096836699,-1.76383420737639,0,-0.471404520791032,-1.15470053837925,-0.764719112901872,-0.50395263067897,0.333333333333333,0.764719112901872,-0.50395263067897,-0.333333333333333,-0.333333333333333
