"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.480939043150315,-0.911885107149932,-0.504504595497234,-0.833188128011908
-0.683671236186987,-1.99342325749055,-0.504504595497234,-0.833188128011908
1.12505081431054,0.169653043190685,-0.504504595497234,0.899843178252861
0.734945752415924,1.2511911935313,1.24444466889318,0.899843178252861
-0.975221572449129,-0.911885107149932,-2.25345385988765,-0.833188128011908
0.984868553326131,1.2511911935313,-0.504504595497234,0.899843178252861
0.0666805779927764,0.169653043190685,1.24444466889318,0.899843178252861
-0.230484726719379,-0.911885107149932,-0.504504595497234,0.899843178252861
-0.440027274046974,0.169653043190685,-0.504504595497234,0.899843178252861
-1.48393824439448,0.169653043190685,-0.504504595497234,-0.833188128011908
-0.012403834345725,-1.99342325749055,-0.504504595497234,0.899843178252861
1.40378330763654,0.169653043190685,1.24444466889318,0.899843178252861
-1.85625540717217,-0.911885107149932,-0.504504595497234,-2.56621943427668
-1.17527648982485,NA,-0.504504595497234,-0.833188128011908
0.834151709667932,0.169653043190685,1.24444466889318,-0.833188128011908
1.69062214506467,0.169653043190685,-0.504504595497234,0.899843178252861
-0.629492399067757,-1.99342325749055,-0.504504595497234,0.899843178252861
0.504753458406818,0.169653043190685,1.24444466889318,0.899843178252861
-0.908877703850886,-1.99342325749055,-0.504504595497234,-0.833188128011908
0.0096082965573606,-1.99342325749055,-2.25345385988765,-0.833188128011908
-0.851319791627967,-1.99342325749055,-0.504504595497234,-0.833188128011908
0.406521950616364,-1.99342325749055,-0.504504595497234,-0.833188128011908
-0.801773574309298,1.2511911935313,1.24444466889318,0.899843178252861
-2.08355902458921,0.169653043190685,-2.25345385988765,-2.56621943427668
0.0774879647629549,0.169653043190685,-0.504504595497234,-0.833188128011908
NA,NA,NA,NA
0.689615895906901,0.169653043190685,1.24444466889318,0.899843178252861
-1.0018552925011,0.169653043190685,-0.504504595497234,-0.833188128011908
-0.42863647582765,1.2511911935313,1.24444466889318,0.899843178252861
NA,NA,NA,NA
NA,NA,NA,NA
1.7327274402276,0.169653043190685,-0.504504595497234,-0.833188128011908
-0.078522209340824,-0.911885107149932,1.24444466889318,0.899843178252861
0.102480233569422,0.169653043190685,-0.504504595497234,-0.833188128011908
NA,NA,NA,NA
0.0263318365276066,1.2511911935313,-0.504504595497234,0.899843178252861
-0.400014389124458,0.169653043190685,-0.504504595497234,-0.833188128011908
-0.0928600535085067,1.2511911935313,-0.504504595497234,0.899843178252861
-0.339774335861665,0.169653043190685,-0.504504595497234,-0.833188128011908
-1.79696616223,0.169653043190685,-0.504504595497234,-0.833188128011908
1.10362051501902,1.2511911935313,1.24444466889318,0.899843178252861
-0.0287489467928162,0.169653043190685,1.24444466889318,0.899843178252861
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.40872962502162,0.169653043190685,1.24444466889318,0.899843178252861
-0.116728070397184,1.2511911935313,1.24444466889318,0.899843178252861
2.00474438253812,1.2511911935313,1.24444466889318,0.899843178252861
NA,NA,NA,NA
-0.947695385221444,0.169653043190685,-0.504504595497234,-0.833188128011908
-0.0443498146828516,0.169653043190685,-0.504504595497234,-0.833188128011908
0.518958850120258,0.169653043190685,-0.504504595497234,-0.833188128011908
NA,NA,NA,NA
0.748922519062447,0.169653043190685,1.24444466889318,0.899843178252861
1.09402252212763,0.169653043190685,1.24444466889318,0.899843178252861
1.11596054172139,0.169653043190685,1.24444466889318,-0.833188128011908
1.10654705129022,0.169653043190685,1.24444466889318,0.899843178252861
0.534594389802895,1.2511911935313,-0.504504595497234,0.899843178252861
1.18691970832958,1.2511911935313,-0.504504595497234,0.899843178252861
NA,NA,NA,NA
-1.91952135720539,0.169653043190685,-0.504504595497234,-0.833188128011908
0.451843936148873,0.169653043190685,-0.504504595497234,-0.833188128011908
