"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-0.294308258035737,0.483045891539648,1.51572949349015,0.971058868689474,1.3228756555323,0.971058868689474,0.356753034006338,1.60208197875972
-2.05435280809525,0.483045891539648,1.51572949349015,0.971058868689474,1.3228756555323,0.971058868689474,1.24863561902218,1.60208197875972
-0.0757504007018214,0.483045891539648,-1.32626330680388,-1.10978156421654,-1.3228756555323,-2.15020178066955,0.356753034006338,-0.582575265003535
0.679557519122692,0.483045891539648,-1.32626330680388,-1.10978156421654,-1.3228756555323,-0.0693613477635341,-0.535129551009507,-0.582575265003535
0.162316714178913,0.483045891539648,0.0947330933431345,0.971058868689474,0,0.971058868689474,-1.42701213602535,-0.582575265003535
0.162803338011875,0.483045891539648,0.0947330933431345,0.971058868689474,1.3228756555323,0.971058868689474,1.24863561902218,-0.582575265003535
0.901769501686185,0.483045891539648,0.0947330933431345,-1.10978156421654,-1.3228756555323,-1.10978156421654,-0.535129551009507,-0.582575265003535
0.781161588372551,-1.93218356615859,0.0947330933431345,-1.10978156421654,-1.3228756555323,0.971058868689474,-0.535129551009507,-0.582575265003535
1.11414721024475,-1.93218356615859,-1.32626330680388,-1.10978156421654,0,-1.10978156421654,-0.535129551009507,-0.582575265003535
-1.06581970160611,0.483045891539648,1.51572949349015,0.971058868689474,1.3228756555323,0.971058868689474,1.24863561902218,-0.582575265003535
0.889406995950109,0.483045891539648,0.0947330933431345,-0.0693613477635341,0,-0.0693613477635341,0.356753034006338,-0.582575265003535
NA,NA,NA,NA,NA,NA,NA,NA
0.209344638810863,0.483045891539648,0.0947330933431345,0.971058868689474,0,-0.0693613477635341,0.356753034006338,1.60208197875972
-2.05043325898385,0.483045891539648,-1.32626330680388,-0.0693613477635341,0,-1.10978156421654,-1.42701213602535,-0.582575265003535
0.57294673080467,-1.93218356615859,0.0947330933431345,-1.10978156421654,0,-0.0693613477635341,-1.42701213602535,-0.582575265003535
0.0672101902401508,0.483045891539648,0.0947330933431345,0.971058868689474,0,-0.0693613477635341,1.24863561902218,1.60208197875972
NA,NA,NA,NA,NA,NA,NA,NA
