"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num"
-0.543481435873867,-0.262173874128977,1.59164237791113,0.979867145664678,0.330543884014301
-0.969226815909745,-1.38577619182459,-0.592239024339023,-1.41980749677943,0.330543884014301
-0.158238290539199,-0.262173874128977,1.59164237791113,-1.41980749677943,0.330543884014301
NA,NA,NA,NA,NA
-0.0154434217470875,-0.262173874128977,-0.592239024339023,-0.219970175557376,0.330543884014301
NA,NA,NA,NA,NA
-0.640177953448303,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.372782446725167,-1.38577619182459,-0.592239024339023,0.979867145664678,0.330543884014301
-1.28126071650121,1.98503076126225,0.499701676786051,-0.219970175557376,1.9832633040858
1.01916001885187,-0.262173874128977,-0.592239024339023,-1.41980749677943,-1.3221755360572
-1.01699597558159,-0.262173874128977,0.499701676786051,0.979867145664678,0.330543884014301
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0396910117995531,-0.262173874128977,0.499701676786051,-0.219970175557376,-1.3221755360572
NA,NA,NA,NA,NA
0.860824639160894,-0.262173874128977,-0.592239024339023,-0.219970175557376,0.330543884014301
0.603575122097213,-0.262173874128977,-0.592239024339023,-1.41980749677943,0.330543884014301
1.13936755870707,-0.262173874128977,-0.592239024339023,-0.219970175557376,0.330543884014301
-0.682606644001536,0.861428443566637,0.499701676786051,0.979867145664678,0.330543884014301
-0.0937229945892813,-0.262173874128977,-0.592239024339023,-0.219970175557376,-1.3221755360572
-0.724998406911182,-0.262173874128977,-0.592239024339023,-1.41980749677943,-2.9748949561287
-2.40707129913826,1.98503076126225,1.59164237791113,0.979867145664678,1.9832633040858
NA,NA,NA,NA,NA
-1.15258983429019,1.98503076126225,1.59164237791113,0.979867145664678,1.9832633040858
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.905419552163914,-1.38577619182459,-1.6841797254641,-1.41980749677943,-1.3221755360572
NA,NA,NA,NA,NA
