"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-2.61464169611384,-0.913171166292151,-0.229415733870561,-0.086922698736035,1.21824750528248,1.82282872800713,1.36569820200049,1.52491273575724,1.80704109980769,2.24780594779607
-0.0355522434445839,1.75609839671568,-0.229415733870561,-1.65153127598467,-0.775248412452487,0.70561112051889,0.130066495428618,-1.69434748417472,-0.100391172211539,2.24780594779607
1.20528600479192,1.75609839671568,-2.4088652056409,-0.086922698736035,-0.775248412452487,-1.52882409445759,-1.10556521114325,-0.084717374208736,-0.100391172211539,-0.421463615211762
0.243340718138646,0.421463615211762,-0.229415733870561,-0.086922698736035,-0.775248412452487,0.70561112051889,-1.10556521114325,-0.084717374208736,-0.100391172211539,-0.421463615211762
0.544728467646379,0.421463615211762,-0.229415733870561,-0.086922698736035,-0.775248412452487,1.82282872800713,-1.10556521114325,-0.084717374208736,-0.100391172211539,-0.421463615211762
-0.815009460375489,0.421463615211762,-0.229415733870561,-0.086922698736035,1.21824750528248,1.82282872800713,0.130066495428618,-0.084717374208736,-0.100391172211539,-0.421463615211762
-0.645949983143557,0.421463615211762,1.95003373789978,1.4776858785126,1.21824750528248,-0.411606486969352,-1.10556521114325,-0.084717374208736,-0.100391172211539,-0.421463615211762
1.88204899364917,1.75609839671568,-0.229415733870561,-1.65153127598467,-0.775248412452487,-0.411606486969352,-1.10556521114325,-1.69434748417472,-2.00782344423076,-0.421463615211762
0.0473803645060725,-0.913171166292151,-0.229415733870561,NA,1.21824750528248,-0.411606486969352,-1.10556521114325,1.52491273575724,-0.100391172211539,-0.421463615211762
-0.504000083366946,-0.913171166292151,-0.229415733870561,-0.086922698736035,-0.775248412452487,-0.411606486969352,1.36569820200049,-0.084717374208736,-0.100391172211539,-0.421463615211762
1.07993369549993,0.421463615211762,-0.229415733870561,-0.086922698736035,NA,-1.52882409445759,1.36569820200049,-0.084717374208736,-0.100391172211539,-0.421463615211762
0.0347629991277526,-0.913171166292151,-0.229415733870561,-0.086922698736035,-0.775248412452487,-0.411606486969352,-1.10556521114325,-0.084717374208736,-2.00782344423076,-0.421463615211762
0.192368067572599,-0.913171166292151,-0.229415733870561,-0.086922698736035,-0.775248412452487,-0.411606486969352,0.130066495428618,-0.084717374208736,-0.100391172211539,-0.421463615211762
0.596530833630359,-0.913171166292151,-0.229415733870561,-1.65153127598467,-0.775248412452487,-0.411606486969352,1.36569820200049,1.52491273575724,1.80704109980769,-0.421463615211762
0.00939532721451227,0.421463615211762,-0.229415733870561,1.4776858785126,-0.775248412452487,-0.411606486969352,0.130066495428618,-0.084717374208736,-0.100391172211539,-0.421463615211762
-0.445070264714248,-0.913171166292151,-0.229415733870561,-0.086922698736035,1.21824750528248,0.70561112051889,0.130066495428618,-0.084717374208736,-0.100391172211539,-0.421463615211762
1.0062827891799,0.421463615211762,1.95003373789978,1.4776858785126,1.21824750528248,-0.411606486969352,0.130066495428618,-1.69434748417472,-0.100391172211539,-0.421463615211762
-0.650815509030212,-0.913171166292151,-0.229415733870561,-0.086922698736035,1.21824750528248,-0.411606486969352,0.130066495428618,-0.084717374208736,-0.100391172211539,-0.421463615211762
-1.13101902076838,-0.913171166292151,1.95003373789978,1.4776858785126,-0.775248412452487,-0.411606486969352,1.36569820200049,1.52491273575724,1.80704109980769,2.24780594779607
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
