"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.292265894881589,-0.696024253000964,1.67930742849917,2.24780594779607
-0.711279775960966,-0.696024253000964,-0.314870142843594,2.24780594779607
0.100167310220944,-0.696024253000964,-0.314870142843594,-0.421463615211762
0.0262380928469668,0.185606467466924,-0.314870142843594,-0.421463615211762
0.11728596632983,0.185606467466924,-0.314870142843594,-0.421463615211762
-1.03089480216676,0.185606467466924,-0.314870142843594,-0.421463615211762
-0.6965494694843,-0.696024253000964,-0.314870142843594,-0.421463615211762
1.04158125419423,-0.696024253000964,1.67930742849917,-0.421463615211762
1.13484934720688,1.9488679084027,1.67930742849917,-0.421463615211762
1.29713108266545,1.9488679084027,1.67930742849917,-0.421463615211762
1.24434619089377,1.9488679084027,-0.314870142843594,-0.421463615211762
-0.786853610221689,-0.696024253000964,-0.314870142843594,-0.421463615211762
-0.302288923341479,1.06723718793481,-0.314870142843594,-0.421463615211762
0.938666559735398,-0.696024253000964,-0.314870142843594,-0.421463615211762
-1.04584070258026,0.185606467466924,-0.314870142843594,-0.421463615211762
-0.366383342346569,-0.696024253000964,-0.314870142843594,-0.421463615211762
1.91192210293209,-0.696024253000964,-0.314870142843594,-0.421463615211762
-0.826399375857019,-0.696024253000964,-0.314870142843594,-0.421463615211762
-1.75343201018492,-0.696024253000964,-2.30904771418635,2.24780594779607
NA,NA,NA,NA
NA,NA,NA,NA
