"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
-0.191016123428144,-0.354144123487414,-0.393106813770719,0.907841299003204,-0.603505686981584,0.732227690678317,0.122572584461365,0.793328828021918
-0.191794544325624,2.71510494673684,1.3103560459024,0.907841299003204,0.965609099170535,0.732227690678317,0.122572584461365,0.793328828021918
-0.192799681379523,-0.354144123487414,-0.393106813770719,-1.0591481821704,0.965609099170535,0.732227690678317,0.122572584461365,0.793328828021918
-0.191172210809579,-0.354144123487414,-0.393106813770719,0.907841299003204,0.965609099170535,0.732227690678317,1.71601618245911,0.793328828021918
-0.192789999465317,-0.354144123487414,1.3103560459024,0.907841299003204,-0.603505686981584,-0.998492305470432,0.122572584461365,-0.925550299358904
-0.191902289925693,2.71510494673684,1.3103560459024,-1.0591481821704,-0.603505686981584,-0.998492305470432,-1.47087101353638,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.194300183442174,NA,-2.09656967344384,0.907841299003204,-2.1726204731337,-0.998492305470432,-1.47087101353638,-2.64442942673973
NA,NA,NA,NA,NA,NA,NA,NA
-0.19325280722069,-0.354144123487414,-0.393106813770719,0.907841299003204,-0.603505686981584,-0.998492305470432,-1.47087101353638,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
-0.190946291709565,-0.354144123487414,-0.393106813770719,0.907841299003204,0.965609099170535,0.732227690678317,0.122572584461365,0.793328828021918
-0.192468084658056,-0.354144123487414,-0.393106813770719,0.907841299003204,0.965609099170535,-0.998492305470432,0.122572584461365,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.193637216342963,-0.354144123487414,-0.393106813770719,-1.0591481821704,-0.603505686981584,-0.998492305470432,0.122572584461365,0.793328828021918
-0.192397918261509,-0.354144123487414,-0.393106813770719,-1.0591481821704,0.965609099170535,0.732227690678317,1.71601618245911,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.19155851262172,2.71510494673684,1.3103560459024,0.907841299003204,0.965609099170535,0.732227690678317,1.71601618245911,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.193542453660638,-0.354144123487414,-0.393106813770719,-1.0591481821704,-0.603505686981584,-0.998492305470432,-1.47087101353638,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
-0.191852048395005,-0.354144123487414,1.3103560459024,0.907841299003204,-0.603505686981584,-2.72921230161918,0.122572584461365,0.793328828021918
-0.192490081898932,-0.354144123487414,-0.393106813770719,-1.0591481821704,0.965609099170535,0.732227690678317,0.122572584461365,-0.925550299358904
-0.192983113821383,-0.354144123487414,-0.393106813770719,-1.0591481821704,0.965609099170535,0.732227690678317,0.122572584461365,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
-0.193165798528466,-0.354144123487414,-0.393106813770719,-1.0591481821704,-0.603505686981584,0.732227690678317,-1.47087101353638,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
-0.192429113891309,-0.354144123487414,-0.393106813770719,0.907841299003204,-2.1726204731337,0.732227690678317,1.71601618245911,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
-0.191891003309498,-0.354144123487414,-0.393106813770719,-1.0591481821704,-0.603505686981584,0.732227690678317,0.122572584461365,0.793328828021918
-0.193773503911712,-0.354144123487414,-2.09656967344384,-1.0591481821704,-0.603505686981584,0.732227690678317,0.122572584461365,0.793328828021918
-0.192563241913399,-0.354144123487414,-0.393106813770719,0.907841299003204,-0.603505686981584,-0.998492305470432,-1.47087101353638,-0.925550299358904
5.00370060201815,-0.354144123487414,NA,NA,NA,NA,NA,NA
-0.19254987851003,-0.354144123487414,1.3103560459024,-1.0591481821704,0.965609099170535,0.732227690678317,0.122572584461365,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
-0.19234226373739,-0.354144123487414,-0.393106813770719,-1.0591481821704,0.965609099170535,0.732227690678317,0.122572584461365,0.793328828021918
NA,NA,NA,NA,NA,NA,NA,NA
-0.191958086253429,-0.354144123487414,1.3103560459024,0.907841299003204,0.965609099170535,0.732227690678317,0.122572584461365,-0.925550299358904
-0.192124150596401,-0.354144123487414,1.3103560459024,0.907841299003204,-0.603505686981584,-0.998492305470432,0.122572584461365,-0.925550299358904
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
