"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
1.26106209115443,0.244670240638332,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,-0.697359387659514
0.459661416445072,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-0.697359387659514
1.41108887788534,0.244670240638332,-0.758967413435006,-1.49123414066217,-0.714952024467037,-0.909805061155616,-0.697359387659514
1.89355162617203,-0.722359758075075,-0.758967413435006,-0.389601712425252,-1.72073199109016,-0.909805061155616,-0.697359387659514
0.289910955587132,0.244670240638332,1.58953552625067,1.81366314404859,1.2966079087792,0.479715395882052,0.437558831472636
0.625565832944241,-1.68938975678848,-0.758967413435006,-0.389601712425252,-1.72073199109016,-2.29932551819328,0.437558831472636
0.563128285804973,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,-0.697359387659514
0.308180124890113,-0.722359758075075,-0.758967413435006,-0.389601712425252,-1.72073199109016,-0.909805061155616,0.437558831472636
0.31589482359612,0.244670240638332,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,0.437558831472636
0.323129038717047,0.244670240638332,0.415284056407833,-0.389601712425252,0.290827942156083,-0.909805061155616,-0.697359387659514
0.465635487322044,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-1.83227760679166
-0.00356767588914018,1.21170023935174,-0.758967413435006,-1.49123414066217,0.290827942156083,-0.909805061155616,0.437558831472636
-0.0125556368984457,0.244670240638332,-0.758967413435006,-0.389601712425252,0.290827942156083,-0.909805061155616,-1.83227760679166
0.291410744378648,-1.68938975678848,-0.758967413435006,-1.49123414066217,-0.714952024467037,-0.909805061155616,-0.697359387659514
-0.614334259214691,0.244670240638332,0.415284056407833,0.712030715811669,0.290827942156083,0.479715395882052,-0.697359387659514
0.458768449881734,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,-0.697359387659514
-0.0629591669879539,0.244670240638332,-0.758967413435006,-0.389601712425252,0.290827942156083,-0.909805061155616,1.57247705060479
-0.73657221829134,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,-1.83227760679166
-0.327744102007416,0.244670240638332,0.415284056407833,0.712030715811669,0.290827942156083,-0.909805061155616,-0.697359387659514
0.439737473278694,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,-0.697359387659514
1.90905371682997,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-1.83227760679166
-0.0906335582383272,-0.722359758075075,0.415284056407833,0.712030715811669,0.290827942156083,0.479715395882052,1.57247705060479
-0.407072654331954,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-0.697359387659514
0.552875423922063,1.21170023935174,-0.758967413435006,-1.49123414066217,-1.72073199109016,-0.909805061155616,-1.83227760679166
NA,NA,NA,NA,NA,NA,NA
2.5263451588836,0.244670240638332,0.415284056407833,0.712030715811669,0.290827942156083,-0.909805061155616,0.437558831472636
-0.136689166215654,-0.722359758075075,0.415284056407833,-0.389601712425252,-0.714952024467037,0.479715395882052,0.437558831472636
2.88248430184766,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-0.697359387659514
1.00479655712858,0.244670240638332,-0.758967413435006,-0.389601712425252,0.290827942156083,0.479715395882052,-0.697359387659514
-0.701695799158337,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-1.83227760679166
0.0649512542516025,-0.722359758075075,-0.758967413435006,-0.389601712425252,-0.714952024467037,-0.909805061155616,-0.697359387659514
2.51515046300002,-0.722359758075075,-0.758967413435006,-0.389601712425252,-1.72073199109016,0.479715395882052,0.437558831472636
1.24079837958591,-1.68938975678848,-0.758967413435006,-0.389601712425252,-0.714952024467037,0.479715395882052,1.57247705060479
NA,NA,NA,NA,NA,NA,NA
-1.06081065123648,1.21170023935174,0.415284056407833,0.712030715811669,0.290827942156083,-0.909805061155616,-0.697359387659514
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.123563042031186,-0.722359758075075,-0.758967413435006,-1.49123414066217,-0.714952024467037,-0.909805061155616,-0.697359387659514
-0.548749337690429,-1.68938975678848,NA,0.712030715811669,1.2966079087792,-0.909805061155616,0.437558831472636
1.210482096504,0.244670240638332,0.415284056407833,0.712030715811669,0.290827942156083,0.479715395882052,-0.697359387659514
-1.24246872651054,-0.722359758075075,0.415284056407833,0.712030715811669,-0.714952024467037,-0.909805061155616,0.437558831472636
1.10786286707961,1.21170023935174,1.58953552625067,0.712030715811669,1.2966079087792,0.479715395882052,0.437558831472636
NA,NA,NA,NA,NA,NA,NA
0.0240613887334128,-1.68938975678848,-1.93321888327784,-1.49123414066217,-1.72073199109016,-2.29932551819328,-1.83227760679166
0.411083109669745,-0.722359758075075,-0.758967413435006,-0.389601712425252,0.290827942156083,-0.909805061155616,0.437558831472636
