"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.806411805657793,2.04706526287664,-0.20806259464412,0.145401681725576,-0.301511344577764,-0.402199833269922,-0.105091277976944,1.02353263143832,0.288675134594813,0.105091277976944,-0.710705312219014,-0.809173593712687,-0.511766315719159
0.779840699492708,-1.02353263143832,-1.35240686518678,-1.45401681725576,-0.301511344577764,1.20659949980977,1.15600405774638,1.02353263143832,1.44337567297406,1.36618661370027,1.18450885369836,1.13284303119776,1.02353263143832
1.0368219637664,-1.02353263143832,0.936281675898539,0.945110931216246,3.01511344577764,-0.402199833269922,-0.105091277976944,1.02353263143832,0.288675134594813,-1.15600405774638,-1.6583123951777,-0.809173593712687,-0.511766315719159
-0.833888257013079,-1.02353263143832,-1.35240686518678,0.145401681725576,-0.301511344577764,-0.402199833269922,-0.105091277976944,-0.511766315719159,0.288675134594813,0.105091277976944,0.236901770739671,-0.809173593712687,-0.511766315719159
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.624727279291992,0.511766315719159,-0.20806259464412,0.945110931216246,-0.301511344577764,-0.402199833269922,-0.105091277976944,-0.511766315719159,-0.866025403784439,-1.15600405774638,0.236901770739671,1.13284303119776,1.02353263143832
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.353666547424058,0.511766315719159,NA,NA,NA,1.20659949980977,1.15600405774638,-0.511766315719159,-0.866025403784439,-1.15600405774638,0.236901770739671,1.13284303119776,-0.511766315719159
-1.53554827194118,0.511766315719159,-0.20806259464412,-1.45401681725576,-0.301511344577764,-0.402199833269922,-1.36618661370027,-0.511766315719159,-0.866025403784439,-1.15600405774638,-0.710705312219014,-0.809173593712687,-2.04706526287664
1.34669746028842,0.511766315719159,0.936281675898539,0.945110931216246,-0.301511344577764,-0.402199833269922,-0.105091277976944,-0.511766315719159,0.288675134594813,0.105091277976944,0.236901770739671,-0.809173593712687,-0.511766315719159
1.09356264764999,-1.02353263143832,0.936281675898539,0.145401681725576,-0.301511344577764,1.20659949980977,1.15600405774638,1.02353263143832,1.44337567297406,1.36618661370027,1.18450885369836,1.13284303119776,1.02353263143832
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0294008002932887,0.511766315719159,0.936281675898539,0.945110931216246,-0.301511344577764,1.20659949980977,1.15600405774638,-0.511766315719159,0.288675134594813,1.36618661370027,1.18450885369836,-0.809173593712687,1.02353263143832
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.953480238122396,-1.02353263143832,0.936281675898539,-1.45401681725576,-0.301511344577764,-0.402199833269922,-1.36618661370027,1.02353263143832,0.288675134594813,0.105091277976944,0.236901770739671,1.13284303119776,1.02353263143832
-1.08556164828509,0.511766315719159,-1.35240686518678,0.145401681725576,-0.301511344577764,-2.01099916634961,-1.36618661370027,-2.04706526287664,-2.02072594216369,0.105091277976944,-1.6583123951777,-0.809173593712687,-0.511766315719159
