"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22g_num"
-0.113196733823794,0.994903151913943,0.719069898011078
-0.11354122461061,0.994903151913943,0.719069898011078
-0.11251322316843,-1.50950823049012,0.719069898011078
-0.113892518827151,-0.257302539288089,0.719069898011078
-0.111955775335452,0.994903151913943,0.719069898011078
-0.112639162926911,-0.257302539288089,0.719069898011078
-0.113919015386037,-1.50950823049012,0.719069898011078
NA,NA,NA
-0.115424416696959,0.994903151913943,-1.12654284021736
-0.115018020935814,-0.257302539288089,-2.97215557844579
-0.111732409846704,0.994903151913943,0.719069898011078
-0.113468335033765,-1.50950823049012,0.719069898011078
-0.112367527823302,-0.257302539288089,-1.12654284021736
-0.114186788561733,0.994903151913943,0.719069898011078
NA,NA,NA
NA,NA,NA
-0.110513855850895,0.994903151913943,0.719069898011078
-0.114473418249052,-0.257302539288089,-1.12654284021736
-0.113213806578999,0.994903151913943,-1.12654284021736
-0.111928067573692,-1.50950823049012,-1.12654284021736
-0.113292318701863,-0.257302539288089,0.719069898011078
-0.112230755058143,-0.257302539288089,0.719069898011078
-0.113988194662722,-0.257302539288089,0.719069898011078
-0.11383576013259,-0.257302539288089,-1.12654284021736
-0.11172016763703,0.994903151913943,0.719069898011078
-0.113049231520107,0.994903151913943,-1.12654284021736
-0.114382856586846,0.994903151913943,0.719069898011078
-0.109250180678337,0.994903151913943,0.719069898011078
-0.113061750208674,-0.257302539288089,0.719069898011078
-0.115304026335515,-0.257302539288089,-1.12654284021736
-0.113023955068356,-0.257302539288089,0.719069898011078
-0.112223969468854,-0.257302539288089,-1.12654284021736
-0.114264433747892,-0.257302539288089,0.719069898011078
-0.114250680654308,-0.257302539288089,-1.12654284021736
-0.113874791433245,NA,0.719069898011078
-0.113139334756498,-0.257302539288089,0.719069898011078
-0.112154312138683,-0.257302539288089,0.719069898011078
-0.114384558321938,-1.50950823049012,0.719069898011078
-0.111752536444216,-0.257302539288089,0.719069898011078
-0.115150225400285,-1.50950823049012,-1.12654284021736
-0.114927468177869,-0.257302539288089,-1.12654284021736
-0.11411902917954,NA,-1.12654284021736
-0.112406309389761,-0.257302539288089,0.719069898011078
-0.113817684898044,-0.257302539288089,-1.12654284021736
-0.113110942036869,-0.257302539288089,0.719069898011078
-0.11143376444985,-0.257302539288089,0.719069898011078
NA,NA,NA
NA,NA,NA
-0.113015328626868,0.994903151913943,0.719069898011078
8.71852608086582,0.994903151913943,0.719069898011078
-0.113039310035268,0.994903151913943,-1.12654284021736
-0.113408920284375,-1.50950823049012,0.719069898011078
NA,NA,NA
-0.114354526292788,0.994903151913943,0.719069898011078
NA,NA,NA
-0.112422347527307,2.24710884311598,0.719069898011078
-0.115344318785884,-0.257302539288089,-1.12654284021736
-0.112376421839423,-0.257302539288089,-1.12654284021736
-0.114366914768509,-0.257302539288089,-2.97215557844579
-0.114277491160196,0.994903151913943,-1.12654284021736
-0.113154040382584,-1.50950823049012,0.719069898011078
-0.115313887182019,-0.257302539288089,0.719069898011078
-0.114176858140718,-1.50950823049012,-1.12654284021736
-0.115245922650763,-1.50950823049012,0.719069898011078
-0.114604208180736,0.994903151913943,0.719069898011078
-0.114273047710649,-0.257302539288089,0.719069898011078
-0.111320432582119,0.994903151913943,0.719069898011078
-0.111322881732564,-0.257302539288089,0.719069898011078
-0.113255554604733,-0.257302539288089,-1.12654284021736
-0.113244141863655,-0.257302539288089,0.719069898011078
-0.113508647111805,-1.50950823049012,0.719069898011078
-0.112718800624937,NA,-1.12654284021736
-0.113305062167165,-1.50950823049012,0.719069898011078
-0.112761440544837,2.24710884311598,0.719069898011078
-0.113564430071722,-0.257302539288089,-1.12654284021736
-0.111411210116798,0.994903151913943,0.719069898011078
-0.112460463731653,0.994903151913943,-1.12654284021736
-0.114244692427213,-0.257302539288089,0.719069898011078
-0.113467830235582,2.24710884311598,-1.12654284021736
-0.10965313368204,0.994903151913943,0.719069898011078
-0.114534008552358,-1.50950823049012,NA
NA,NA,NA
NA,NA,NA
-0.111294148321236,0.994903151913943,0.719069898011078
-0.112746845503926,NA,0.719069898011078
-0.113053553661069,NA,-1.12654284021736
-0.113151721444985,-1.50950823049012,-1.12654284021736
