"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-1.60637440394485,0.741619848709566,0.428174419288837,-1.71269767715535,-0.288675134594813,-0.870388279778489,-0.856348838577675,-1.51080657947479,-1.04880884817015,1.13284303119776,1.35400640077266,1.36618661370027,1.39746146663321,1.17260393995586,1.30734073024068,0.647905804468655
0.405284617968528,0.741619848709566,0.428174419288837,0.856348838577675,0.866025403784439,1.04446593573419,0.428174419288838,-1.51080657947479,0,-0.809173593712687,0,-1.15600405774638,-0.998186761880863,1.17260393995586,-0.538316771275575,0.647905804468655
-0.766530915078749,-0.741619848709566,0.428174419288837,-1.71269767715535,-0.288675134594813,-0.870388279778489,-0.856348838577675,-1.51080657947479,-2.0976176963403,1.13284303119776,1.35400640077266,1.36618661370027,1.39746146663321,-1.17260393995586,-0.538316771275575,-0.462789860334753
-0.321540919206528,0.741619848709566,-2.14087209644419,0.856348838577675,-0.288675134594813,0.0870388279778488,-0.856348838577675,-0.785619421326893,0,0.161834718742537,1.35400640077266,1.36618661370027,1.39746146663321,-1.17260393995586,0.384511979482553,-2.68418118994157
-0.889037843380302,-0.741619848709566,-2.14087209644419,-0.428174419288838,-0.288675134594813,-0.870388279778489,0.428174419288838,0.66475489496891,0,1.13284303119776,0,0.105091277976944,0.199637352376172,-1.17260393995586,-0.538316771275575,-0.462789860334753
1.26352723377322,0.741619848709566,0.428174419288837,-0.428174419288838,0.866025403784439,2.00189304349053,1.71269767715535,0.66475489496891,-1.04880884817015,0.161834718742537,0,0.105091277976944,-0.998186761880863,0,0.384511979482553,0.647905804468655
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0418912035018618,-0.741619848709566,0.428174419288837,0.856348838577675,-1.44337567297406,1.04446593573419,-0.856348838577675,0.66475489496891,0,0.161834718742537,0,-1.15600405774638,-0.998186761880863,0,-1.4611455220337,-0.462789860334753
0.961499372329523,0.741619848709566,0.428174419288837,-0.428174419288838,-0.288675134594813,0.0870388279778488,0.428174419288838,0.66475489496891,1.04880884817015,-0.809173593712687,-1.35400640077266,-1.15600405774638,-0.998186761880863,0,0.384511979482553,0.647905804468655
-0.675779319811777,-0.741619848709566,0.428174419288837,-0.428174419288838,-0.288675134594813,-0.870388279778489,1.71269767715535,0.66475489496891,0,1.13284303119776,-1.35400640077266,-1.15600405774638,-0.998186761880863,-1.17260393995586,-0.538316771275575,-0.462789860334753
0.652565186070722,0.741619848709566,0.428174419288837,0.856348838577675,0.866025403784439,0.0870388279778488,-0.856348838577675,0.66475489496891,1.04880884817015,-0.809173593712687,0,0.105091277976944,0.199637352376172,1.17260393995586,1.30734073024068,0.647905804468655
1.67804555928975,0.741619848709566,0.428174419288837,0.856348838577675,2.02072594216369,-0.870388279778489,0.428174419288838,0.66475489496891,1.04880884817015,-0.809173593712687,0,0.105091277976944,0.199637352376172,1.17260393995586,1.30734073024068,0.647905804468655
-0.743549771511389,-2.2248595461287,0.428174419288837,0.856348838577675,-1.44337567297406,NA,-0.856348838577675,0.66475489496891,1.04880884817015,-1.78018190616791,-1.35400640077266,0.105091277976944,0.199637352376172,0,-1.4611455220337,0.647905804468655
