"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-0.158742248338626,NA,NA,-0.371555115194198,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.159046155804368,-0.144704683364647,0.394290968658132,0.94577665685796,1.46870181461143,1.3562916452692,1.54162000649263,1.03141929666414,1.21231679683521,0
-0.160696543362705,-0.144704683364647,-0.667261639267608,0.94577665685796,0.305979544710715,-1.380951493365,0.465394718941171,-0.0278761972071387,0.0606158398417606,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160033515387393,1.2299898085995,0.394290968658132,-0.371555115194198,0.305979544710715,1.3562916452692,-0.610830568610287,1.03141929666414,-1.09108511715169,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.161669149741104,1.2299898085995,0.394290968658132,0.94577665685796,1.46870181461143,-0.468537113820268,-0.610830568610287,1.03141929666414,1.21231679683521,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160329819567237,-1.51939917532879,-0.667261639267608,0.94577665685796,-0.856742725190002,NA,0.465394718941171,-1.08717169107842,0.0606158398417606,-1.19292787840545
-0.159744471398767,-1.51939917532879,-1.72881424719335,-0.371555115194198,0.305979544710715,0.443877265724465,0.465394718941171,-0.0278761972071387,0.0606158398417606,0
-0.158100911504602,-1.51939917532879,0.394290968658132,-0.371555115194198,-0.856742725190002,-1.380951493365,-0.610830568610287,-1.08717169107842,-2.24278607414513,1.19292787840545
-0.16160354452716,1.2299898085995,0.394290968658132,-1.68888688724636,0.305979544710715,-0.468537113820268,NA,-1.08717169107842,0.0606158398417606,1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.161549265218635,1.2299898085995,-1.72881424719335,0.94577665685796,1.46870181461143,1.3562916452692,0.465394718941171,1.03141929666414,1.21231679683521,1.19292787840545
-0.161394843010074,1.2299898085995,NA,-1.68888688724636,-0.856742725190002,-0.468537113820268,-0.610830568610287,-1.08717169107842,0.0606158398417606,0
-0.159717649717606,-0.144704683364647,1.45584357658387,-0.371555115194198,0.305979544710715,-0.468537113820268,-0.610830568610287,-0.0278761972071387,-1.09108511715169,0
-0.158453208019819,-0.144704683364647,1.45584357658387,-0.371555115194198,-0.856742725190002,-0.468537113820268,-0.610830568610287,-0.0278761972071387,-1.09108511715169,-1.19292787840545
-0.160353538650292,-0.144704683364647,1.45584357658387,0.94577665685796,1.46870181461143,1.3562916452692,1.54162000649263,1.03141929666414,-2.24278607414513,0
6.08486584476716,-1.51939917532879,1.45584357658387,-0.371555115194198,-0.856742725190002,-0.468537113820268,-0.610830568610287,-1.08717169107842,0.0606158398417606,-1.19292787840545
-0.161180857799352,-0.144704683364647,-1.72881424719335,0.94577665685796,1.46870181461143,1.3562916452692,1.54162000649263,1.03141929666414,1.21231679683521,1.19292787840545
-0.161150790174746,1.2299898085995,0.394290968658132,0.94577665685796,-0.856742725190002,0.443877265724465,0.465394718941171,1.03141929666414,0.0606158398417606,0
-0.159410362727022,-0.144704683364647,0.394290968658132,-1.68888688724636,-0.856742725190002,0.443877265724465,-0.610830568610287,1.03141929666414,0.0606158398417606,-1.19292787840545
-0.159785241215315,-1.51939917532879,-0.667261639267608,-0.371555115194198,-2.01946499509072,-0.468537113820268,-1.68705585616174,-1.08717169107842,0.0606158398417606,1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.158606747981743,1.2299898085995,1.45584357658387,-1.68888688724636,-0.856742725190002,-0.468537113820268,-0.610830568610287,-1.08717169107842,-1.09108511715169,0
-0.159260593181226,-0.144704683364647,NA,-1.68888688724636,-0.856742725190002,-0.468537113820268,-0.610830568610287,-1.08717169107842,0.0606158398417606,-1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.161950788925416,-0.144704683364647,-0.667261639267608,-0.371555115194198,1.46870181461143,1.3562916452692,1.54162000649263,1.03141929666414,0.0606158398417606,1.19292787840545
-0.159377703498752,-1.51939917532879,0.394290968658132,-1.68888688724636,-0.856742725190002,-0.468537113820268,-0.610830568610287,-0.0278761972071387,-1.09108511715169,0
-0.16042776420144,-0.144704683364647,0.394290968658132,0.94577665685796,1.46870181461143,1.3562916452692,1.54162000649263,1.03141929666414,0.0606158398417606,1.19292787840545
-0.157663471572167,-0.144704683364647,0.394290968658132,0.94577665685796,-0.856742725190002,-1.380951493365,-0.610830568610287,-0.0278761972071387,1.21231679683521,-2.3858557568109
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160034879203197,-0.144704683364647,-0.667261639267608,-0.371555115194198,-0.856742725190002,-0.468537113820268,-0.610830568610287,-1.08717169107842,-1.09108511715169,0
-0.161097301233944,-1.51939917532879,NA,-1.68888688724636,-0.856742725190002,0.443877265724465,-0.610830568610287,-0.0278761972071387,-1.09108511715169,1.19292787840545
-0.160799475169199,1.2299898085995,-0.667261639267608,0.94577665685796,0.305979544710715,0.443877265724465,1.54162000649263,1.03141929666414,1.21231679683521,0
-0.158159027374956,-0.144704683364647,-0.667261639267608,-0.371555115194198,-0.856742725190002,-1.380951493365,-1.68705585616174,-1.08717169107842,-1.09108511715169,0
-0.161275898361515,1.2299898085995,-1.72881424719335,0.94577665685796,0.305979544710715,1.3562916452692,0.465394718941171,1.03141929666414,0.0606158398417606,1.19292787840545
-0.160016728102394,-0.144704683364647,-0.667261639267608,0.94577665685796,0.305979544710715,-1.380951493365,-0.610830568610287,-1.08717169107842,1.21231679683521,0
-0.161467082277456,1.2299898085995,-0.667261639267608,0.94577665685796,-0.856742725190002,-1.380951493365,-1.68705585616174,1.03141929666414,0.0606158398417606,1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160622569027323,-1.51939917532879,0.394290968658132,-0.371555115194198,-0.856742725190002,-1.380951493365,-0.610830568610287,-1.08717169107842,0.0606158398417606,-1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160829599153322,1.2299898085995,1.45584357658387,0.94577665685796,0.305979544710715,1.3562916452692,1.54162000649263,1.03141929666414,1.21231679683521,-2.3858557568109
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160201023101553,-0.144704683364647,-0.667261639267608,-0.371555115194198,0.305979544710715,0.443877265724465,-0.610830568610287,-0.0278761972071387,1.21231679683521,0
-0.161479960694079,-0.144704683364647,-0.667261639267608,0.94577665685796,1.46870181461143,-0.468537113820268,1.54162000649263,1.03141929666414,1.21231679683521,1.19292787840545
-0.160355910932252,-0.144704683364647,-0.667261639267608,0.94577665685796,0.305979544710715,-0.468537113820268,-0.610830568610287,-2.14646718494969,-1.09108511715169,-1.19292787840545
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.160176567585988,1.2299898085995,0.394290968658132,0.94577665685796,1.46870181461143,1.3562916452692,0.465394718941171,1.03141929666414,1.21231679683521,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.158100637024411,-0.144704683364647,1.45584357658387,-0.371555115194198,-0.856742725190002,-0.468537113820268,0.465394718941171,-1.08717169107842,0.0606158398417606,0
