"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0686110337826586,-2.22445741606256,-1.13025918986556,1.34726613941722,-0.337518602390155
NA,NA,NA,NA,NA
-0.302249163517917,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
1.31821254279766,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.617916626635266,0.459015022362116,1.83179937667867,-0.56136089142384,-0.337518602390155
-1.50788989240507,1.80075124157446,0.350770093406554,1.34726613941722,-0.337518602390155
-0.599031187349543,-0.882721196850223,-1.13025918986556,-0.56136089142384,-0.337518602390155
-0.584091917048738,0.459015022362116,-1.13025918986556,1.34726613941722,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.14593322885943,0.459015022362116,-1.13025918986556,-0.56136089142384,-0.337518602390155
-0.181702728621914,0.459015022362116,0.350770093406554,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.707243053739506,-0.882721196850223,-1.13025918986556,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.562744800741797,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
1.15747796405735,-0.882721196850223,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
-0.792357031259074,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
-0.334603981226095,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.96428320572479,1.80075124157446,0.350770093406554,NA,NA
-0.167202786723525,0.459015022362116,0.350770093406554,1.34726613941722,-0.337518602390155
NA,NA,NA,NA,NA
0.64152464929219,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
-1.2499372448555,-2.22445741606256,-1.13025918986556,NA,NA
NA,NA,NA,NA,NA
-1.23293581337831,-0.882721196850223,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
0.161295474865853,1.80075124157446,-1.13025918986556,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.12067403793735,0.459015022362116,-2.61128847313768,-0.56136089142384,1.9576078938629
-0.0321360080137847,0.459015022362116,0.350770093406554,1.34726613941722,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.675247137935868,-0.882721196850223,-1.13025918986556,-0.56136089142384,-0.337518602390155
-1.10699032298283,-0.882721196850223,-1.13025918986556,3.25589317025827,1.9576078938629
1.79087005102115,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0996130756489918,-0.882721196850223,0.350770093406554,-0.56136089142384,-0.337518602390155
-0.304078463675215,0.459015022362116,0.350770093406554,1.34726613941722,1.9576078938629
-0.707735190889126,0.459015022362116,0.350770093406554,1.34726613941722,4.25273439011595
-0.96777280680887,0.459015022362116,0.350770093406554,1.34726613941722,-0.337518602390155
0.898072914891932,0.459015022362116,1.83179937667867,-0.56136089142384,-0.337518602390155
-0.203851176779065,-0.882721196850223,0.350770093406554,-0.56136089142384,-0.337518602390155
-1.05485172500926,-0.882721196850223,-1.13025918986556,-0.56136089142384,-0.337518602390155
0.739952659060155,0.459015022362116,-1.13025918986556,-0.56136089142384,-0.337518602390155
-0.601108961360093,-0.882721196850223,0.350770093406554,-0.56136089142384,-0.337518602390155
-0.40844929367596,-2.22445741606256,0.350770093406554,-0.56136089142384,-0.337518602390155
0.172241252780532,0.459015022362116,1.83179937667867,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
0.430696839757007,0.459015022362116,0.350770093406554,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.07269360527584,0.459015022362116,1.83179937667867,-0.56136089142384,-0.337518602390155
NA,NA,NA,NA,NA
