"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num"
NA,NA
-0.392336190578067,0.964007440234559
-0.678956943613497,-1.1017227888395
0.351532504941501,0.964007440234559
1.34462300637414,0.964007440234559
0.340117462068857,-1.1017227888395
0.209867612137765,-1.1017227888395
-0.441832865126289,NA
-1.7652138510527,-0.413146045814811
-0.298563786288858,0.964007440234559
-0.842032078632708,0.964007440234559
-0.0491739142492485,NA
-1.51178843986619,0.964007440234559
-0.873645393535399,0.964007440234559
-1.25751378165228,NA
-0.737140982885935,-1.1017227888395
-1.87605722063291,0.275430697209874
-0.832833102786531,0.964007440234559
NA,NA
-0.718872767374762,0.964007440234559
-1.05498283497579,0.964007440234559
0.868987426725275,0.964007440234559
0.184626802334507,-1.1017227888395
NA,NA
1.37934144254855,0.964007440234559
-0.836986586314499,0.964007440234559
0.393499284147697,NA
0.04445843933116,0.964007440234559
NA,NA
1.64404034224654,-1.1017227888395
-0.945069830511047,NA
0.895710019983808,0.964007440234559
NA,NA
-0.775027983909877,0.964007440234559
-1.31225796553283,0.964007440234559
-0.908288647091592,0.964007440234559
-1.54250528778128,0.964007440234559
1.00347625733017,-1.1017227888395
-0.780113309825805,0.964007440234559
1.63256483672094,-1.1017227888395
1.87237385797359,-1.1017227888395
NA,NA
0.777814441675813,-1.1017227888395
0.335829810542215,-1.1017227888395
NA,NA
0.738026876823228,0.275430697209874
NA,NA
NA,NA
0.328964846103568,-1.1017227888395
NA,NA
1.43840867973597,0.964007440234559
NA,NA
2.23470965405631,-1.1017227888395
0.256548130466864,-1.1017227888395
0.592341191217701,-0.413146045814811
NA,NA
0.148955868337033,-1.1017227888395
0.650653515778687,-1.1017227888395
NA,NA
-0.131942616916959,-1.1017227888395
0.0759036353475857,-1.1017227888395
NA,NA
0.0567168729009366,0.964007440234559
0.763043563284621,-1.1017227888395
NA,NA
