"PROFICIENCIA_MT_SAEB","TX_RESP_Q22e_num","TX_RESP_Q19_num"
1.04700492870268,-0.716701613076036,-0.424060568467407
-0.338925306013289,-1.79175403269009,-0.424060568467407
NA,NA,NA
0.604029080581895,1.43340322615207,-0.424060568467407
-0.656674693496082,-1.79175403269009,1.52661804648266
-0.911411456954434,0.358350806538018,-0.424060568467407
NA,NA,NA
NA,NA,NA
0.351820334676757,1.43340322615207,-0.424060568467407
-0.739230173889745,0.358350806538018,3.47729666143274
NA,NA,NA
0.92320380925515,0.358350806538018,-0.424060568467407
0.543351811205465,1.43340322615207,1.52661804648266
1.9062698280501,-0.716701613076036,-0.424060568467407
NA,NA,NA
-0.069131607234915,0.358350806538018,-0.424060568467407
0.675172415490239,-0.716701613076036,-0.424060568467407
-0.995624090546099,1.43340322615207,1.52661804648266
-1.0991414911917,0.358350806538018,3.47729666143274
0.143720464821902,0.358350806538018,-0.424060568467407
-0.696101846938088,0.358350806538018,-0.424060568467407
0.405229938913506,0.358350806538018,-0.424060568467407
-0.405545140097034,-0.716701613076036,-0.424060568467407
-0.112906833168929,0.358350806538018,-0.424060568467407
-1.2843497571598,1.43340322615207,-0.424060568467407
0.344582430701487,0.358350806538018,-0.424060568467407
1.19259651697744,-0.716701613076036,-0.424060568467407
NA,NA,NA
-1.30713330167747,1.43340322615207,-0.424060568467407
0.0130495046132056,0.358350806538018,-0.424060568467407
-1.14185475919223,1.43340322615207,-0.424060568467407
NA,NA,NA
NA,NA,NA
-0.564146532749995,0.358350806538018,1.52661804648266
NA,NA,NA
NA,NA,NA
-0.411453263682822,-1.79175403269009,-0.424060568467407
0.572054436573783,-0.716701613076036,-0.424060568467407
-1.46612156144408,1.43340322615207,NA
-0.0681041184466587,-0.716701613076036,-0.424060568467407
1.46352579193685,-0.716701613076036,-0.424060568467407
-0.755209677282811,0.358350806538018,-0.424060568467407
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.65300421518279,-1.79175403269009,1.52661804648266
1.7818797626221,-0.716701613076036,-0.424060568467407
0.518040249134583,-0.716701613076036,-0.424060568467407
0.194728886750375,-0.716701613076036,-0.424060568467407
-0.199157237788192,1.43340322615207,-0.424060568467407
0.19670713544915,-0.716701613076036,-0.424060568467407
-0.943148011647258,1.43340322615207,-0.424060568467407
-1.23002545950839,1.43340322615207,-0.424060568467407
0.191353488698612,-0.716701613076036,-0.424060568467407
0.423742139816903,-0.716701613076036,NA
0.81441419871756,-0.716701613076036,-0.424060568467407
-0.962231923958515,-0.716701613076036,-0.424060568467407
-0.695566174002386,0.358350806538018,-0.424060568467407
1.68906497552046,-0.716701613076036,-0.424060568467407
3.05957643296266,-0.716701613076036,-0.424060568467407
-0.348919928919134,-0.716701613076036,1.52661804648266
