"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-1.76822030514763,0.126892454130473,-0.596106963095032,-0.881630720467888,2.92403830344269
-2.55278116580402,0.126892454130473,-0.596106963095032,-0.881630720467888,-0.324893144826966
-0.358553518045355,1.3958169954352,1.10705578860506,-0.881630720467888,-0.324893144826966
0.600375305629458,-1.14203208717426,-0.596106963095032,-0.881630720467888,-0.324893144826966
-0.23136162141806,0.126892454130473,-0.596106963095032,0.587753813645258,2.92403830344269
-0.169268879258656,-1.14203208717426,-0.596106963095032,0.587753813645258,-0.324893144826966
-0.0397775065774212,-1.14203208717426,1.10705578860506,0.587753813645258,-0.324893144826966
0.571194928841121,-1.14203208717426,-0.596106963095032,0.587753813645258,-0.324893144826966
0.454402677410096,-1.14203208717426,-0.596106963095032,0.587753813645258,-0.324893144826966
-0.437148013010928,0.126892454130473,-2.29926971479512,-2.35101525458103,-0.324893144826966
-0.978976781135438,1.3958169954352,-0.596106963095032,0.587753813645258,-0.324893144826966
-0.272787174194137,1.3958169954352,-0.596106963095032,0.587753813645258,-0.324893144826966
0.414190110409008,-1.14203208717426,1.10705578860506,0.587753813645258,-0.324893144826966
0.170511057600739,1.3958169954352,1.10705578860506,0.587753813645258,-0.324893144826966
-0.230230489642643,1.3958169954352,1.10705578860506,0.587753813645258,-0.324893144826966
NA,NA,NA,NA,NA
0.309689533710528,0.126892454130473,-0.596106963095032,0.587753813645258,-0.324893144826966
NA,NA,NA,NA,NA
0.907899600130841,0.126892454130473,1.10705578860506,0.587753813645258,-0.324893144826966
1.41029162453815,0.126892454130473,1.10705578860506,0.587753813645258,-0.324893144826966
1.94978184685727,0.126892454130473,1.10705578860506,0.587753813645258,-0.324893144826966
0.250768769107091,-1.14203208717426,-0.596106963095032,-2.35101525458103,-0.324893144826966
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
