"PROFICIENCIA_MT_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
-0.128295839791347,-0.343131758153758,0.277350098112614,0.277350098112614,-0.526234811584218,-0.385164443259822
0.0577909328518911,0.549010813046013,0.277350098112614,-1.52542553961938,-0.526234811584218,-2.05421036405238
0.807180499881235,-1.23527432935353,0.277350098112614,0.277350098112614,-0.526234811584218,-0.385164443259822
0.136663088581394,-1.23527432935353,0.277350098112614,0.277350098112614,-0.526234811584218,-0.385164443259822
-0.636631222448487,-0.343131758153758,-1.52542553961938,-1.52542553961938,-0.526234811584218,-0.385164443259822
-0.890267750238653,1.44115338424578,-1.52542553961938,-1.52542553961938,-0.526234811584218,-0.385164443259822
NA,0.549010813046013,2.08012573584461,2.08012573584461,1.75411603861406,1.28388147753274
NA,NA,NA,NA,NA,NA
1.84402257103668,-0.343131758153758,0.277350098112614,0.277350098112614,1.75411603861406,1.28388147753274
0.0671570845448474,1.44115338424578,0.277350098112614,0.277350098112614,-0.526234811584218,1.28388147753274
0.956983068719785,NA,NA,NA,NA,NA
-1.31967528502107,-0.343131758153758,0.277350098112614,0.277350098112614,-0.526234811584218,-0.385164443259822
1.16825975220848,-1.23527432935353,0.277350098112614,0.277350098112614,1.75411603861406,1.28388147753274
NA,NA,NA,NA,NA,NA
-0.504043672313472,1.44115338424578,0.277350098112614,0.277350098112614,-0.526234811584218,-0.385164443259822
-1.55914322801128,-0.343131758153758,-1.52542553961938,0.277350098112614,-0.526234811584218,-0.385164443259822
