"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
-1.78488453713743,1.37108640955214,1.74408357466046,1.49702053963316,1.64113352630422
-1.07800367348387,0.332384584133853,0.44252866819743,1.49702053963316,-0.487904561874226
-0.498083978329163,0.332384584133853,0.44252866819743,0.0293533439143757,1.64113352630422
-0.56976582923578,1.37108640955214,0.44252866819743,0.0293533439143757,1.64113352630422
-0.890061908066805,-0.706317241284438,-0.8590262382656,0.0293533439143757,1.64113352630422
1.01616076172259,0.332384584133853,1.74408357466046,0.0293533439143757,-0.487904561874226
-1.64616798301697,1.37108640955214,1.74408357466046,0.0293533439143757,1.64113352630422
-0.36278226993311,-0.706317241284438,1.74408357466046,0.0293533439143757,-0.487904561874226
1.07339127587518,-0.706317241284438,-0.8590262382656,-1.43831385180441,-0.487904561874226
-0.857642898589299,1.37108640955214,-0.8590262382656,1.49702053963316,-0.487904561874226
-0.811995405899268,1.37108640955214,1.74408357466046,1.49702053963316,-0.487904561874226
0.155738997870875,1.37108640955214,0.44252866819743,1.49702053963316,-0.487904561874226
-0.328845277480813,1.37108640955214,0.44252866819743,0.0293533439143757,1.64113352630422
-1.97013622187322,1.37108640955214,-0.8590262382656,0.0293533439143757,-0.487904561874226
-0.208345461758022,1.37108640955214,1.74408357466046,0.0293533439143757,-0.487904561874226
-1.3257703925159,-0.706317241284438,-0.8590262382656,1.49702053963316,-0.487904561874226
-0.496510547443422,1.37108640955214,1.74408357466046,0.0293533439143757,-0.487904561874226
-0.823997479019586,1.37108640955214,1.74408357466046,1.49702053963316,-0.487904561874226
-0.522707799967179,-0.706317241284438,0.44252866819743,1.49702053963316,-0.487904561874226
-0.544667508029053,1.37108640955214,1.74408357466046,0.0293533439143757,1.64113352630422
1.15646137353089,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.321037619016088,1.37108640955214,0.44252866819743,0.0293533439143757,-0.487904561874226
NA,NA,NA,NA,NA
1.31658049990319,-1.74501906670273,-0.8590262382656,-1.43831385180441,-0.487904561874226
0.516061612406834,0.332384584133853,-0.8590262382656,1.49702053963316,-0.487904561874226
2.22800746440304,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.439866027308789,0.332384584133853,0.44252866819743,0.0293533439143757,-0.487904561874226
-0.251340646049242,1.37108640955214,1.74408357466046,0.0293533439143757,-0.487904561874226
-2.41434458397597,0.332384584133853,0.44252866819743,0.0293533439143757,-0.487904561874226
0.023034107112673,0.332384584133853,0.44252866819743,1.49702053963316,3.77017161448266
-0.497672039772808,-1.74501906670273,-0.8590262382656,0.0293533439143757,NA
0.894105212167553,0.332384584133853,0.44252866819743,0.0293533439143757,-0.487904561874226
0.562857613873687,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
1.01565320337235,0.332384584133853,-0.8590262382656,0.0293533439143757,-0.487904561874226
