"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
-0.601008034184526,1.74408357466046,-0.621075600166674,-0.487904561874226
-0.309815772271305,-0.8590262382656,-1.77121560047533,1.64113352630422
-0.086243083184244,0.44252866819743,0.529064400141982,-0.487904561874226
-0.844780046804187,-0.8590262382656,0.529064400141982,1.64113352630422
NA,NA,NA,NA
0.951986396911171,1.74408357466046,0.529064400141982,1.64113352630422
-1.94638588626225,1.74408357466046,1.67920440045064,1.64113352630422
NA,NA,NA,NA
-0.875936968629659,0.44252866819743,-0.621075600166674,1.64113352630422
-0.0370703145861494,-0.8590262382656,-0.621075600166674,1.64113352630422
NA,NA,NA,NA
0.330133921863351,-2.16058114472863,-0.621075600166674,-0.487904561874226
1.90138946507391,-0.8590262382656,-1.77121560047533,NA
NA,NA,NA,NA
-0.055217981226656,0.44252866819743,1.67920440045064,-0.487904561874226
-0.470264237228394,0.44252866819743,0.529064400141982,-0.487904561874226
NA,NA,NA,NA
-0.523183905593276,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.914259501505504,-0.8590262382656,-0.621075600166674,-0.487904561874226
1.41900671674636,0.44252866819743,-0.621075600166674,NA
0.526766509904885,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.300454818544977,-0.8590262382656,0.529064400141982,1.64113352630422
-0.169446274467752,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.972598746947109,1.74408357466046,0.529064400141982,-0.487904561874226
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.64128459808079,-0.8590262382656,1.67920440045064,-0.487904561874226
NA,NA,NA,NA
-2.09945633497358,0.44252866819743,-0.621075600166674,1.64113352630422
NA,NA,NA,NA
-1.04053351444803,-0.8590262382656,-0.621075600166674,1.64113352630422
-1.81054729652808,1.74408357466046,1.67920440045064,-0.487904561874226
-0.462767013003167,-0.8590262382656,-0.621075600166674,-0.487904561874226
-1.4345391416776,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.273327897493783,0.44252866819743,0.529064400141982,-0.487904561874226
-0.449602990465538,0.44252866819743,-0.621075600166674,-0.487904561874226
0.31665013155971,0.44252866819743,-0.621075600166674,-0.487904561874226
-0.501189633492508,-0.8590262382656,0.529064400141982,-0.487904561874226
1.56999454279079,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.369865512820499,-0.8590262382656,0.529064400141982,-0.487904561874226
0.480127992621865,0.44252866819743,-0.621075600166674,-0.487904561874226
-0.00975772192888349,-0.8590262382656,-0.621075600166674,-0.487904561874226
1.10219478774425,-0.8590262382656,-1.77121560047533,-0.487904561874226
0.299762136232936,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.377422733209047,0.44252866819743,-0.621075600166674,-0.487904561874226
0.490303879411333,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.44439088408007,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.371143497006356,0.44252866819743,-1.77121560047533,-0.487904561874226
0.69103984275846,0.44252866819743,-1.77121560047533,-0.487904561874226
-0.626572680628505,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.604931056947735,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.784473941476354,0.44252866819743,0.529064400141982,-0.487904561874226
0.614257620207597,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.573511643786089,0.44252866819743,0.529064400141982,-0.487904561874226
0.84491948253495,-0.8590262382656,-0.621075600166674,-0.487904561874226
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-2.17298680254765,0.44252866819743,-0.621075600166674,3.77017161448266
NA,NA,NA,NA
0.308774632710495,-0.8590262382656,0.529064400141982,1.64113352630422
0.876116536824867,0.44252866819743,-0.621075600166674,1.64113352630422
-1.70105161954251,1.74408357466046,1.67920440045064,1.64113352630422
-1.34581360434513,0.44252866819743,1.67920440045064,-0.487904561874226
0.236059098199566,0.44252866819743,0.529064400141982,1.64113352630422
-1.85192021710033,0.44252866819743,1.67920440045064,1.64113352630422
-1.2051736174225,-0.8590262382656,0.529064400141982,1.64113352630422
-1.00274472850701,1.74408357466046,0.529064400141982,-0.487904561874226
-0.235226213677185,1.74408357466046,1.67920440045064,1.64113352630422
-0.353711460162671,1.74408357466046,0.529064400141982,-0.487904561874226
0.289936982984293,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.646695971417715,-0.8590262382656,1.67920440045064,-0.487904561874226
-1.33215216072545,1.74408357466046,1.67920440045064,-0.487904561874226
-0.645153601523648,0.44252866819743,1.67920440045064,-0.487904561874226
-1.02041441483005,0.44252866819743,1.67920440045064,1.64113352630422
-1.35154227268575,-0.8590262382656,-0.621075600166674,-0.487904561874226
-1.09138200312769,1.74408357466046,1.67920440045064,-0.487904561874226
0.0367662014801876,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.0100610711948067,1.74408357466046,1.67920440045064,-0.487904561874226
-1.02458540216184,1.74408357466046,1.67920440045064,-0.487904561874226
-1.00343128690105,0.44252866819743,0.529064400141982,-0.487904561874226
-1.86646080162483,1.74408357466046,-0.621075600166674,1.64113352630422
0.833694840321792,NA,NA,NA
NA,NA,NA,NA
0.552441218145837,0.44252866819743,0.529064400141982,-0.487904561874226
NA,NA,NA,NA
1.6389964196018,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.934281171722067,-0.8590262382656,-0.621075600166674,-0.487904561874226
1.6155716927617,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.279965121687294,0.44252866819743,0.529064400141982,-0.487904561874226
-0.0268474459489342,1.74408357466046,1.67920440045064,-0.487904561874226
-1.35300824578401,0.44252866819743,-0.621075600166674,-0.487904561874226
0.365772452604132,0.44252866819743,0.529064400141982,3.77017161448266
1.16326846236745,-0.8590262382656,0.529064400141982,NA
0.858560316483311,0.44252866819743,0.529064400141982,-0.487904561874226
0.525490802011083,-0.8590262382656,0.529064400141982,-0.487904561874226
0.953105081667389,-0.8590262382656,-0.621075600166674,-0.487904561874226
NA,NA,NA,NA
0.188858931485678,1.74408357466046,1.67920440045064,-0.487904561874226
1.92189826179043,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.3881808791007,-0.8590262382656,-0.621075600166674,-0.487904561874226
1.28427877297124,0.44252866819743,-0.621075600166674,-0.487904561874226
1.00319136112964,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.0492451754362555,1.74408357466046,1.67920440045064,-0.487904561874226
-0.476082316680403,-0.8590262382656,0.529064400141982,-0.487904561874226
-0.312696143021687,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.689179578963282,0.44252866819743,-0.621075600166674,-0.487904561874226
0.577051093368757,-0.8590262382656,-1.77121560047533,-0.487904561874226
0.273526947467847,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.607305967818898,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.49137137064144,0.44252866819743,-1.77121560047533,-0.487904561874226
1.63377895313837,-0.8590262382656,-0.621075600166674,-0.487904561874226
0.817255007937263,-0.8590262382656,-0.621075600166674,NA
1.00720645321631,-0.8590262382656,-0.621075600166674,-0.487904561874226
-0.00515233194286071,0.44252866819743,0.529064400141982,-0.487904561874226
2.89680753106057,0.44252866819743,-0.621075600166674,-0.487904561874226
-0.401264657216576,-0.8590262382656,-0.621075600166674,-0.487904561874226
NA,NA,NA,NA
NA,NA,NA,NA
