"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q22e_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.202019327130802,-1.63633403606632,-1.8528222234124,NA,-0.57186276940104
1.41876083377799,1.13831932943744,0.231602777926551,0.90942844334166,-0.57186276940104
-0.133567263174521,-0.249007353314439,1.27381527859603,0.90942844334166,NA
-1.45193514972714,-0.249007353314439,NA,NA,1.35167563676609
-0.625583553874834,-0.249007353314439,0.231602777926551,NA,-0.57186276940104
1.15668967257624,1.13831932943744,0.231602777926551,0.90942844334166,-0.57186276940104
0.267223692326361,1.13831932943744,1.27381527859603,-2.76326334707658,-0.57186276940104
-0.421274857412714,-0.249007353314439,-0.810609722742926,-0.314802153464421,-0.57186276940104
0.646300629240725,-0.249007353314439,0.231602777926551,0.90942844334166,-0.57186276940104
-0.65684653784583,-1.63633403606632,1.27381527859603,-1.5390327502705,-0.57186276940104
1.26405492437323,-0.249007353314439,-0.810609722742926,0.90942844334166,-0.57186276940104
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.54141351624429,-1.63633403606632,-1.8528222234124,0.90942844334166,3.27521404293323
0.323079315488697,1.13831932943744,0.231602777926551,-0.314802153464421,1.35167563676609
-1.8473632171594,1.13831932943744,NA,NA,1.35167563676609
-1.33593529914479,NA,NA,-2.76326334707658,1.35167563676609
-0.543200353085805,-1.63633403606632,0.231602777926551,0.90942844334166,1.35167563676609
0.0374055526491876,1.13831932943744,1.27381527859603,-0.314802153464421,1.35167563676609
NA,NA,NA,NA,NA
-0.214290201121624,-0.249007353314439,1.27381527859603,-0.314802153464421,-0.57186276940104
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.431937578483605,-1.63633403606632,-0.810609722742926,0.90942844334166,-0.57186276940104
1.22775743990175,-0.249007353314439,-0.810609722742926,-0.314802153464421,-0.57186276940104
1.58897191009903,-0.249007353314439,0.231602777926551,-0.314802153464421,-0.57186276940104
-0.624277315876094,-0.249007353314439,1.27381527859603,0.90942844334166,1.35167563676609
0.200952377752052,1.13831932943744,1.27381527859603,-0.314802153464421,-0.57186276940104
-1.14291883629573,-0.249007353314439,-0.810609722742926,-0.314802153464421,NA
1.01376549811838,1.13831932943744,0.231602777926551,0.90942844334166,-0.57186276940104
0.262900919807545,-0.249007353314439,-0.810609722742926,-0.314802153464421,-0.57186276940104
0.249120740435393,-0.249007353314439,-0.810609722742926,-0.314802153464421,-0.57186276940104
-0.838880851807095,-0.249007353314439,1.27381527859603,-0.314802153464421,-0.57186276940104
-1.78601164470398,1.13831932943744,1.27381527859603,0.90942844334166,-0.57186276940104
0.591474131059108,1.13831932943744,-0.810609722742926,-0.314802153464421,-0.57186276940104
0.831987534749273,-0.249007353314439,-0.810609722742926,-0.314802153464421,-0.57186276940104
-0.407350626247011,1.13831932943744,NA,NA,-0.57186276940104
-0.176879367570468,-0.249007353314439,0.231602777926551,0.90942844334166,1.35167563676609
-0.812953922075769,-0.249007353314439,1.27381527859603,-0.314802153464421,1.35167563676609
-0.963699614790983,-1.63633403606632,-0.810609722742926,-1.5390327502705,-0.57186276940104
1.71309727010251,1.13831932943744,-0.810609722742926,0.90942844334166,-0.57186276940104
0.985545926813223,-0.249007353314439,-1.8528222234124,-0.314802153464421,-0.57186276940104
1.67790458156622,1.13831932943744,-0.810609722742926,0.90942844334166,-0.57186276940104
0.62683772737631,1.13831932943744,0.231602777926551,0.90942844334166,-0.57186276940104
-1.19340545566955,-1.63633403606632,0.231602777926551,-0.314802153464421,NA
