"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
0.344661832983425,0.258198889747162,0.639634598885429,1.48359637403783,-0.782729637122955,0.393397896234721,1.18321595661992,-0.277350098112614
-2.04346666135263,0.258198889747162,-1.75899514693493,-1.11269728052837,-0.782729637122955,0.393397896234721,2.66223590239483,3.32820117735137
-1.09880696500274,-3.61478445646026,-0.559680274024751,-1.11269728052837,-0.782729637122955,0.393397896234721,-0.295803989154981,NA
1.79039124580861,0.258198889747162,0.639634598885429,0.185449546754729,-0.782729637122955,0.393397896234721,-0.295803989154981,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA
0.884085529477081,0.258198889747162,-1.75899514693493,-1.11269728052837,1.2719356603248,0.393397896234721,-1.77482393492989,-0.277350098112614
-0.658753877992799,0.258198889747162,0.639634598885429,0.185449546754729,-0.0978412046403694,0.393397896234721,1.18321595661992,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.203511703733029,0.258198889747162,-0.559680274024751,0.185449546754729,1.2719356603248,0.393397896234721,-0.295803989154981,-0.277350098112614
0.582447022782808,0.258198889747162,0.639634598885429,0.185449546754729,1.2719356603248,0.393397896234721,-0.295803989154981,-0.277350098112614
-0.887454284174676,0.258198889747162,-1.75899514693493,-1.11269728052837,-0.782729637122955,-2.36038737740833,-0.295803989154981,-0.277350098112614
-0.0333607890201054,0.258198889747162,0.639634598885429,0.185449546754729,-0.782729637122955,0.393397896234721,-0.295803989154981,-0.277350098112614
-0.214363859644407,0.258198889747162,0.639634598885429,1.48359637403783,-0.782729637122955,0.393397896234721,-0.295803989154981,-0.277350098112614
0.436092062904917,0.258198889747162,0.639634598885429,0.185449546754729,1.2719356603248,0.393397896234721,-0.295803989154981,-0.277350098112614
-0.329558933320463,0.258198889747162,0.639634598885429,1.48359637403783,1.2719356603248,0.393397896234721,-0.295803989154981,-0.277350098112614
1.52175466969982,0.258198889747162,0.639634598885429,NA,NA,NA,-0.295803989154981,NA
-0.497178696881871,0.258198889747162,0.639634598885429,-1.11269728052837,-0.782729637122955,-2.36038737740833,-0.295803989154981,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
