"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.634425944162894,1.52488929313634,0.683130051063974,1.35340405793367,0.542896714030637,-0.503097748586463,-1.18321595661992,-1.03279555898864,-1.52752523165195,-0.145643816250884,-1.72378321474267,-0.582575265003535,-0.483045891539648,-0.277350098112614
-1.82174883346638,1.52488929313634,0.683130051063974,-1.01505304345025,1.90013849910723,1.38351880861277,1.18321595661992,1.54919333848297,1.52752523165195,2.03901342751237,1.292837411057,1.60208197875972,1.93218356615859,3.32820117735137
0.224978509596171,-1.16609181239838,-1.36626010212795,-1.01505304345025,-0.814345071045956,-0.503097748586463,-1.18321595661992,-1.03279555898864,0,-0.145643816250884,-0.718243006142779,-0.582575265003535,-0.483045891539648,NA
0.445251129739978,0.179398740368981,0.683130051063974,-0.225567342988944,-0.814345071045956,-0.503097748586463,0,0.258198889747161,0,-0.145643816250884,-0.718243006142779,-0.582575265003535,-0.483045891539648,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.293652760790611,-1.16609181239838,-1.36626010212795,-1.01505304345025,-0.814345071045956,-1.44640602718608,0,-2.32379000772445,1.52752523165195,-0.145643816250884,-1.72378321474267,1.60208197875972,-0.483045891539648,-0.277350098112614
0.0749651387229227,0.179398740368981,0.683130051063974,0.563918357472361,-0.814345071045956,0.440210530013156,-1.18321595661992,0.258198889747161,1.52752523165195,-0.145643816250884,0.287297202457111,-0.582575265003535,-0.483045891539648,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.31076899233714,-1.16609181239838,-1.36626010212795,1.35340405793367,-0.814345071045956,-0.503097748586463,-1.18321595661992,0.258198889747161,0,-0.145643816250884,0.287297202457111,-0.582575265003535,-0.483045891539648,-0.277350098112614
-0.0216893306398033,-1.16609181239838,0.683130051063974,-1.01505304345025,-0.814345071045956,-0.503097748586463,-1.18321595661992,0.258198889747161,0,-0.145643816250884,1.292837411057,-0.582575265003535,-0.483045891539648,-0.277350098112614
2.28235767424542,-1.16609181239838,-1.36626010212795,1.35340405793367,-0.814345071045956,-1.44640602718608,0,-1.03279555898864,-1.52752523165195,-2.33030106001414,NA,-0.582575265003535,-0.483045891539648,-0.277350098112614
-1.17993574330809,0.179398740368981,0.683130051063974,-1.01505304345025,0.542896714030637,-0.503097748586463,0,0.258198889747161,-1.52752523165195,-0.145643816250884,-0.718243006142779,-0.582575265003535,-0.483045891539648,-0.277350098112614
-0.781302198717785,1.52488929313634,0.683130051063974,1.35340405793367,0.542896714030637,1.38351880861277,1.18321595661992,0.258198889747161,0,-0.145643816250884,1.292837411057,-0.582575265003535,-0.483045891539648,-0.277350098112614
-0.681129564500746,0.179398740368981,0.683130051063974,-0.225567342988944,0.542896714030637,1.38351880861277,1.18321595661992,0.258198889747161,0,-0.145643816250884,0.287297202457111,1.60208197875972,1.93218356615859,-0.277350098112614
0.178325600688279,0.179398740368981,0.683130051063974,-0.225567342988944,-0.814345071045956,-0.503097748586463,1.18321595661992,0.258198889747161,0,-0.145643816250884,0.287297202457111,-0.582575265003535,-0.483045891539648,-0.277350098112614
0.284729268916515,0.179398740368981,-1.36626010212795,NA,1.90013849910723,1.38351880861277,1.18321595661992,0.258198889747161,0,-0.145643816250884,0.287297202457111,-0.582575265003535,-0.483045891539648,NA
-0.656343826985911,0.179398740368981,0.683130051063974,-0.225567342988944,0.542896714030637,0.440210530013156,0,1.54919333848297,0,2.03901342751237,0.287297202457111,1.60208197875972,1.93218356615859,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
