"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num"
0.202776439551469,-0.919961037688224,0.785298893517283,0.87831006565368,NA
0.0775466136073287,1.17085950251228,-0.436277163065157,-2.04939015319192,-1.38009316076122
-0.525904342226768,NA,0.785298893517283,0.87831006565368,-0.0492890414557582
-2.92032623130088,0.473919322445449,2.00687495009972,0.87831006565368,2.61231919715517
0.0512244165719561,1.17085950251228,-1.6578532196476,-2.04939015319192,-1.38009316076122
0.376453129985932,-0.919961037688224,-0.436277163065157,-0.58554004376912,-1.38009316076122
0.55204457001001,-0.919961037688224,-1.6578532196476,-0.58554004376912,-0.0492890414557582
0.14126552646031,-0.919961037688224,-0.436277163065157,-0.58554004376912,-0.0492890414557582
-0.408008666821514,1.17085950251228,0.785298893517283,0.87831006565368,-0.0492890414557582
NA,NA,NA,NA,NA
-0.389960774271565,-0.919961037688224,0.785298893517283,0.87831006565368,-0.0492890414557582
0.0410741876821006,0.473919322445449,0.785298893517283,-0.58554004376912,1.28151507784971
1.97819355482212,-0.919961037688224,0.785298893517283,-0.58554004376912,-0.0492890414557582
-1.08636378956361,1.17085950251228,2.00687495009972,0.87831006565368,-0.0492890414557582
-0.956401674516011,-0.223020857621387,0.785298893517283,2.34216017507648,1.28151507784971
-0.196299863452819,1.17085950251228,-0.436277163065157,-0.58554004376912,-0.0492890414557582
1.83786991629488,NA,-0.436277163065157,-0.58554004376912,-1.38009316076122
-0.025330003351613,1.17085950251228,-0.436277163065157,-0.58554004376912,-1.38009316076122
0.193787704692758,1.17085950251228,-0.436277163065157,0.87831006565368,1.28151507784971
0.845778961165121,NA,0.785298893517283,-0.58554004376912,-0.0492890414557582
1.0375078493616,-0.919961037688224,NA,NA,NA
-0.0634440457760772,1.17085950251228,-0.436277163065157,-2.04939015319192,-1.38009316076122
0.816028301977566,-0.919961037688224,0.785298893517283,-0.58554004376912,1.28151507784971
NA,NA,NA,NA,NA
-0.0121811290269756,-0.919961037688224,-0.436277163065157,-0.58554004376912,-1.38009316076122
1.05587487554055,NA,-0.436277163065157,-0.58554004376912,-0.0492890414557582
NA,NA,NA,NA,NA
0.187199608266702,1.17085950251228,-1.6578532196476,-0.58554004376912,-1.38009316076122
0.975772673860073,1.17085950251228,-1.6578532196476,-0.58554004376912,-0.0492890414557582
1.64209011055799,-0.919961037688224,-0.436277163065157,0.87831006565368,-1.38009316076122
0.68950615573985,-0.919961037688224,-0.436277163065157,-0.58554004376912,-0.0492890414557582
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.685933353857355,-0.919961037688224,-1.6578532196476,-2.04939015319192,-1.38009316076122
-0.09600932215172,1.17085950251228,0.785298893517283,-0.58554004376912,1.28151507784971
-0.151176518309031,-0.919961037688224,-0.436277163065157,-0.58554004376912,NA
-0.407850548123799,1.17085950251228,0.785298893517283,0.87831006565368,1.28151507784971
NA,NA,NA,NA,NA
-1.57205704551614,1.17085950251228,0.785298893517283,-0.58554004376912,1.28151507784971
-0.887374043802158,1.17085950251228,-0.436277163065157,0.87831006565368,-0.0492890414557582
0.296201446124068,0.473919322445449,-0.436277163065157,-0.58554004376912,-1.38009316076122
1.02145089560874,-0.919961037688224,-0.436277163065157,0.87831006565368,-0.0492890414557582
-0.827033261258472,-0.919961037688224,2.00687495009972,0.87831006565368,-0.0492890414557582
0.111766448210603,-0.919961037688224,-0.436277163065157,0.87831006565368,-0.0492890414557582
-0.217700028947471,1.17085950251228,-0.436277163065157,-0.58554004376912,-0.0492890414557582
-2.27357039971548,1.17085950251228,2.00687495009972,0.87831006565368,2.61231919715517
-0.769438108141034,1.17085950251228,-0.436277163065157,-0.58554004376912,-0.0492890414557582
NA,NA,NA,NA,NA
-0.792182334750642,-0.919961037688224,0.785298893517283,-0.58554004376912,-0.0492890414557582
-1.99746561714282,-0.919961037688224,0.785298893517283,0.87831006565368,-0.0492890414557582
-1.8249504207395,-0.919961037688224,-0.436277163065157,0.87831006565368,-0.0492890414557582
-0.531335249833746,NA,2.00687495009972,2.34216017507648,-0.0492890414557582
0.621394204494242,NA,-0.436277163065157,-0.58554004376912,-0.0492890414557582
1.01145735034591,-0.919961037688224,-0.436277163065157,-0.58554004376912,-1.38009316076122
0.355019905681049,1.17085950251228,-0.436277163065157,-0.58554004376912,1.28151507784971
0.978439243937462,-0.919961037688224,-0.436277163065157,0.87831006565368,-0.0492890414557582
NA,NA,NA,NA,NA
2.02413053286209,-0.919961037688224,-1.6578532196476,NA,-0.0492890414557582
0.66849267656535,-0.919961037688224,-0.436277163065157,-0.58554004376912,-0.0492890414557582
0.629023066368222,0.473919322445449,-0.436277163065157,0.87831006565368,-0.0492890414557582
0.615050487560395,1.17085950251228,0.785298893517283,0.87831006565368,-0.0492890414557582
0.434709511492394,-0.919961037688224,-1.6578532196476,-0.58554004376912,-0.0492890414557582
-0.771062503792004,-0.919961037688224,0.785298893517283,0.87831006565368,-0.0492890414557582
-0.847555111307176,NA,0.785298893517283,0.87831006565368,1.28151507784971
NA,NA,NA,NA,NA
-0.232215977702476,-0.919961037688224,-0.436277163065157,0.87831006565368,1.28151507784971
