"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num"
-0.480200286916574,-1.04449984861748,-0.873428772338698,-0.907789965652922,0.768139514786373,-0.856557763313402,-0.448496850922452,0.852144016752659,1.34818963382054,-0.379787909472728,-0.284976719370735,0.365320226425675,-1.25695556965043,0.541733850129457
-0.141898528166285,0.470024931877865,0.709660877525192,-0.907789965652922,0.768139514786373,1.21345683136065,1.28569097264436,-0.448496850922452,-0.215710341411287,-0.379787909472728,1.09241075758782,-0.81182272539039,0.261865743677173,0.541733850129457
0.481025830417902,0.470024931877865,0.709660877525192,-0.907789965652922,-1.25695556965043,-0.856557763313402,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,0.365320226425675,0.261865743677173,0.541733850129457
-0.487690111089448,0.470024931877865,0.709660877525192,0.197345644707157,0.768139514786373,0.178449534023625,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,0.541733850129457
1.03566881114671,-1.04449984861748,-0.873428772338698,1.30248125506724,-1.25695556965043,0.178449534023625,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,0.541733850129457
-0.482735740716829,0.470024931877865,0.709660877525192,1.30248125506724,-1.25695556965043,-0.856557763313402,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,0.365320226425675,0.261865743677173,-1.87523255814043
0.139961305095544,-1.04449984861748,0.709660877525192,1.30248125506724,-1.25695556965043,-0.856557763313402,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-3.03975167328784,0.365320226425675,-1.25695556965043,1.7502170542644
-1.54795404889475,0.470024931877865,0.709660877525192,0.197345644707157,0.768139514786373,0.178449534023625,1.28569097264436,-0.448496850922452,-0.215710341411287,1.19361914405715,1.09241075758782,0.365320226425675,0.261865743677173,-0.666749354005486
-0.539747421144526,0.470024931877865,-0.873428772338698,1.30248125506724,0.768139514786373,-1.89156506065043,0.418597060860955,0.852144016752659,-0.215710341411287,-0.379787909472728,-1.66236419632929,0.365320226425675,0.261865743677173,-1.87523255814043
0.738983747883838,0.470024931877865,-0.873428772338698,-2.012925576013,0.768139514786373,0.178449534023625,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,0.541733850129457
0.796751694957339,-1.04449984861748,-2.45651842220259,0.197345644707157,-1.25695556965043,-0.856557763313402,-1.31559076270586,-1.74913771859756,-1.77961031664312,-1.9531949630026,-1.66236419632929,-0.81182272539039,-1.25695556965043,-0.666749354005486
-1.40463583604364,1.98454971237321,0.709660877525192,0.197345644707157,-1.25695556965043,1.21345683136065,1.28569097264436,0.852144016752659,1.34818963382054,1.19361914405715,-0.284976719370735,1.54246317824174,0.261865743677173,-0.666749354005486
0.244153121342567,-1.04449984861748,-2.45651842220259,-2.012925576013,0.768139514786373,0.178449534023625,0.418597060860955,0.852144016752659,-0.215710341411287,1.19361914405715,1.09241075758782,0.365320226425675,0.261865743677173,-0.666749354005486
-2.04793285738631,0.470024931877865,-0.873428772338698,0.197345644707157,0.768139514786373,1.21345683136065,1.28569097264436,2.15278488442777,1.34818963382054,-0.379787909472728,1.09241075758782,1.54246317824174,1.78068705700478,0.541733850129457
-0.0010414668560299,-1.04449984861748,0.709660877525192,-0.907789965652922,0.768139514786373,1.21345683136065,1.28569097264436,2.15278488442777,1.34818963382054,-0.379787909472728,1.09241075758782,1.54246317824174,1.78068705700478,0.541733850129457
