"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
0.382196570951409,-1.04449984861748,0.0308575214263752,0.768139514786373,0.785551687842922,-0.856557763313402,-0.448496850922452,0.852144016752659,1.34818963382054,-0.379787909472728,-0.284976719370735,0.365320226425675,-1.25695556965043,-0.4200913190303,0.541733850129457,0.384229886546441,1.32066656578242
1.07071486186779,0.470024931877865,0.925725642791255,0.768139514786373,0.785551687842922,1.21345683136065,1.28569097264436,-0.448496850922452,-0.215710341411287,-0.379787909472728,1.09241075758782,-0.81182272539039,0.261865743677173,0.687422158413218,0.541733850129457,-0.730036784438238,1.32066656578242
0.552665679467218,0.470024931877865,0.0308575214263752,-1.25695556965043,0.785551687842922,-0.856557763313402,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,0.365320226425675,0.261865743677173,0.687422158413218,0.541733850129457,-0.730036784438238,-0.0471666630636576
0.800003809160471,0.470024931877865,1.82059376415613,0.768139514786373,0.785551687842922,0.178449534023625,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,-0.4200913190303,0.541733850129457,-0.730036784438238,1.32066656578242
1.66650871291046,-1.04449984861748,-0.864010599938504,-1.25695556965043,-0.299257785844923,0.178449534023625,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,-0.4200913190303,0.541733850129457,-1.84430345542292,-0.0471666630636576
-0.040537101001493,0.470024931877865,0.925725642791255,-1.25695556965043,-0.299257785844923,-0.856557763313402,-0.448496850922452,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,0.365320226425675,0.261865743677173,-0.4200913190303,-1.87523255814043,0.384229886546441,-1.41499989190973
1.7559710452301,-1.04449984861748,1.82059376415613,-1.25695556965043,0.785551687842922,-0.856557763313402,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-3.03975167328784,0.365320226425675,-1.25695556965043,-0.4200913190303,1.7502170542644,-1.84430345542292,1.32066656578242
-0.234459918395085,0.470024931877865,-0.864010599938504,0.768139514786373,0.785551687842922,0.178449534023625,1.28569097264436,-0.448496850922452,-0.215710341411287,1.19361914405715,1.09241075758782,0.365320226425675,0.261865743677173,0.687422158413218,-0.666749354005486,0.384229886546441,-0.0471666630636576
-0.669697871792073,0.470024931877865,-0.864010599938504,0.768139514786373,-2.46887673322061,-1.89156506065043,0.418597060860955,0.852144016752659,-0.215710341411287,-0.379787909472728,-1.66236419632929,0.365320226425675,0.261865743677173,-1.52760479647382,-1.87523255814043,-0.730036784438238,-2.78283312075581
0.116508111488771,0.470024931877865,-0.864010599938504,0.768139514786373,-0.299257785844923,0.178449534023625,-1.31559076270586,-0.448496850922452,-0.215710341411287,-0.379787909472728,-0.284976719370735,-0.81182272539039,0.261865743677173,0.687422158413218,0.541733850129457,-0.730036784438238,-0.0471666630636576
