"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.0804851050170741,2.59807621135332,1.70940864689457,1.33630620956212,0.156354341418724,0.296078262731896,0.441510785688348,0.553986214983958,-0.675845335334375
-1.52294842232318,-0.866025403784439,-1.88034951158403,1.33630620956212,-1.30295284515603,-0.888234788195688,-0.750568335670192,0.553986214983958,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.59155653282532,0.866025403784439,0.51282259406837,-0.534522483824848,1.61566152799348,1.48039131365948,0.441510785688348,0.553986214983958,1.42678459681701
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.180085170666858,0.866025403784439,-0.683763458757828,-0.534522483824848,-1.30295284515603,0.296078262731896,-0.750568335670192,0.553986214983958,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.571219420133003,-0.866025403784439,1.70940864689457,-0.534522483824848,0.156354341418724,0.296078262731896,0.441510785688348,1.74718729341094,1.42678459681701
-0.108258604240928,0.866025403784439,0.51282259406837,-0.534522483824848,0.156354341418724,0.296078262731896,0.441510785688348,0.553986214983958,-0.675845335334375
-1.17408894044291,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,-2.07254783912327,-1.94264745702873,-1.83241594187001,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.806202762063738,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,-0.888234788195688,-0.750568335670192,1.74718729341094,1.42678459681701
-1.16090034984677,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,0.296078262731896,-0.750568335670192,-0.639214863443028,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.666189234388723,0.866025403784439,0.51282259406837,-0.534522483824848,0.156354341418724,0.296078262731896,-0.750568335670192,0.553986214983958,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.538020774838156,0.866025403784439,-0.683763458757828,-0.534522483824848,-1.30295284515603,-0.888234788195688,NA,0.553986214983958,1.42678459681701
1.53366363408396,0.866025403784439,0.51282259406837,1.33630620956212,1.61566152799348,1.48039131365948,0.441510785688348,0.553986214983958,1.42678459681701
0.169757128570892,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,0.296078262731896,0.441510785688348,0.553986214983958,-0.675845335334375
0.643547006873999,0.866025403784439,1.70940864689457,1.33630620956212,1.61566152799348,1.48039131365948,1.63358990704689,0.553986214983958,1.42678459681701
2.55392236469996,0.866025403784439,0.51282259406837,1.33630620956212,1.61566152799348,1.48039131365948,0.441510785688348,-0.639214863443028,1.42678459681701
-1.23464776456829,-0.866025403784439,0.51282259406837,-2.40535117721182,0.156354341418724,0.296078262731896,1.63358990704689,-0.639214863443028,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.310390535010629,-0.866025403784439,-1.88034951158403,-0.534522483824848,0.156354341418724,-0.888234788195688,0.441510785688348,-0.639214863443028,-0.675845335334375
-0.805833867528224,-0.866025403784439,1.70940864689457,1.33630620956212,0.156354341418724,0.296078262731896,-0.750568335670192,0.553986214983958,-0.675845335334375
0.303188217747565,-0.866025403784439,-0.683763458757828,-0.534522483824848,-1.30295284515603,-0.888234788195688,-0.750568335670192,0.553986214983958,-0.675845335334375
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.57942016100937,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,-0.888234788195688,0.441510785688348,-0.639214863443028,1.42678459681701
-0.108555096012616,-0.866025403784439,-0.683763458757828,-0.534522483824848,-1.30295284515603,-2.07254783912327,-1.94264745702873,-1.83241594187001,-0.675845335334375
0.687841176247791,-0.866025403784439,0.51282259406837,1.33630620956212,0.156354341418724,1.48039131365948,1.63358990704689,0.553986214983958,1.42678459681701
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.814011173289027,0.866025403784439,0.51282259406837,1.33630620956212,0.156354341418724,0.296078262731896,0.441510785688348,-0.639214863443028,-0.675845335334375
-0.133546405442884,0.866025403784439,0.51282259406837,-0.534522483824848,0.156354341418724,0.296078262731896,-0.750568335670192,0.553986214983958,-0.675845335334375
0.640450050179423,0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,0.296078262731896,-0.750568335670192,0.553986214983958,-0.675845335334375
0.234045130711843,-0.866025403784439,0.51282259406837,1.33630620956212,-2.76226003173079,0.296078262731896,1.63358990704689,-1.83241594187001,-0.675845335334375
-0.955592312443595,-0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,-0.888234788195688,-0.750568335670192,-1.83241594187001,-0.675845335334375
-0.971393265001299,0.866025403784439,-0.683763458757828,-0.534522483824848,0.156354341418724,-0.888234788195688,0.441510785688348,-0.639214863443028,-0.675845335334375
