"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num"
-1.10707342529553,-1.2659636386667,0.2696378491863,1.15392376876494
1.3675534095911,1.03578843163639,0.2696378491863,0.159585202063236
-0.823164368314281,-0.498712948565669,0.2696378491863,1.15392376876494
0.699002698110016,-1.2659636386667,-0.879870876292137,-0.834753364638465
-1.10410752702589,1.03578843163639,NA,NA
0.417099086676838,1.03578843163639,0.2696378491863,0.159585202063236
NA,NA,NA,NA
-1.28014870333035,-1.2659636386667,1.41914657466474,0.159585202063236
NA,NA,NA,NA
0.886312586450594,1.03578843163639,-0.879870876292137,-0.834753364638465
-0.615419726351066,-0.498712948565669,0.2696378491863,1.15392376876494
-1.71002579814624,-1.2659636386667,NA,NA
-0.411951165240675,-0.498712948565669,0.2696378491863,0.159585202063236
-1.47174945569952,0.268537741535361,-0.879870876292137,-0.834753364638465
0.290174255701952,1.03578843163639,0.2696378491863,1.15392376876494
-1.06138683345799,1.03578843163639,-0.879870876292137,1.15392376876494
-0.495736874498644,-1.2659636386667,0.2696378491863,1.15392376876494
0.831841347618865,0.268537741535361,NA,NA
-0.797123255966832,NA,-0.879870876292137,-1.82909193134017
1.14070005731026,1.03578843163639,-0.879870876292137,-0.834753364638465
-1.30488596604076,NA,1.41914657466474,1.15392376876494
-0.246193956203615,-0.498712948565669,0.2696378491863,1.15392376876494
0.217173326873213,1.03578843163639,-0.879870876292137,1.15392376876494
2.79065626007555,1.03578843163639,0.2696378491863,1.15392376876494
-1.18071993654448,-1.2659636386667,NA,NA
-0.952036532967259,-1.2659636386667,1.41914657466474,1.15392376876494
-0.839158214345532,-1.2659636386667,1.41914657466474,1.15392376876494
-0.338970312796425,0.268537741535361,-0.879870876292137,-0.834753364638465
0.0844001997265458,-1.2659636386667,1.41914657466474,1.15392376876494
0.77066068317448,1.03578843163639,0.2696378491863,0.159585202063236
-0.122118780854095,-0.498712948565669,1.41914657466474,1.15392376876494
1.2472080748592,1.03578843163639,NA,NA
NA,NA,NA,NA
0.18753447727425,1.03578843163639,-0.879870876292137,-0.834753364638465
0.334475652627067,-1.2659636386667,-0.879870876292137,0.159585202063236
0.918396425868563,1.03578843163639,-0.879870876292137,0.159585202063236
1.88300293626714,1.03578843163639,-0.879870876292137,-0.834753364638465
-0.350530642824176,-1.2659636386667,1.41914657466474,1.15392376876494
-0.210579981371165,1.03578843163639,-0.879870876292137,-0.834753364638465
0.141019498272615,1.03578843163639,-0.879870876292137,-0.834753364638465
-0.336742987281559,-1.2659636386667,-0.879870876292137,-0.834753364638465
0.0830509041118113,0.268537741535361,0.2696378491863,-0.834753364638465
-0.988827566183677,1.03578843163639,-0.879870876292137,-0.834753364638465
-0.498280128956604,-1.2659636386667,-0.879870876292137,-0.834753364638465
-0.595234320667601,0.268537741535361,0.2696378491863,-0.834753364638465
-0.719782841206575,0.268537741535361,0.2696378491863,0.159585202063236
-1.06871227513932,0.268537741535361,1.41914657466474,1.15392376876494
1.17749424754759,0.268537741535361,-0.879870876292137,-0.834753364638465
0.310396657133481,1.03578843163639,1.41914657466474,1.15392376876494
NA,NA,NA,NA
-0.783072509046699,-0.498712948565669,0.2696378491863,0.159585202063236
-0.668890340787931,-1.2659636386667,0.2696378491863,0.159585202063236
NA,NA,NA,NA
NA,NA,NA,NA
-1.40461374240614,NA,1.41914657466474,1.15392376876494
0.2012439445624,0.268537741535361,1.41914657466474,-0.834753364638465
0.28019990333582,1.03578843163639,1.41914657466474,0.159585202063236
-1.48147340148474,-1.2659636386667,1.41914657466474,1.15392376876494
-1.12947031467634,1.03578843163639,NA,0.159585202063236
0.677563104429859,1.03578843163639,1.41914657466474,1.15392376876494
NA,NA,NA,NA
-0.199948401525638,-1.2659636386667,0.2696378491863,-1.82909193134017
0.690982012368118,1.03578843163639,-0.879870876292137,0.159585202063236
-0.0436890237400247,1.03578843163639,1.41914657466474,1.15392376876494
-0.205267357921473,NA,0.2696378491863,1.15392376876494
0.823855521437227,-1.2659636386667,-0.879870876292137,-1.82909193134017
1.37968748563506,1.03578843163639,0.2696378491863,0.159585202063236
1.9620899208606,-0.498712948565669,-0.879870876292137,-1.82909193134017
-0.380419936812687,NA,1.41914657466474,0.159585202063236
-0.650422978323557,-1.2659636386667,0.2696378491863,-0.834753364638465
-0.708230961408453,-1.2659636386667,1.41914657466474,1.15392376876494
-0.792957065907822,0.268537741535361,0.2696378491863,-1.82909193134017
0.968659185684504,1.03578843163639,-0.879870876292137,-0.834753364638465
1.92212379420435,1.03578843163639,-0.879870876292137,0.159585202063236
-1.70646819475938,-1.2659636386667,-0.879870876292137,1.15392376876494
2.6940222129703,1.03578843163639,-0.879870876292137,-0.834753364638465
0.143341912501205,-1.2659636386667,-0.879870876292137,-0.834753364638465
1.05865985924376,1.03578843163639,-0.879870876292137,-0.834753364638465
0.223169568228615,-1.2659636386667,0.2696378491863,-0.834753364638465
0.314715008038767,NA,-2.02937960177057,-1.82909193134017
-0.464381040322333,-0.498712948565669,-0.879870876292137,0.159585202063236
0.0684105693579512,-1.2659636386667,1.41914657466474,1.15392376876494
0.900281969191031,1.03578843163639,-0.879870876292137,0.159585202063236
NA,NA,NA,NA
-0.687065026618929,0.268537741535361,-0.879870876292137,-0.834753364638465
2.0711105489699,1.03578843163639,-0.879870876292137,-0.834753364638465
0.541055921002916,-1.2659636386667,-2.02937960177057,-1.82909193134017
0.280118539156124,0.268537741535361,1.41914657466474,1.15392376876494
-0.282974421906917,1.03578843163639,0.2696378491863,1.15392376876494
-1.25866895688121,NA,1.41914657466474,1.15392376876494
1.55110916526691,-1.2659636386667,-0.879870876292137,-0.834753364638465
-1.10444247371173,-1.2659636386667,-2.02937960177057,-0.834753364638465
0.515924541094945,0.268537741535361,0.2696378491863,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.0788158910403574,0.268537741535361,0.2696378491863,0.159585202063236
-0.384543856819234,1.03578843163639,-0.879870876292137,-0.834753364638465
