"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03227758023923,0.122572584461365,0.504656075637413,0.418121005003545,0.56624412673969,1.02181762363724,1.59795789598966,-1.07243239506462,1.51229528764624,-0.391294288215661
1.27419191783848,-1.47087101353638,-3.24421762909766,-2.2996655275195,0.56624412673969,1.02181762363724,0.584618742435241,-1.07243239506462,1.51229528764624,-0.391294288215661
0.667407263680811,-1.47087101353638,0.504656075637413,0.418121005003545,-0.522686886221252,1.02181762363724,0.584618742435241,0.0412473998101778,-0.636755910587892,-0.391294288215661
-1.22371713983924,0.122572584461365,0.504656075637413,0.418121005003545,-1.61161789918219,-1.54920736486937,-0.428720411119176,0.0412473998101778,-0.636755910587892,1.64343601050578
-1.84981599950289,0.122572584461365,0.504656075637413,0.418121005003545,-1.61161789918219,-1.54920736486937,-1.44205956467359,0.0412473998101778,-0.636755910587892,1.64343601050578
-0.980334967002508,0.122572584461365,0.504656075637413,0.418121005003545,-0.522686886221252,0.164809294135039,-0.428720411119176,1.15492719468497,1.51229528764624,-0.391294288215661
0.426962043332297,1.71601618245911,0.504656075637413,0.418121005003545,0.56624412673969,0.164809294135039,0.584618742435241,1.15492719468497,1.51229528764624,-0.391294288215661
0.976997075879111,0.122572584461365,0.504656075637413,0.418121005003545,0.56624412673969,-1.54920736486937,1.59795789598966,-1.07243239506462,-0.636755910587892,-0.391294288215661
-0.788565668416044,0.122572584461365,0.504656075637413,0.418121005003545,-1.61161789918219,0.164809294135039,1.59795789598966,0.0412473998101778,-0.636755910587892,-0.391294288215661
-1.11569239619484,NA,NA,NA,-0.522686886221252,-0.692199035367165,-1.44205956467359,0.0412473998101778,-0.636755910587892,-0.391294288215661
1.1615530919788,0.122572584461365,0.504656075637413,0.418121005003545,0.56624412673969,0.164809294135039,-0.428720411119176,-1.07243239506462,-0.636755910587892,-0.391294288215661
-1.62616284503955,1.71601618245911,0.504656075637413,0.418121005003545,-0.522686886221252,0.164809294135039,0.584618742435241,1.15492719468497,-0.636755910587892,-0.391294288215661
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.746482791132862,0.122572584461365,0.504656075637413,0.418121005003545,-0.522686886221252,0.164809294135039,-0.428720411119176,1.15492719468497,-0.636755910587892,-0.391294288215661
0.12619329808595,1.71601618245911,-1.36978077673012,0.418121005003545,NA,NA,NA,0.0412473998101778,-0.636755910587892,NA
0.165158179301392,-1.47087101353638,0.504656075637413,0.418121005003545,0.56624412673969,-1.54920736486937,-0.428720411119176,1.15492719468497,-0.636755910587892,3.67816630922721
-0.799644384001709,0.122572584461365,0.504656075637413,-2.2996655275195,-1.61161789918219,-1.54920736486937,-0.428720411119176,-1.07243239506462,-0.636755910587892,1.64343601050578
0.583841188291779,1.71601618245911,0.504656075637413,0.418121005003545,1.65517513970063,1.02181762363724,-0.428720411119176,1.15492719468497,1.51229528764624,-0.391294288215661
0.63172090990071,-1.47087101353638,0.504656075637413,0.418121005003545,1.65517513970063,1.02181762363724,-0.428720411119176,1.15492719468497,1.51229528764624,-0.391294288215661
-0.174692296840342,0.122572584461365,0.504656075637413,0.418121005003545,1.65517513970063,1.02181762363724,-0.428720411119176,1.15492719468497,-0.636755910587892,-0.391294288215661
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04431943741184,0.122572584461365,0.504656075637413,0.418121005003545,0.56624412673969,-0.692199035367165,1.59795789598966,-1.07243239506462,-0.636755910587892,-0.391294288215661
0.923135597015843,0.122572584461365,0.504656075637413,0.418121005003545,0.56624412673969,1.02181762363724,-1.44205956467359,0.0412473998101778,1.51229528764624,-0.391294288215661
1.29861077375526,-1.47087101353638,-1.36978077673012,-2.2996655275195,0.56624412673969,0.164809294135039,0.584618742435241,0.0412473998101778,-0.636755910587892,-0.391294288215661
-0.207462233653474,0.122572584461365,0.504656075637413,0.418121005003545,-0.522686886221252,1.02181762363724,1.59795789598966,0.0412473998101778,-0.636755910587892,-0.391294288215661
0.428967951183361,0.122572584461365,-1.36978077673012,0.418121005003545,-0.522686886221252,0.164809294135039,-0.428720411119176,-2.18611218993941,-0.636755910587892,-0.391294288215661
-1.77726829183969,0.122572584461365,0.504656075637413,0.418121005003545,-0.522686886221252,-1.54920736486937,-1.44205956467359,-1.07243239506462,-0.636755910587892,-0.391294288215661
0.911567618557236,-1.47087101353638,-1.36978077673012,-2.2996655275195,0.56624412673969,1.02181762363724,-0.428720411119176,-1.07243239506462,1.51229528764624,-0.391294288215661
-0.363064912988944,0.122572584461365,-1.36978077673012,0.418121005003545,NA,0.164809294135039,-0.428720411119176,1.15492719468497,-0.636755910587892,-0.391294288215661
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
