"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num"
0.582570918669264,0.395806191530811,1.10442657724094,-0.956817331012241
-1.57953533362795,0.395806191530811,1.10442657724094,0.306181545923917
-0.972358135747327,0.395806191530811,-0.451810872507656,0.306181545923917
-0.286358687426503,0.395806191530811,-0.451810872507656,0.306181545923917
-0.157701708452721,0.395806191530811,1.10442657724094,0.306181545923917
NA,NA,NA,NA
2.36581017968343,0.395806191530811,-2.00804832225625,0.306181545923917
0.529190122519183,0.395806191530811,NA,-0.956817331012241
-0.487276487036014,0.395806191530811,1.10442657724094,1.56918042286007
0.537840678872518,0.395806191530811,-0.451810872507656,-0.956817331012241
1.26272639957997,-3.22299327389375,-0.451810872507656,0.306181545923917
1.71594923009836,0.395806191530811,-0.451810872507656,0.306181545923917
-0.743927378843497,0.395806191530811,1.10442657724094,0.306181545923917
NA,NA,NA,NA
NA,NA,NA,NA
-0.940399363121988,0.395806191530811,-0.451810872507656,1.56918042286007
0.545185698819524,0.395806191530811,-0.451810872507656,0.306181545923917
-0.232999960162948,0.395806191530811,1.10442657724094,-0.956817331012241
-0.5881382163553,0.395806191530811,1.10442657724094,1.56918042286007
0.799146159255776,-1.41359354118147,-0.451810872507656,-0.956817331012241
-0.575518206452797,0.395806191530811,1.10442657724094,0.306181545923917
-0.431306713263603,0.395806191530811,1.10442657724094,0.306181545923917
-1.33951806934899,0.395806191530811,-0.451810872507656,0.306181545923917
0.85364278882098,0.395806191530811,-0.451810872507656,0.306181545923917
0.293717207598563,0.395806191530811,-2.00804832225625,-0.956817331012241
0.473573214196995,0.395806191530811,-0.451810872507656,-0.956817331012241
NA,NA,NA,NA
0.82951565640572,0.395806191530811,-2.00804832225625,-0.956817331012241
-0.871885991980276,0.395806191530811,1.10442657724094,0.306181545923917
-1.67666868370677,0.395806191530811,-0.451810872507656,0.306181545923917
0.948641454172797,-1.41359354118147,-0.451810872507656,-0.956817331012241
0.575646364933349,-3.22299327389375,-0.451810872507656,-2.2198162079484
0.831798852376255,0.395806191530811,1.10442657724094,-2.2198162079484
NA,NA,NA,NA
-0.767736945505456,0.395806191530811,-0.451810872507656,0.306181545923917
-0.347726947486037,0.395806191530811,1.10442657724094,1.56918042286007
0.74923941092326,-1.41359354118147,-0.451810872507656,0.306181545923917
-1.89513750840779,NA,NA,1.56918042286007
NA,NA,NA,NA
NA,NA,NA,NA
