"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num"
-1.52102215164942,NA
-1.634498698074,0.159151414357478
-0.605826337338652,-1.23342346127046
-0.719331854082605,0.855438852171445
NA,NA
NA,NA
-1.73192771101297,0.855438852171445
-1.36490075033243,0.855438852171445
-1.05197625993491,0.855438852171445
NA,NA
-1.56835978969964,0.855438852171445
-1.72460335665488,NA
-0.361174928117658,0.855438852171445
0.890546653329833,NA
NA,NA
-1.85860162903238,NA
0.839686718631886,NA
-0.448550520353614,0.855438852171445
-0.908375834542483,0.855438852171445
-1.00366532421735,0.855438852171445
-1.20877508810211,0.855438852171445
-1.80506298070041,0.855438852171445
-1.18832735417376,0.855438852171445
-1.57168697932071,0.855438852171445
-1.60898940769474,0.855438852171445
NA,NA
-0.805873474680123,0.855438852171445
-1.75855178472946,NA
-1.43449765253011,-1.23342346127046
-1.1918346306156,0.855438852171445
NA,NA
NA,NA
-2.03120253094763,NA
0.920158133149913,0.855438852171445
1.55853238969528,-1.23342346127046
0.614827037793024,-1.23342346127046
1.06917061889084,0.855438852171445
NA,NA
0.0469747296740956,0.855438852171445
1.06455176938891,-1.23342346127046
0.480363567070177,-1.23342346127046
1.03680647232462,-1.23342346127046
0.866819942306537,-1.23342346127046
0.0809531787042164,-1.23342346127046
NA,NA
NA,NA
1.0597774841036,0.855438852171445
NA,NA
1.27148378387288,0.855438852171445
NA,NA
NA,NA
NA,NA
0.107024150849754,0.855438852171445
0.46379186342053,0.855438852171445
1.73343899049436,0.855438852171445
-1.8741014308652,0.855438852171445
0.290478124325145,NA
-0.0345171444012383,0.855438852171445
1.2842373395139,0.855438852171445
0.363705577607752,-1.23342346127046
NA,NA
1.21714120431424,-1.23342346127046
-0.000842037378744352,0.855438852171445
NA,NA
0.546955902773616,0.855438852171445
0.512480113714061,0.855438852171445
-0.541996318669062,0.855438852171445
1.66548853244468,NA
NA,NA
0.947060897836664,-1.23342346127046
0.391753146587282,0.855438852171445
0.398938155460242,NA
0.671653223959035,0.855438852171445
0.393365308866412,-1.23342346127046
0.584740709339878,0.855438852171445
-1.30081669172995,0.855438852171445
NA,NA
NA,NA
-0.252595922165254,0.855438852171445
-0.297834758830789,-1.23342346127046
0.329867563611372,0.159151414357478
0.117141893833391,0.855438852171445
-1.49166899213177,0.159151414357478
1.09188652064454,-1.23342346127046
-1.22132071506404,-1.23342346127046
0.693487992184333,0.855438852171445
1.34332204321754,-1.23342346127046
NA,NA
0.249678069796989,0.855438852171445
1.14802666085257,-1.23342346127046
0.0966523484770105,-0.537136023456489
-0.894146251830303,0.855438852171445
0.267247722151349,-1.23342346127046
0.608839345564751,-1.23342346127046
NA,NA
NA,NA
0.181932349605442,-1.23342346127046
NA,NA
NA,NA
-1.11453928921725,0.855438852171445
NA,NA
1.1339514438314,-1.23342346127046
1.04058817882339,-1.23342346127046
-1.44714190309775,-1.23342346127046
0.139295024272195,0.855438852171445
NA,NA
-0.322316099006019,0.855438852171445
-0.496021063878412,-1.23342346127046
NA,NA
1.12698831375101,-1.23342346127046
NA,NA
1.18704950594293,-1.23342346127046
0.532373656522842,-1.23342346127046
-0.0928557796920538,NA
0.924235671553369,0.855438852171445
1.63959122656558,0.855438852171445
0.673664122118116,-1.23342346127046
0.691782595673881,NA
-2.0092594888289,0.855438852171445
-0.15324605447759,-0.537136023456489
-0.619156594951832,NA
NA,NA
NA,NA
0.650016734125099,0.855438852171445
NA,NA
0.630810268454238,0.855438852171445
-0.335615265571274,NA
0.14391496332273,0.159151414357478
-1.59062010448326,0.855438852171445
0.0657642289819629,-1.23342346127046
NA,NA
NA,NA
0.00180235547396115,-1.23342346127046
NA,NA
0.216911957617438,-1.23342346127046
0.6930324441267,-1.23342346127046
0.931319916635841,-1.23342346127046
NA,NA
NA,NA
-1.29346552669349,0.855438852171445
-0.403147667709355,0.855438852171445
0.0431448106491955,0.855438852171445
NA,NA
0.432940185435347,0.159151414357478
NA,NA
NA,NA
0.329638174715861,0.855438852171445
-0.328437766801255,0.855438852171445
1.09550207097981,0.855438852171445
1.30063755599433,NA
NA,NA
NA,NA
0.68652916192972,0.855438852171445
NA,NA
NA,NA
0.345726449537114,-1.23342346127046
1.05545662614736,-1.23342346127046
0.47197589109059,-1.23342346127046
NA,NA
NA,NA
1.33873747558448,-1.23342346127046
0.775348600640306,-1.23342346127046
NA,NA
0.525921836041606,-1.23342346127046
-0.0780269841551114,0.855438852171445
-1.02433279675349,0.855438852171445
