"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
1.90632933152261,1.74733941995,-1.06018574817615,-1.28576655322683,0.5960069475211,1.3068205256071,-0.403312756676772
-0.446329056821033,-0.448035748705129,1.10436015435016,0.109426940700156,0.5960069475211,1.3068205256071,-0.403312756676772
0.701209103571986,0.649651835622436,-1.06018574817615,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.28356023415119,1.74733941995,-1.06018574817615,-1.28576655322683,-0.725573675243078,1.3068205256071,-0.403312756676772
-0.266824388714398,-0.448035748705129,-1.06018574817615,1.50462043462714,0.5960069475211,1.3068205256071,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
-0.299477754779074,0.649651835622436,1.10436015435016,0.109426940700156,0.5960069475211,-0.54450855233629,-0.403312756676772
-0.135741999118192,0.649651835622436,0.382844853508054,-1.28576655322683,0.5960069475211,1.3068205256071,-0.403312756676772
-1.15237965530847,-0.448035748705129,1.10436015435016,1.50462043462714,0.5960069475211,-0.54450855233629,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
-1.83715513681645,-0.448035748705129,1.10436015435016,0.109426940700156,0.5960069475211,-0.54450855233629,3.2631668494757
-0.403511798023946,-1.54572333303269,-1.06018574817615,0.109426940700156,-0.725573675243078,-2.39583763027968,1.42992704639946
1.36532560980882,0.649651835622436,-0.338670447334048,1.50462043462714,1.91758757028528,1.3068205256071,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
-1.19283020308128,-0.448035748705129,0.382844853508054,0.109426940700156,0.5960069475211,-0.54450855233629,-0.403312756676772
-1.65177627968268,-1.54572333303269,-1.06018574817615,0.109426940700156,-0.725573675243078,-2.39583763027968,3.2631668494757
-0.775658398862583,NA,NA,0.109426940700156,0.5960069475211,-0.54450855233629,1.42992704639946
0.00904225415184,-1.54572333303269,0.382844853508054,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.10018429844357,-0.448035748705129,-0.338670447334048,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
0.851513199488276,-0.448035748705129,1.10436015435016,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
0.587917471904543,0.649651835622436,0.382844853508054,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
1.33706078144024,1.74733941995,-1.06018574817615,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
1.24757183225988,1.74733941995,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.14626932425284,1.74733941995,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
1.03265491138087,1.74733941995,-1.06018574817615,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
-0.312476230446639,0.649651835622436,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
0.916486634958049,0.649651835622436,-1.06018574817615,0.109426940700156,0.5960069475211,-0.54450855233629,-0.403312756676772
-1.01987051221625,0.649651835622436,-1.06018574817615,1.50462043462714,1.91758757028528,-0.54450855233629,-0.403312756676772
0.810147919992623,-1.54572333303269,-1.06018574817615,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
-0.0438242996098419,-0.448035748705129,0.382844853508054,0.109426940700156,1.91758757028528,-0.54450855233629,-0.403312756676772
0.570061514392186,0.649651835622436,1.10436015435016,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
-1.46924989492549,-0.448035748705129,1.10436015435016,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.12665333539608,1.74733941995,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.52020960965429,NA,NA,-1.28576655322683,-0.725573675243078,1.3068205256071,NA
-0.462782433216179,-0.448035748705129,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
-0.450509429891613,0.649651835622436,-1.06018574817615,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
0.904598452141721,-0.448035748705129,-1.06018574817615,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
0.331676279923492,0.649651835622436,1.10436015435016,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
1.13237820119917,-0.448035748705129,1.10436015435016,-1.28576655322683,-2.04715429800726,-0.54450855233629,-0.403312756676772
0.126074773064279,0.649651835622436,-0.338670447334048,1.50462043462714,0.5960069475211,-0.54450855233629,1.42992704639946
-1.29905958741202,-0.448035748705129,1.10436015435016,-1.28576655322683,-0.725573675243078,-0.54450855233629,-0.403312756676772
-0.308576576760351,-1.54572333303269,1.10436015435016,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
-0.69007960001238,-0.448035748705129,-1.06018574817615,0.109426940700156,1.91758757028528,1.3068205256071,1.42992704639946
NA,NA,NA,NA,NA,NA,NA
0.0140143337644472,-0.448035748705129,-1.06018574817615,0.109426940700156,-0.725573675243078,-0.54450855233629,-0.403312756676772
-0.850467697538313,-0.448035748705129,1.10436015435016,1.50462043462714,-0.725573675243078,-0.54450855233629,-0.403312756676772
0.944418166667051,-0.448035748705129,1.10436015435016,-1.28576655322683,0.5960069475211,-0.54450855233629,-0.403312756676772
-1.09015562570677,-0.448035748705129,1.10436015435016,1.50462043462714,1.91758757028528,1.3068205256071,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
1.036857349977,-0.448035748705129,1.10436015435016,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA
-1.14126950329924,-1.54572333303269,1.10436015435016,0.109426940700156,0.5960069475211,-0.54450855233629,1.42992704639946
-1.33107894113815,-0.448035748705129,0.382844853508054,1.50462043462714,0.5960069475211,1.3068205256071,-0.403312756676772
-0.226867992084515,-0.448035748705129,1.10436015435016,0.109426940700156,-0.725573675243078,1.3068205256071,-0.403312756676772
-1.53397729884483,-1.54572333303269,-1.06018574817615,1.50462043462714,1.91758757028528,-0.54450855233629,-0.403312756676772
-1.03173136237391,0.649651835622436,1.10436015435016,1.50462043462714,1.91758757028528,1.3068205256071,-0.403312756676772
-0.578553266822459,-0.448035748705129,1.10436015435016,1.50462043462714,0.5960069475211,-0.54450855233629,3.2631668494757
NA,NA,NA,NA,NA,NA,NA
