"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
1.71869699850806,1.74733941995,-1.06018574817615,-1.28576655322683,-0.572841852556913,-0.492797558183198,0.5960069475211,-0.403312756676772
0.458109539774871,-0.448035748705129,1.10436015435016,0.109426940700156,0.509192757828367,-0.492797558183198,0.5960069475211,-0.403312756676772
1.23480690119981,0.649651835622436,-1.06018574817615,0.109426940700156,-0.572841852556913,-0.492797558183198,-0.725573675243078,-0.403312756676772
0.89508268012063,1.74733941995,-1.06018574817615,-1.28576655322683,-0.572841852556913,-0.492797558183198,-0.725573675243078,-0.403312756676772
0.108130730113879,-0.448035748705129,-1.06018574817615,1.50462043462714,-0.572841852556913,-0.492797558183198,0.5960069475211,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA,NA
-0.755931176701021,0.649651835622436,1.10436015435016,0.109426940700156,-0.572841852556913,0.903462190002529,0.5960069475211,-0.403312756676772
-0.34849927981871,0.649651835622436,0.382844853508054,-1.28576655322683,-0.572841852556913,0.903462190002529,0.5960069475211,-0.403312756676772
-0.433410083092873,-0.448035748705129,1.10436015435016,1.50462043462714,0.509192757828367,-0.492797558183198,0.5960069475211,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA,NA
-1.63031130247675,-0.448035748705129,1.10436015435016,0.109426940700156,-0.572841852556913,0.903462190002529,0.5960069475211,3.2631668494757
0.560273643318919,-1.54572333303269,-1.06018574817615,0.109426940700156,0.509192757828367,-0.492797558183198,-0.725573675243078,1.42992704639946
1.93217389259063,0.649651835622436,-0.338670447334048,1.50462043462714,1.59122736821365,0.903462190002529,1.91758757028528,-0.403312756676772
NA,NA,NA,NA,NA,NA,NA,NA
-1.85108962505053,-0.448035748705129,0.382844853508054,0.109426940700156,-0.572841852556913,-0.492797558183198,0.5960069475211,-0.403312756676772
-0.515917299549986,-1.54572333303269,-1.06018574817615,0.109426940700156,0.509192757828367,0.903462190002529,-0.725573675243078,3.2631668494757
-1.11937033153903,NA,NA,0.109426940700156,-0.572841852556913,-0.492797558183198,0.5960069475211,1.42992704639946
0.0946337397185848,-1.54572333303269,0.382844853508054,0.109426940700156,-0.572841852556913,-0.492797558183198,-0.725573675243078,-0.403312756676772
-0.116190803565165,-0.448035748705129,-0.338670447334048,0.109426940700156,-0.572841852556913,0.903462190002529,-0.725573675243078,-0.403312756676772
0.540783549725497,-0.448035748705129,1.10436015435016,0.109426940700156,1.59122736821365,-0.492797558183198,-0.725573675243078,-0.403312756676772
