"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q19_num"
-0.700278331415077,-0.131122013621437,0.971512267898187,-0.35
0.609098984096159,-0.131122013621437,0.246503112750286,-0.35
0.723743609518981,1.18009812259293,0.971512267898187,-0.35
-0.175513056676122,NA,NA,NA
1.81167531968592,1.18009812259293,-1.20351519754552,-0.35
-0.281803898129063,-0.131122013621437,-0.478506042397615,-0.35
NA,NA,NA,NA
NA,NA,NA,NA
1.1008396752081,1.18009812259293,0.246503112750286,-0.35
-0.954946447580566,-0.131122013621437,0.971512267898187,-0.35
1.76070062411067,1.18009812259293,-1.20351519754552,-0.35
1.01773261483592,-0.131122013621437,-1.20351519754552,-0.35
1.03865993369202,1.18009812259293,-1.20351519754552,-0.35
NA,NA,NA,NA
NA,NA,NA,NA
-1.29627249907157,-0.131122013621437,0.971512267898187,3.15
NA,NA,NA,NA
NA,NA,NA,NA
0.206577486502832,-0.131122013621437,-1.20351519754552,-0.35
0.197290219254354,-1.44234214983581,0.971512267898187,-0.35
1.32981669556875,1.18009812259293,-1.20351519754552,-0.35
0.200472768662324,2.49131825880731,0.971512267898187,-0.35
1.29256177596434,1.18009812259293,-1.20351519754552,-0.35
NA,NA,NA,NA
1.08016741598095,-1.44234214983581,0.971512267898187,-0.35
1.40443451776876,-0.131122013621437,0.246503112750286,-0.35
0.657603403055676,-1.44234214983581,-1.20351519754552,-0.35
0.590924511117084,-1.44234214983581,0.971512267898187,-0.35
NA,NA,NA,NA
0.700464562888777,-0.131122013621437,0.971512267898187,-0.35
1.46335763366017,-0.131122013621437,-1.20351519754552,-0.35
1.47644236359996,-0.131122013621437,-1.20351519754552,-0.35
0.601408793164075,-0.131122013621437,0.971512267898187,-0.35
-0.206427236552445,-0.131122013621437,0.971512267898187,-0.35
NA,NA,NA,NA
NA,NA,NA,NA
-0.807959888520543,-1.44234214983581,0.971512267898187,-0.35
-0.186076736286301,1.18009812259293,-1.20351519754552,-0.35
-1.19973777967649,-0.131122013621437,-0.478506042397615,-0.35
-0.799763804670724,-0.131122013621437,-1.20351519754552,-0.35
NA,NA,NA,NA
-0.620560200325371,-1.44234214983581,-1.20351519754552,-0.35
-0.0267473620917857,-0.131122013621437,-0.478506042397615,-0.35
-0.422633889839011,1.18009812259293,-1.20351519754552,-0.35
0.0966437127235065,1.18009812259293,0.971512267898187,-0.35
-1.12321172647076,NA,NA,NA
-1.81022537408165,1.18009812259293,0.971512267898187,-0.35
-0.162636819780913,1.18009812259293,0.971512267898187,1.4
NA,NA,NA,NA
-0.655533261242849,-0.131122013621437,-1.20351519754552,3.15
NA,NA,NA,NA
-1.67327860134709,-0.131122013621437,-0.478506042397615,1.4
-0.941456353987047,NA,NA,NA
-0.176689977148215,-0.131122013621437,0.971512267898187,-0.35
0.841761296238022,1.18009812259293,-1.20351519754552,-0.35
-1.51107571926385,-1.44234214983581,0.971512267898187,-0.35
NA,NA,NA,NA
-0.941174841310792,-1.44234214983581,0.971512267898187,3.15
-1.41233851953439,-1.44234214983581,0.971512267898187,-0.35
1.107294718227,NA,NA,NA
-0.50171805069335,NA,NA,NA
-1.25636314968408,-1.44234214983581,0.971512267898187,-0.35
NA,NA,NA,NA
NA,-0.131122013621437,0.246503112750286,-0.35
NA,-0.131122013621437,0.971512267898187,-0.35
-1.78118982161925,-1.44234214983581,0.971512267898187,3.15
-0.0528533308157233,NA,NA,NA
0.446430416958655,-0.131122013621437,-1.20351519754552,-0.35
-0.178627869377631,-0.131122013621437,0.971512267898187,-0.35
-0.977349162577586,1.18009812259293,-1.20351519754552,-0.35
1.07834065728723,-0.131122013621437,0.246503112750286,-0.35
NA,NA,NA,NA
NA,NA,NA,NA
