"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.45482637141798,-1.25139191908843,-0.430648542701212,0.233661509773059,0.795822425754221,1.70568901034157
NA,NA,NA,NA,NA,NA
-0.423032916687269,-1.25139191908843,-0.430648542701212,0.233661509773059,0.795822425754221,1.70568901034157
-0.82250641425553,-1.25139191908843,-1.66107295041896,1.16830754886529,0.795822425754221,0.487339717240448
-0.423815177229108,0.0658627325836015,-0.430648542701212,-1.63563056841141,0.795822425754221,1.70568901034157
-0.691673167800521,0.0658627325836015,0.799775865016536,-0.700984529319177,-1.19373363863133,1.70568901034157
-0.456236686551448,0.0658627325836015,-0.430648542701212,-1.63563056841141,0.795822425754221,0.487339717240448
-0.14510472309807,-1.25139191908843,-0.430648542701212,-0.700984529319177,-1.19373363863133,0.487339717240448
NA,NA,NA,NA,NA,NA
1.55298052113052,1.38311738425563,-0.430648542701212,1.16830754886529,-1.19373363863133,-0.731009575860672
0.371475219979773,1.38311738425563,0.799775865016536,1.16830754886529,0.795822425754221,-0.731009575860672
-0.116465721509436,0.0658627325836015,0.799775865016536,-0.700984529319177,0.795822425754221,-0.731009575860672
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.3969639974204,0.0658627325836015,2.03020027273428,0.233661509773059,0.795822425754221,-0.731009575860672
-0.48488700104125,1.38311738425563,-1.66107295041896,-1.63563056841141,0.795822425754221,-0.731009575860672
-0.622701066772035,-1.25139191908843,0.799775865016536,0.233661509773059,0.795822425754221,0.487339717240448
1.47701487064888,0.0658627325836015,0.799775865016536,1.16830754886529,0.795822425754221,-0.731009575860672
-1.0314228990079,0.0658627325836015,0.799775865016536,1.16830754886529,0.795822425754221,-0.731009575860672
1.57712123988291,1.38311738425563,0.799775865016536,1.16830754886529,-1.19373363863133,-0.731009575860672
-1.68264408193772,0.0658627325836015,-1.66107295041896,-0.700984529319177,-1.19373363863133,-0.731009575860672
0.512773330259757,1.38311738425563,-0.430648542701212,-0.700984529319177,-1.19373363863133,-0.731009575860672
0.509763162134428,0.0658627325836015,0.799775865016536,0.233661509773059,-1.19373363863133,-0.731009575860672
0.957223885851593,-1.25139191908843,-0.430648542701212,0.233661509773059,-1.19373363863133,-0.731009575860672
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
