"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q20_num"
1.3922226106985,0.567021165710828,-0.428746462856272,-1.10194633003868,-0.235702260395516
1.712366105092,1.84281878856019,-0.428746462856272,0,-0.235702260395516
0.0392469517441562,-0.708776457138535,-0.428746462856272,0,-0.235702260395516
0.814321507553292,-0.708776457138535,-0.428746462856272,0,-0.235702260395516
0.0904274815683846,1.84281878856019,-0.428746462856272,1.10194633003868,-0.235702260395516
0.798793945025158,-0.708776457138535,-0.428746462856272,-1.10194633003868,-0.235702260395516
NA,NA,NA,NA,NA
-0.399801679966479,-0.708776457138535,1.02899151085505,1.10194633003868,-0.235702260395516
-0.571890553445327,-0.708776457138535,-0.428746462856272,1.10194633003868,-0.235702260395516
0.861235703371402,0.567021165710828,1.02899151085505,1.10194633003868,-0.235702260395516
-0.307994686329541,-0.708776457138535,-1.8864844365676,0,-0.235702260395516
0.49799330720893,-0.708776457138535,-1.8864844365676,-1.10194633003868,-0.235702260395516
-0.324775397170873,-0.708776457138535,1.02899151085505,-1.10194633003868,-0.235702260395516
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.155011514546031,0.567021165710828,1.02899151085505,0,-0.235702260395516
NA,NA,NA,NA,NA
-2.41223815047825,-0.708776457138535,1.02899151085505,1.10194633003868,-0.235702260395516
0.59278750856261,0.567021165710828,-0.428746462856272,-2.20389266007736,-0.235702260395516
-0.890570315113831,-0.708776457138535,1.02899151085505,1.10194633003868,-0.235702260395516
-1.19507443078564,-0.708776457138535,NA,0,4.00693842672377
-0.852061422080518,1.84281878856019,1.02899151085505,0,-0.235702260395516
NA,NA,NA,NA,NA
