"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23f_num"
0.945664418434203,1.58113883008419,1.29071376725652
-0.103230876303937,-0.790569415042095,-1.05603853684624
0.0136055035495189,-0.790569415042095,1.29071376725652
NA,NA,NA
-1.34129531200229,-0.790569415042095,0.117337615205138
NA,NA,NA
-0.143456471379958,1.58113883008419,1.29071376725652
-1.00830244158744,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.386452580786438,0.790569415042095,-1.05603853684624
1.26450273972212,0.790569415042095,0.117337615205138
1.32566698189511,1.58113883008419,-1.05603853684624
-0.607802230595541,-0.790569415042095,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.41875022568872,-0.790569415042095,-1.05603853684624
NA,NA,NA
-0.307371235289933,-0.790569415042095,0.117337615205138
1.17810131374405,1.58113883008419,0.117337615205138
-0.360064269257405,0.790569415042095,1.29071376725652
-0.574288517761373,-0.790569415042095,0.117337615205138
0.765037471854999,-0.790569415042095,0.117337615205138
NA,NA,NA
-1.36032345963196,-0.790569415042095,-1.05603853684624
1.92150532758992,0,0.117337615205138
NA,NA,NA
-1.40341135091512,-0.790569415042095,-2.22941468889762
NA,NA,NA
NA,NA,NA
0.90847635131665,-0.790569415042095,1.29071376725652
0.711002073734683,-0.790569415042095,0.117337615205138
NA,0.790569415042095,0.117337615205138
-0.01881321064114,NA,NA
