"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q19_num"
NA,NA,NA
NA,NA,NA
0.252942970476909,0.164784319463349,3.09073317821959
1.9321257814413,-0.878849703804527,1.31122013621437
-0.16462506720966,1.20841834273122,-0.468292905790847
-0.368959917412151,1.20841834273122,-0.468292905790847
-0.974937083565274,-0.878849703804527,-0.468292905790847
0.81895777312756,-0.878849703804527,-0.468292905790847
-1.21390516060747,-1.9224837270724,-0.468292905790847
1.77818125790104,1.20841834273122,-0.468292905790847
0.0664931889165588,0.164784319463349,-0.468292905790847
0.252272713085041,-0.878849703804527,1.31122013621437
0.423296348434342,1.20841834273122,-0.468292905790847
-1.07812736757476,-0.878849703804527,-0.468292905790847
0.0449217230115837,0.164784319463349,-0.468292905790847
-0.436221741991777,-0.878849703804527,-0.468292905790847
-0.736659863450615,1.20841834273122,-0.468292905790847
NA,NA,NA
-1.44867692830923,-0.878849703804527,-0.468292905790847
NA,NA,NA
NA,NA,NA
0.289899420306479,0.164784319463349,-0.468292905790847
-1.00246891476176,0.164784319463349,-0.468292905790847
1.56549086818187,1.20841834273122,1.31122013621437
NA,NA,NA
NA,NA,NA
