"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q19_num"
-1.26197474969231,-1.26660099276225,-1.26491106406735,-2.34661132773231,-1.30338924708307,-1.32669598277468,-0.372981903334042,-1.31357915485837,2.56851806843427
0.773426076215989,1.60436125749885,0,0.502845284514068,1.02899151085505,0.552789992822782,-1.07750327629834,-0.298540717013266,-0.665912091816292
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.112829312608762,0.1688801323683,0,0.502845284514068,1.02899151085505,-1.32669598277468,1.03606084259456,-0.298540717013266,-0.665912091816292
-0.593185440094439,0.1688801323683,1.26491106406735,0.502845284514068,1.02899151085505,1.49253298062151,-1.07750327629834,-0.298540717013266,-0.665912091816292
-0.203094808432447,-1.26660099276225,-1.26491106406735,-0.921883021609123,-1.30338924708307,-1.32669598277468,1.03606084259456,-0.298540717013266,-0.665912091816292
-0.357104167969927,0.1688801323683,0,0.502845284514068,-0.137198868114007,-0.386952994975947,0.331539469630259,-0.298540717013266,-0.665912091816292
1.78913235585139,-1.26660099276225,1.26491106406735,0.502845284514068,1.02899151085505,1.49253298062151,-1.07750327629834,-1.31357915485837,-0.665912091816292
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.699061634996958,0.1688801323683,0,0.502845284514068,1.02899151085505,-0.386952994975947,-1.07750327629834,0.716497720831839,0.951302988308988
-0.705677235494129,0.1688801323683,1.26491106406735,0.502845284514068,-0.137198868114007,0.552789992822782,1.03606084259456,1.73153615867694,0.951302988308988
-1.24824520994361,0.1688801323683,0,0.502845284514068,-1.30338924708307,-0.386952994975947,1.03606084259456,-0.298540717013266,-0.665912091816292
1.97275311555627,1.60436125749885,0,0.502845284514068,-0.137198868114007,1.49253298062151,-1.07750327629834,0.716497720831839,-0.665912091816292
-0.345783490490694,0.1688801323683,1.26491106406735,0.502845284514068,-0.137198868114007,0.552789992822782,1.03606084259456,-0.298540717013266,0.951302988308988
0.906653645748979,1.60436125749885,1.26491106406735,0.502845284514068,1.02899151085505,0.552789992822782,0.331539469630259,1.73153615867694,-0.665912091816292
-0.0793757141018916,-1.26660099276225,-1.26491106406735,-0.921883021609123,-1.30338924708307,0.552789992822782,-1.07750327629834,-0.298540717013266,-0.665912091816292
-0.411452154156472,0.1688801323683,-1.26491106406735,0.502845284514068,1.02899151085505,-1.32669598277468,1.03606084259456,-1.31357915485837,-0.665912091816292
-1.51696562679643,-1.26660099276225,-1.26491106406735,-2.34661132773231,-1.30338924708307,-0.386952994975947,1.03606084259456,-0.298540717013266,0.951302988308988
0.469002456194003,0.1688801323683,0,0.502845284514068,-0.137198868114007,-0.386952994975947,-1.07750327629834,1.73153615867694,0.951302988308988
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
