"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
-0.922589503007972,1.09958669921517,-1.11168372658981,0.724490058419616,0.306522501549305,0.184563661157662,-0.37438474117708
-1.16897887832498,1.09958669921517,-1.11168372658981,0.724490058419616,0.306522501549305,0.184563661157662,-0.37438474117708
-0.477224335581415,1.09958669921517,1.00580908596221,0.724490058419616,-0.715219170281713,-1.04586074656009,0.873564396079855
0.657412974355017,-1.25667051338876,-0.0529373203138002,-0.592764593252413,1.32826417338032,0.184563661157662,-1.62233387843402
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.0795970617337123,0.314167628347191,1.00580908596221,0.724490058419616,-1.73696084211273,0.184563661157662,-1.62233387843402
-0.827922521635303,1.09958669921517,1.00580908596221,0.724490058419616,1.32826417338032,1.41498806887541,0.873564396079855
-0.0179783621734441,0.314167628347191,-0.0529373203138002,0.724490058419616,-0.715219170281713,0.184563661157662,0.873564396079855
-0.0959214675285903,-1.25667051338876,1.00580908596221,-0.592764593252413,-0.715219170281713,0.184563661157662,0.873564396079855
-0.490907912754718,0.314167628347191,-2.17043013286581,0.724490058419616,0.306522501549305,0.184563661157662,0.873564396079855
-0.293767210315583,1.09958669921517,-0.0529373203138002,-0.592764593252413,1.32826417338032,-2.27628515427783,0.873564396079855
0.844161048282891,-1.25667051338876,1.00580908596221,-1.91001924492444,-0.715219170281713,1.41498806887541,0.873564396079855
-0.889184234323349,-0.471251442520786,-0.0529373203138002,0.724490058419616,-0.715219170281713,-1.04586074656009,-0.37438474117708
0.771302570229315,-1.25667051338876,-0.0529373203138002,-1.91001924492444,-0.715219170281713,0.184563661157662,-0.37438474117708
-0.850977664655807,-0.471251442520786,-1.11168372658981,0.724490058419616,1.32826417338032,0.184563661157662,-0.37438474117708
1.37472681869104,1.09958669921517,1.00580908596221,0.724490058419616,1.32826417338032,0.184563661157662,0.873564396079855
-0.730845082921582,0.314167628347191,-1.11168372658981,0.724490058419616,0.306522501549305,0.184563661157662,-0.37438474117708
-0.247114252601485,-1.25667051338876,1.00580908596221,0.724490058419616,0.306522501549305,0.184563661157662,-1.62233387843402
2.58773984667768,-0.471251442520786,1.00580908596221,-0.592764593252413,-1.73696084211273,1.41498806887541,0.873564396079855
1.54214112732299,-1.25667051338876,-0.0529373203138002,-0.592764593252413,-0.715219170281713,0.184563661157662,0.873564396079855
-0.843670021468422,1.09958669921517,-1.11168372658981,-1.91001924492444,0.306522501549305,-2.27628515427783,-1.62233387843402
