"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
-0.464691401497528,-0.454446629573193,-0.521749194749951,-0.293876906822629,-1.08972473588517,-0.0728509613514631,0.638077469546494,-0.287417284887625
-0.292971626656358,-0.454446629573193,-0.521749194749951,-0.293876906822629,1.08972473588517,-0.0728509613514631,-0.425384979697663,-0.287417284887625
-1.64778525138033,1.36333988871958,0.968962790249909,2.05713834775841,0,1.3841682656778,-1.48884742894182,1.1496691395505
-0.152651483903873,1.36333988871958,-0.521749194749951,-0.293876906822629,0,-0.0728509613514631,-0.425384979697663,-0.287417284887625
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.143426283230278,-2.27223314786596,-0.521749194749951,-0.293876906822629,0,-0.0728509613514631,-0.425384979697663,-1.72450370932575
0.471653314855187,-0.454446629573193,-0.521749194749951,-0.293876906822629,1.08972473588517,1.3841682656778,1.70153991879065,1.1496691395505
-0.779719422657727,-0.454446629573193,0.968962790249909,-0.293876906822629,-2.17944947177034,1.3841682656778,-0.425384979697663,-1.72450370932575
0.29476867441763,1.36333988871958,0.968962790249909,-0.293876906822629,0,-0.0728509613514631,1.70153991879065,-0.287417284887625
0.370785292376921,-0.454446629573193,0.968962790249909,-0.293876906822629,0,-0.0728509613514631,0.638077469546494,1.1496691395505
0.269838270911453,-0.454446629573193,-0.521749194749951,-0.293876906822629,1.08972473588517,-0.0728509613514631,0.638077469546494,1.1496691395505
-1.66989389012777,1.36333988871958,0.968962790249909,-1.46938453411315,-1.08972473588517,1.3841682656778,-1.48884742894182,1.1496691395505
-0.320929622362222,-0.454446629573193,0.968962790249909,-0.293876906822629,-1.08972473588517,-1.52987018838073,-1.48884742894182,-0.287417284887625
-0.145344566308315,1.36333988871958,0.968962790249909,2.05713834775841,0,-1.52987018838073,-0.425384979697663,-0.287417284887625
-0.519098397132803,1.36333988871958,0.968962790249909,-1.46938453411315,1.08972473588517,-0.0728509613514631,0.638077469546494,-0.287417284887625
1.59212138555121,-0.454446629573193,-0.521749194749951,-0.293876906822629,1.08972473588517,-0.0728509613514631,-0.425384979697663,1.1496691395505
0.341458292226065,-0.454446629573193,0.968962790249909,0.881630720467888,1.08972473588517,-0.0728509613514631,0.638077469546494,-0.287417284887625
-1.32823378340079,-0.454446629573193,-0.521749194749951,-1.46938453411315,0,1.3841682656778,-0.425384979697663,-1.72450370932575
2.15857635764156,-0.454446629573193,-0.521749194749951,0.881630720467888,1.08972473588517,-0.0728509613514631,1.70153991879065,1.1496691395505
1.54073481421192,-0.454446629573193,-2.01246117974981,0.881630720467888,-1.08972473588517,-1.52987018838073,-0.425384979697663,-0.287417284887625
0.424809326466039,-0.454446629573193,-2.01246117974981,0.881630720467888,-1.08972473588517,-1.52987018838073,-0.425384979697663,-0.287417284887625
