"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
-0.183266898518039,1.37957558049127,0.549707066026262,0.413728378493875,1.17938505983999
0.901382510667007,0.179944640933644,-1.7712783238624,0.413728378493875,1.17938505983999
-0.00864738007337296,1.37957558049127,0.549707066026262,-0.82745675698775,-0.567852065848884
0.915355124319136,0.179944640933644,-1.7712783238624,0.413728378493875,-0.567852065848884
-0.907885298127641,0.179944640933644,0.549707066026262,NA,-0.567852065848884
0.621655250837852,0.179944640933644,NA,0.413728378493875,-0.567852065848884
1.10748292548479,0.179944640933644,-1.7712783238624,0.413728378493875,1.17938505983999
0.402850755277961,1.37957558049127,0.549707066026262,0.413728378493875,-0.567852065848884
-0.71599173584895,1.37957558049127,0.549707066026262,-2.06864189246938,-0.567852065848884
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.620241224878247,-1.01968629862398,-1.7712783238624,0.413728378493875,-0.567852065848884
0.201903461713463,-1.01968629862398,0.549707066026262,-0.82745675698775,-0.567852065848884
0.0281604818320619,-1.01968629862398,0.549707066026262,-0.82745675698775,-0.567852065848884
-0.422019404143775,-1.01968629862398,0.549707066026262,-2.06864189246938,-2.31508919153776
NA,NA,NA,NA,NA
0.266199194349723,-1.01968629862398,0.549707066026262,1.6549135139755,1.17938505983999
0.675658278847416,-1.01968629862398,NA,-2.06864189246938,1.17938505983999
-0.424567613540979,1.37957558049127,0.549707066026262,0.413728378493875,-0.567852065848884
0.68487104106269,-1.01968629862398,0.549707066026262,1.6549135139755,1.17938505983999
1.20403378696351,-1.01968629862398,-1.7712783238624,0.413728378493875,-0.567852065848884
0.238135616885628,-1.01968629862398,0.549707066026262,0.413728378493875,1.17938505983999
-0.34694646741764,0.179944640933644,-1.7712783238624,-0.82745675698775,-0.567852065848884
-0.177995404728252,-1.01968629862398,0.549707066026262,-0.82745675698775,-0.567852065848884
1.48701197285077,-1.01968629862398,0.549707066026262,0.413728378493875,1.17938505983999
NA,NA,NA,NA,NA
1.10616135988829,-1.01968629862398,0.549707066026262,-0.82745675698775,-0.567852065848884
-1.23726874056091,0.179944640933644,0.549707066026262,-0.82745675698775,-0.567852065848884
-1.35368258079381,-1.01968629862398,-1.7712783238624,0.413728378493875,1.17938505983999
-1.26632474531539,-1.01968629862398,0.549707066026262,0.413728378493875,-0.567852065848884
1.0471358679488,-1.01968629862398,0.549707066026262,0.413728378493875,1.17938505983999
-3.24845778708849,1.37957558049127,0.549707066026262,0.413728378493875,-0.567852065848884
-0.621481178316887,1.37957558049127,0.549707066026262,-0.82745675698775,-2.31508919153776
-1.59047985853787,1.37957558049127,0.549707066026262,-0.82745675698775,-0.567852065848884
-0.809858785365023,0.179944640933644,0.549707066026262,0.413728378493875,-0.567852065848884
1.1753032731194,0.179944640933644,-1.7712783238624,1.6549135139755,1.17938505983999
0.685588526319824,0.179944640933644,0.549707066026262,0.413728378493875,-0.567852065848884
0.0343442273360083,0.179944640933644,0.549707066026262,0.413728378493875,-0.567852065848884
0.268947115446026,-1.01968629862398,0.549707066026262,0.413728378493875,-0.567852065848884
-2.01895619588863,1.37957558049127,0.549707066026262,0.413728378493875,1.17938505983999
0.916242739329575,1.37957558049127,0.549707066026262,1.6549135139755,1.17938505983999
0.48395827468606,0.179944640933644,0.549707066026262,0.413728378493875,-0.567852065848884
0.00207307680430025,1.37957558049127,0.549707066026262,0.413728378493875,1.17938505983999
0.259133987417101,-1.01968629862398,-1.7712783238624,-2.06864189246938,1.17938505983999
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
