"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num"
-0.925647294727353,-0.514204997701322,-0.733581233936283
1.01526193383603,2.05681999080529,0.66371635451378
0.906892770266379,-0.514204997701322,-0.733581233936283
-0.536328720624564,0.771307496551984,0.66371635451378
-0.961462048805344,-0.514204997701322,-0.733581233936283
-0.723404584065251,-1.79971749195463,0.66371635451378
1.1203171983703,2.05681999080529,2.06101394296384
-0.212850294597368,-0.514204997701322,-0.733581233936283
-1.70912274692277,-0.514204997701322,2.06101394296384
NA,NA,NA
NA,NA,NA
0.106133360477194,-0.514204997701322,-0.733581233936283
0.605776680012496,-0.514204997701322,0.66371635451378
0.0271104017880456,-0.514204997701322,0.66371635451378
1.0677406658708,-0.514204997701322,-0.733581233936283
NA,NA,NA
1.25002939501329,-0.514204997701322,0.66371635451378
-1.9236575003444,-1.79971749195463,-0.733581233936283
-0.948010749964881,-0.514204997701322,0.66371635451378
-1.13698644595045,0.771307496551984,-0.733581233936283
-0.433384908079887,-0.514204997701322,-0.733581233936283
1.22389582854131,2.05681999080529,2.06101394296384
0.0698078050541595,-0.514204997701322,-0.733581233936283
-0.635087222833839,-0.514204997701322,-0.733581233936283
-0.608224457725126,-0.514204997701322,-2.13087882238635
NA,NA,NA
-0.2312582349723,0.771307496551984,-0.733581233936283
0.190685190100499,0.771307496551984,0.66371635451378
1.25294285152148,-0.514204997701322,0.66371635451378
0.467085199827238,0.771307496551984,-0.733581233936283
0.0899779245831331,0.771307496551984,-0.733581233936283
1.71647675364311,0.771307496551984,-0.733581233936283
-0.686413517342452,-0.514204997701322,-0.733581233936283
1.77940116557429,0.771307496551984,0.66371635451378
0.324125365415608,0.771307496551984,0.66371635451378
1.38095883598362,0.771307496551984,0.66371635451378
-0.189111445269547,-0.514204997701322,-0.733581233936283
-0.620759953420908,-0.514204997701322,0.66371635451378
-1.02538072814583,-0.514204997701322,-0.733581233936283
0.0874114409203746,2.05681999080529,-0.733581233936283
1.82187331228615,-1.79971749195463,2.06101394296384
-1.4995161802906,-0.514204997701322,-0.733581233936283
-1.09863820187325,0.771307496551984,0.66371635451378
-0.398658843129393,-0.514204997701322,-0.733581233936283
NA,NA,NA
NA,NA,NA
NA,NA,NA
